Date,Team1,Team2,Map,Event
8/6/22,K23 (16),Entropiq (13),anc  Ancient,REPUBLEAGUE Season 3
8/6/22,Davenport University (16),the jungle (10),inf  Inferno,SiGMA Esports Cup Toronto 2022
8/6/22,Davenport University (16),the jungle (9),nuke  Nuke,SiGMA Esports Cup Toronto 2022
8/6/22,EG White (8),Finest (16),inf  Inferno,Pinnacle Cup Championship 2022
8/6/22,Finest (16),EG White (9),d2  Dust2,Pinnacle Cup Championship 2022
8/6/22,Heroic (16),MIBR (3),mrg  Mirage,Pinnacle Cup Championship 2022
8/6/22,MIBR (11),Heroic (16),inf  Inferno,Pinnacle Cup Championship 2022
8/6/22,Sprout (12),Bad News Eagles (16),d2  Dust2,REPUBLEAGUE Season 3
8/6/22,Bad News Eagles (16),Sprout (12),vtg  Vertigo,REPUBLEAGUE Season 3
8/6/22,BLUEJAYS (16),MASONIC (14),ovp  Overpass,Elisa Invitational Spring 2022
8/6/22,MASONIC (12),BLUEJAYS (16),d2  Dust2,Elisa Invitational Spring 2022
8/6/22,Valors (16),ONET4P (19),inf  Inferno,SiGMA Esports Cup Toronto 2022
8/6/22,ONET4P (16),Valors (3),vtg  Vertigo,SiGMA Esports Cup Toronto 2022
8/6/22,Imperial (16),Finest (12),d2  Dust2,Pinnacle Cup Championship 2022
8/6/22,Astralis (16),EG White (6),ovp  Overpass,Pinnacle Cup Championship 2022
8/6/22,BIG (16),MIBR (7),nuke  Nuke,Pinnacle Cup Championship 2022
8/6/22,Heroic (14),fnatic (16),inf  Inferno,Pinnacle Cup Championship 2022
8/6/22,River Plate (16),Furious (10),mrg  Mirage,Aorus League 2022 Season 2
8/6/22,ARCTIC (16),UNO MILLE (10),inf  Inferno,Aorus League 2022 Season 2
8/6/22,TeamOne (5),GODSENT (16),inf  Inferno,ESL Challenger League Season 41 North America
8/6/22,TeamOne (9),GODSENT (16),ovp  Overpass,ESL Challenger League Season 41 North America
8/6/22,GODSENT (17),TeamOne (19),mrg  Mirage,ESL Challenger League Season 41 North America
8/6/22,Axolotls (13),Bad News Bears (16),ovp  Overpass,ESL Challenger League Season 41 North America
8/6/22,Bad News Bears (19),Axolotls (17),mrg  Mirage,ESL Challenger League Season 41 North America
8/6/22,River Plate (4),ARCTIC (16),anc  Ancient,Aorus League 2022 Season 2
8/6/22,UNO MILLE (16),Furious (6),nuke  Nuke,Aorus League 2022 Season 2
7/6/22,Davenport University (14),ONET4P (16),inf  Inferno,SiGMA Esports Cup Toronto 2022
7/6/22,ONET4P (6),Valors (16),inf  Inferno,SiGMA Esports Cup Toronto 2022
7/6/22,ONET4P (6),the jungle (16),nuke  Nuke,SiGMA Esports Cup Toronto 2022
7/6/22,Eternal Fire (9),ex-MAD Lions (16),mrg  Mirage,REPUBLEAGUE Season 3
7/6/22,ex-MAD Lions (25),Eternal Fire (22),d2  Dust2,REPUBLEAGUE Season 3
7/6/22,X (16),SC (6),mrg  Mirage,CEE Champions 2022
7/6/22,SC (16),X (6),vtg  Vertigo,CEE Champions 2022
7/6/22,X (16),SC (5),inf  Inferno,CEE Champions 2022
7/6/22,FURIA Academy (7),Young Ninjas (16),inf  Inferno,WePlay Academy League Season 4
7/6/22,the jungle (8),Davenport University (16),inf  Inferno,SiGMA Esports Cup Toronto 2022
7/6/22,Sprout (16),Finest (13),d2  Dust2,Elisa Invitational Spring 2022
7/6/22,Finest (14),Sprout (16),nuke  Nuke,Elisa Invitational Spring 2022
7/6/22,BLUEJAYS (16),Enterprise (13),anc  Ancient,CEE Champions 2022
7/6/22,Enterprise (12),BLUEJAYS (16),mrg  Mirage,CEE Champions 2022
7/6/22,Valors (16),Davenport University (13),inf  Inferno,SiGMA Esports Cup Toronto 2022
7/6/22,1WIN (13),ECSTATIC (16),anc  Ancient,REPUBLEAGUE Season 3
7/6/22,1WIN (20),ECSTATIC (22),vtg  Vertigo,REPUBLEAGUE Season 3
7/6/22,ECSTATIC (12),1WIN (16),d2  Dust2,REPUBLEAGUE Season 3
7/6/22,Enterprise (16),SINNERS (9),ovp  Overpass,Elisa Invitational Spring 2022
7/6/22,SINNERS (12),Enterprise (16),mrg  Mirage,Elisa Invitational Spring 2022
7/6/22,the jungle (12),Valors (16),nuke  Nuke,SiGMA Esports Cup Toronto 2022
7/6/22,AGO (16),Into the Breach (9),nuke  Nuke,Elisa Invitational Spring 2022
7/6/22,Into the Breach (11),AGO (16),anc  Ancient,Elisa Invitational Spring 2022
7/6/22,Sharks (16),Boca Juniors (14),mrg  Mirage,Aorus League 2022 Season 2
