Date,Team1,Team2,Map,Event
3/6/22,MIBR (16),Axolotls (12),anc  Ancient,ESL Challenger League Season 41 North America
3/6/22,ATK (16),Unjustified (6),inf  Inferno,ESL Challenger League Season 41 North America
2/6/22,OG Academy (13),fnatic Rising (16),inf  Inferno,WePlay Academy League Season 4
2/6/22,PROSPECTS (16),Spirit Academy (14),d2  Dust2,WePlay Academy League Season 4
2/6/22,B8 (11),SC (16),vtg  Vertigo,CEE Champions 2022
2/6/22,SC (10),B8 (16),nuke  Nuke,CEE Champions 2022
2/6/22,B8 (6),SC (16),inf  Inferno,CEE Champions 2022
2/6/22,LakeShow (16),Lilmix (5),nuke  Nuke,Svenska Elitserien Spring 2022 Play-In
2/6/22,Lilmix (9),LakeShow (16),mrg  Mirage,Svenska Elitserien Spring 2022 Play-In
2/6/22,MOUZ NXT (16),Eternal Fire Academy (12),mrg  Mirage,WePlay Academy League Season 4
2/6/22,Apeks (13),Sprout (16),ovp  Overpass,Elisa Invitational Spring 2022
2/6/22,Sprout (16),Apeks (19),d2  Dust2,Elisa Invitational Spring 2022
2/6/22,Apeks (26),Sprout (28),anc  Ancient,Elisa Invitational Spring 2022
2/6/22,Young Ninjas (16),Apeks Rebels (6),ovp  Overpass,WePlay Academy League Season 4
2/6/22,NAVI Junior (4),BIG Academy (16),d2  Dust2,WePlay Academy League Season 4
2/6/22,EC Kyiv (11),ex-MAD Lions (16),mrg  Mirage,Elisa Invitational Spring 2022
2/6/22,ex-MAD Lions (16),EC Kyiv (12),inf  Inferno,Elisa Invitational Spring 2022
2/6/22,Russia U23 (16),Kyrgyzstan U23 (14),mrg  Mirage,SCO Students Cup 2022
2/6/22,Kyrgyzstan U23 (7),Russia U23 (16),d2  Dust2,SCO Students Cup 2022
2/6/22,MIBR (16),BHOP (12),ovp  Overpass,ESL Challenger League Season 41 North America
2/6/22,BHOP (6),MIBR (16),nuke  Nuke,ESL Challenger League Season 41 North America
2/6/22,MIBR (13),BHOP (16),inf  Inferno,ESL Challenger League Season 41 North America
2/6/22,FURIA (10),BIG (16),mrg  Mirage,IEM Dallas 2022
2/6/22,FURIA (16),BIG (10),vtg  Vertigo,IEM Dallas 2022
2/6/22,FURIA (8),BIG (16),nuke  Nuke,IEM Dallas 2022
2/6/22,Liquid (12),Cloud9 (16),vtg  Vertigo,IEM Dallas 2022
2/6/22,Cloud9 (16),Liquid (5),anc  Ancient,IEM Dallas 2022
1/6/22,Bad News Bears (11),Carpe Diem (16),ovp  Overpass,ESL Challenger League Season 41 North America
1/6/22,Bad News Bears (16),Carpe Diem (7),inf  Inferno,ESL Challenger League Season 41 North America
1/6/22,Carpe Diem (16),Bad News Bears (3),nuke  Nuke,ESL Challenger League Season 41 North America
1/6/22,MOUZ NXT (16),PROSPECTS (8),mrg  Mirage,WePlay Academy League Season 4
1/6/22,ENCE (16),FaZe (8),nuke  Nuke,IEM Dallas 2022
1/6/22,ENCE (16),FaZe (12),anc  Ancient,IEM Dallas 2022
1/6/22,FaZe (16),ENCE (12),mrg  Mirage,IEM Dallas 2022
1/6/22,Vitality (14),G2 (16),inf  Inferno,IEM Dallas 2022
1/6/22,G2 (16),Vitality (7),d2  Dust2,IEM Dallas 2022
1/6/22,BIG Academy (22),Astralis Talent (20),mrg  Mirage,WePlay Academy League Season 4
1/6/22,FURIA Academy (16),NAVI Junior (13),inf  Inferno,WePlay Academy League Season 4
1/6/22,WinX (16),allStars (19),d2  Dust2,CEE Champions 2022
1/6/22,allStars (16),WinX (12),ovp  Overpass,CEE Champions 2022
1/6/22,Sprout (16),ex-MAD Lions (6),inf  Inferno,ESL Challenger League Season 41 Europe
1/6/22,ex-MAD Lions (12),Sprout (16),anc  Ancient,ESL Challenger League Season 41 Europe
1/6/22,Sprout (9),ex-MAD Lions (16),mrg  Mirage,ESL Challenger League Season 41 Europe
1/6/22,Finest (16),BLUEJAYS (7),vtg  Vertigo,Elisa Invitational Spring 2022
1/6/22,BLUEJAYS (16),Finest (11),d2  Dust2,Elisa Invitational Spring 2022
1/6/22,Finest (16),BLUEJAYS (9),mrg  Mirage,Elisa Invitational Spring 2022
1/6/22,Young Gods (14),OG Academy (16),mrg  Mirage,WePlay Academy League Season 4
1/6/22,Cloud9 (16),Ninjas in Pyjamas (5),ovp  Overpass,IEM Dallas 2022
1/6/22,Ninjas in Pyjamas (16),Cloud9 (19),vtg  Vertigo,IEM Dallas 2022
1/6/22,Liquid (16),MIBR (9),inf  Inferno,IEM Dallas 2022
