Date,Team1,Team2,Map,Event
5/12/21,Triumph (14),Party Astronauts (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Party Astronauts (11),Triumph (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Stars Horizon (12),Imperial (16),d2  Dust2,BLAST Rising 2021 Latin America
5/12/21,Imperial (16),Stars Horizon (10),vtg  Vertigo,BLAST Rising 2021 Latin America
5/12/21,iNation (16),Endangered (10),inf  Inferno,SCL Season 1
5/12/21,iNation (20),Endangered (22),mrg  Mirage,SCL Season 1
5/12/21,Endangered (14),iNation (16),nuke  Nuke,SCL Season 1
5/12/21,Supremacy (1),Stars Horizon (16),vtg  Vertigo,BLAST Rising 2021 Latin America
5/12/21,Stars Horizon (16),Supremacy (6),nuke  Nuke,BLAST Rising 2021 Latin America
5/12/21,Vitality (19),Gambit (17),mrg  Mirage,IEM Winter 2021
5/12/21,Vitality (9),Gambit (16),vtg  Vertigo,IEM Winter 2021
5/12/21,Gambit (5),Vitality (16),d2  Dust2,IEM Winter 2021
5/12/21,FORZE (16),GamerLegion (14),anc  Ancient,Exeedme Revolution 2021
5/12/21,GamerLegion (14),FORZE (16),inf  Inferno,Exeedme Revolution 2021
5/12/21,ATK (14),Triumph (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,ATK (17),Triumph (19),inf  Inferno,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Triumph (14),ATK (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,HAVU (12),MOUZ NXT (16),inf  Inferno,Malta Vibes Knockout Series 4
5/12/21,MOUZ NXT (20),HAVU (22),nuke  Nuke,Malta Vibes Knockout Series 4
5/12/21,HAVU (7),MOUZ NXT (16),mrg  Mirage,Malta Vibes Knockout Series 4
5/12/21,Levadia (16),1shot (19),nuke  Nuke,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,1shot (16),Levadia (10),d2  Dust2,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,Levadia (16),1shot (11),mrg  Mirage,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,Detonate (5),Bad News Bears (16),d2  Dust2,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Bad News Bears (16),Detonate (14),ovp  Overpass,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Eros (14),RBG (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,RBG (16),Eros (11),mrg  Mirage,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,ONET4P (9),Party Astronauts (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,Party Astronauts (16),ONET4P (4),mrg  Mirage,ESEA Autumn 2021 Cash Cup 6 North America
5/12/21,RVNS (16),VGT (12),nuke  Nuke,Keres National League 2021
5/12/21,VGT (7),RVNS (16),d2  Dust2,Keres National League 2021
5/12/21,K23 (16),ECSTATIC (4),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 4
5/12/21,ECSTATIC (11),K23 (16),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 4
5/12/21,OPAA (16),AaB (9),anc  Ancient,POWER Ligaen Season 18 Finals
5/12/21,AaB (11),OPAA (16),ovp  Overpass,POWER Ligaen Season 18 Finals
5/12/21,Conquer (19),Kappa Bar (16),inf  Inferno,Fragleague Season 7
5/12/21,Conquer (14),Kappa Bar (16),nuke  Nuke,Fragleague Season 7
5/12/21,Kappa Bar (15),Conquer (19),mrg  Mirage,Fragleague Season 7
5/12/21,Copenhagen Flames (16),AVE (9),inf  Inferno,Malta Vibes Knockout Series 4
5/12/21,AVE (3),Copenhagen Flames (16),nuke  Nuke,Malta Vibes Knockout Series 4
5/12/21,Ninjas in Pyjamas (16),GODSENT (8),anc  Ancient,IEM Winter 2021
5/12/21,GODSENT (16),Ninjas in Pyjamas (8),ovp  Overpass,IEM Winter 2021
5/12/21,Ninjas in Pyjamas (16),GODSENT (10),nuke  Nuke,IEM Winter 2021
5/12/21,GamerLegion (16),Eternal Fire (14),mrg  Mirage,Exeedme Revolution 2021
5/12/21,Eternal Fire (13),GamerLegion (16),ovp  Overpass,Exeedme Revolution 2021
5/12/21,GamerLegion (4),Eternal Fire (16),vtg  Vertigo,Exeedme Revolution 2021
5/12/21,1shot (16),Into the Breach (10),ovp  Overpass,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,Into the Breach (7),1shot (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,FPSBUG (13),Levadia (16),d2  Dust2,ESEA Autumn 2021 Cash Cup 6 Europe
5/12/21,Levadia (16),FPSBUG (3),mrg  Mirage,ESEA Autumn 2021 Cash Cup 6 Europe
