Date,Team1,Team2,Map,Event
26/9/22,Infinity (16),Take Flyte (14),d2  Dust2,ESEA Advanced Season 42 North America
26/9/22,Take Flyte (19),Infinity (16),inf  Inferno,ESEA Advanced Season 42 North America
26/9/22,Infinity (16),Take Flyte (10),nuke  Nuke,ESEA Advanced Season 42 North America
26/9/22,New Threat (14),Eros (16),nuke  Nuke,ESEA Advanced Season 42 North America
26/9/22,Eros (16),New Threat (6),vtg  Vertigo,ESEA Advanced Season 42 North America
26/9/22,Iron Blood (16),Sojoga (5),mrg  Mirage,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Sojoga (12),Iron Blood (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Iron Blood (8),Sojoga (16),nuke  Nuke,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Task Force 141 (7),BHOP (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,BHOP (16),Task Force 141 (14),vtg  Vertigo,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Fluxo (16),Paquetá (14),mrg  Mirage,CCT South America Series 2
26/9/22,Paquetá (11),Fluxo (16),nuke  Nuke,CCT South America Series 2
26/9/22,Davenport University (17),EG Black (19),ovp  Overpass,ESL Challenger League Season 42 North America
26/9/22,EG Black (16),Davenport University (8),inf  Inferno,ESL Challenger League Season 42 North America
26/9/22,Sojoga (16),BHOP (12),mrg  Mirage,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,BHOP (16),Sojoga (19),d2  Dust2,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Nouns (5),TeamOne (16),mrg  Mirage,Ace North American Masters Fall 2022 - BLAST Premier Qualifier
26/9/22,Nouns (8),TeamOne (16),ovp  Overpass,Ace North American Masters Fall 2022 - BLAST Premier Qualifier
26/9/22,TeamOne (7),Nouns (16),inf  Inferno,Ace North American Masters Fall 2022 - BLAST Premier Qualifier
26/9/22,Task Force 141 (7),Iron Blood (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 1 North America
26/9/22,Iron Blood (16),Task Force 141 (13),nuke  Nuke,ESEA Autumn 2022 Cash Cup 1 North America
25/9/22,Fluxo (16),ODDIK (11),mrg  Mirage,KaBuM! Challenge Cup 2
25/9/22,ODDIK (9),Fluxo (16),d2  Dust2,KaBuM! Challenge Cup 2
25/9/22,Fluxo (14),ODDIK (16),nuke  Nuke,KaBuM! Challenge Cup 2
25/9/22,SINNERS (8),Eternal Fire (16),inf  Inferno,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
25/9/22,SINNERS (14),Eternal Fire (16),nuke  Nuke,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
25/9/22,Eternal Fire (11),SINNERS (16),ovp  Overpass,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
25/9/22,Mad Kings (15),Meta (19),nuke  Nuke,Americas Supercup 2022
25/9/22,Meta (16),Mad Kings (5),vtg  Vertigo,Americas Supercup 2022
25/9/22,HOTU (11),1PIN (16),inf  Inferno,SCL Season 6
25/9/22,1PIN (16),HOTU (14),anc  Ancient,SCL Season 6
25/9/22,Into the Breach (12),Anonymo (16),mrg  Mirage,ESEA Advanced Season 42 Europe
25/9/22,Anonymo (22),Into the Breach (18),ovp  Overpass,ESEA Advanced Season 42 Europe
25/9/22,9 Pandas (16),Iron Branch (19),mrg  Mirage,ESEA Advanced Season 42 Europe
25/9/22,Iron Branch (16),9 Pandas (6),ovp  Overpass,ESEA Advanced Season 42 Europe
25/9/22,River Plate (5),The Union (16),inf  Inferno,Americas Supercup 2022
25/9/22,BIG Academy (8),eSuba (16),mrg  Mirage,CCT Central Europe Series 2
25/9/22,eSuba (16),BIG Academy (10),vtg  Vertigo,CCT Central Europe Series 2
25/9/22,Liquid (19),Cloud9 (17),ovp  Overpass,ESL Pro League Season 16
25/9/22,Liquid (16),Cloud9 (10),inf  Inferno,ESL Pro League Season 16
25/9/22,Isurus (4),Fluxo (16),nuke  Nuke,CCT South America Series 2
25/9/22,Isurus (16),Fluxo (12),mrg  Mirage,CCT South America Series 2
25/9/22,Fluxo (16),Isurus (7),d2  Dust2,CCT South America Series 2
25/9/22,Evil Geniuses (12),FURIA (16),nuke  Nuke,ESL Pro League Season 16
25/9/22,FURIA (16),Evil Geniuses (11),ovp  Overpass,ESL Pro League Season 16
25/9/22,Eternal Fire (16),Movistar Riders (5),ovp  Overpass,ESL Pro League Season 16
25/9/22,Movistar Riders (9),Eternal Fire (16),vtg  Vertigo,ESL Pro League Season 16
25/9/22,NAVI Junior (22),GUESS (19),anc  Ancient,ROG Stand With Ukraine Cup 2022
25/9/22,GUESS (17),NAVI Junior (19),d2  Dust2,ROG Stand With Ukraine Cup 2022
25/9/22,ECSTATIC (16),MASONIC (9),ovp  Overpass,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
