Date,Team1,Team2,Map,Event
22/3/22,Into the Breach (10),KOVA (16),nuke  Nuke,Pinnacle Cup III
22/3/22,KOVA (14),Into the Breach (16),inf  Inferno,Pinnacle Cup III
22/3/22,TheMongolz (6),D13 (16),nuke  Nuke,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
22/3/22,OneTap (16),Levadia (9),inf  Inferno,SiGMA Esports Cup Dubai 2022
22/3/22,OneTap (16),Levadia (4),mrg  Mirage,SiGMA Esports Cup Dubai 2022
22/3/22,JiJieHao (10),TYLOO (16),ovp  Overpass,Perfect World Arena Premier League Season 1
22/3/22,TYLOO (16),JiJieHao (12),anc  Ancient,Perfect World Arena Premier League Season 1
22/3/22,FyR (7),TheMongolz (16),anc  Ancient,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
22/3/22,DGG (16),ex-FURY (7),mrg  Mirage,LPL Pro League Season 10
22/3/22,ex-FURY (11),DGG (16),inf  Inferno,LPL Pro League Season 10
22/3/22,GamerLegion (16),MOUZ NXT (19),anc  Ancient,Pinnacle Cup III
22/3/22,MOUZ NXT (16),GamerLegion (0),nuke  Nuke,Pinnacle Cup III
22/3/22,D13 (11),NKT (16),nuke  Nuke,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
22/3/22,SINNERS (12),Entropiq (16),vtg  Vertigo,Thunderpick Bitcoin Series 1
22/3/22,Entropiq (16),SINNERS (12),anc  Ancient,Thunderpick Bitcoin Series 1
22/3/22,Imported Talent (7),Levadia (16),mrg  Mirage,SiGMA Esports Cup Dubai 2022
22/3/22,Imported Talent (10),Levadia (16),vtg  Vertigo,SiGMA Esports Cup Dubai 2022
22/3/22,Wings Up (16),LV.NEW (8),inf  Inferno,Perfect World Arena Premier League Season 1
22/3/22,LV.NEW (9),Wings Up (16),mrg  Mirage,Perfect World Arena Premier League Season 1
22/3/22,FyR (2),D13 (16),d2  Dust2,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
22/3/22,1620 Kings (11),Antic (16),nuke  Nuke,LPL Pro League Season 10
22/3/22,Antic (16),1620 Kings (11),anc  Ancient,LPL Pro League Season 10
22/3/22,TheMongolz (13),NKT (16),inf  Inferno,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
22/3/22,OneTap (16),Infinite (8),inf  Inferno,SiGMA Esports Cup Dubai 2022
22/3/22,Infinite (6),OneTap (16),mrg  Mirage,SiGMA Esports Cup Dubai 2022
22/3/22,Third Impact (9),Orgless (16),d2  Dust2,ESL Challenger League Season 40 North America
22/3/22,Orgless (16),Third Impact (9),mrg  Mirage,ESL Challenger League Season 40 North America
22/3/22,Eros (6),Gaimin Gladiators (16),inf  Inferno,ESL Challenger League Season 40 North America
22/3/22,Gaimin Gladiators (16),Eros (6),vtg  Vertigo,ESL Challenger League Season 40 North America
21/3/22,SKADE (16),MAD Lions (2),inf  Inferno,Pinnacle Cup III
21/3/22,MAD Lions (5),SKADE (16),d2  Dust2,Pinnacle Cup III
21/3/22,Lilmix (7),Anonymo (16),d2  Dust2,Elisa Invitational Spring 2022 Contenders
21/3/22,Anonymo (16),Lilmix (5),ovp  Overpass,Elisa Invitational Spring 2022 Contenders
21/3/22,Endpoint (9),Finest (16),mrg  Mirage,Pinnacle Cup III
21/3/22,Finest (16),Endpoint (13),d2  Dust2,Pinnacle Cup III
21/3/22,DREAM (12),Tricked (16),nuke  Nuke,Elisa Invitational Spring 2022 Contenders
21/3/22,DREAM (11),Tricked (16),vtg  Vertigo,Elisa Invitational Spring 2022 Contenders
21/3/22,Tricked (8),DREAM (16),inf  Inferno,Elisa Invitational Spring 2022 Contenders
21/3/22,OneTap (16),Levadia (13),ovp  Overpass,SiGMA Esports Cup Dubai 2022
21/3/22,00NATION (14),Young Ninjas (16),mrg  Mirage,Pinnacle Cup III
21/3/22,00NATION (14),Young Ninjas (16),inf  Inferno,Pinnacle Cup III
21/3/22,Young Ninjas (16),00NATION (19),nuke  Nuke,Pinnacle Cup III
21/3/22,Infinite (8),Imported Talent (16),inf  Inferno,SiGMA Esports Cup Dubai 2022
21/3/22,The Shine (16),NEXGA (7),mrg  Mirage,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
21/3/22,Collateral (14),Dynasty (16),anc  Ancient,ESL Australia & NZ Championship Season 14
21/3/22,Dynasty (16),Collateral (13),ovp  Overpass,ESL Australia & NZ Championship Season 14
21/3/22,The Shine (16),Born in Mongolia (8),mrg  Mirage,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
21/3/22,OneTap (16),Imported Talent (14),ovp  Overpass,SiGMA Esports Cup Dubai 2022
21/3/22,Tricked (16),SINNERS (12),nuke  Nuke,Pinnacle Cup III
21/3/22,SINNERS (6),Tricked (16),ovp  Overpass,Pinnacle Cup III
