Date,Team1,Team2,Map,Event
22/9/22,TAG (6),Apeks (16),inf  Inferno,ESEA Advanced Season 42 Europe
22/9/22,HOTU (25),Nexus (28),nuke  Nuke,ESEA Advanced Season 42 Europe
22/9/22,Partizan (22),X (18),d2  Dust2,ESEA Advanced Season 42 Europe
22/9/22,HONORIS (13),LF0 (16),nuke  Nuke,ESEA Advanced Season 42 Europe
22/9/22,1PIN (4),VP.Prodigy (16),d2  Dust2,SCL Season 6
22/9/22,eSuba (7),BLUEJAYS (16),inf  Inferno,CCT Central Europe Series 2
22/9/22,BLUEJAYS (16),eSuba (14),ovp  Overpass,CCT Central Europe Series 2
22/9/22,Ape Gang (9),Meta (16),mrg  Mirage,CCT South America Series 2
22/9/22,Meta (11),Ape Gang (16),inf  Inferno,CCT South America Series 2
22/9/22,Ape Gang (8),Meta (16),nuke  Nuke,CCT South America Series 2
22/9/22,Movistar Riders (13),FURIA (16),nuke  Nuke,ESL Pro League Season 16
22/9/22,FURIA (16),Movistar Riders (3),anc  Ancient,ESL Pro League Season 16
22/9/22,PALOMA (16),ex-SKADE (8),inf  Inferno,ESEA Advanced Season 42 Europe
22/9/22,ex-SKADE (6),PALOMA (16),nuke  Nuke,ESEA Advanced Season 42 Europe
22/9/22,JANO (13),PACT (16),nuke  Nuke,ESEA Advanced Season 42 Europe
22/9/22,PACT (10),JANO (16),ovp  Overpass,ESEA Advanced Season 42 Europe
22/9/22,JANO (13),PACT (16),anc  Ancient,ESEA Advanced Season 42 Europe
22/9/22,MASONIC (16),Finest (13),vtg  Vertigo,Elisa Invitational Fall 2022
22/9/22,MASONIC (19),Finest (17),d2  Dust2,Elisa Invitational Fall 2022
22/9/22,Finest (16),MASONIC (8),ovp  Overpass,Elisa Invitational Fall 2022
22/9/22,Bravado (16),Nixuh (13),nuke  Nuke,Telkom VS Gaming Masters 2022
22/9/22,Bravado (7),Nixuh (16),d2  Dust2,Telkom VS Gaming Masters 2022
22/9/22,Bravado (16),Nixuh (12),vtg  Vertigo,Telkom VS Gaming Masters 2022
22/9/22,Antic (6),VERTEX (16),ovp  Overpass,ESL Australia & NZ Championship Season 15
22/9/22,VERTEX (16),Antic (4),inf  Inferno,ESL Australia & NZ Championship Season 15
22/9/22,Antic (16),VERTEX (5),vtg  Vertigo,ESL Australia & NZ Championship Season 15
22/9/22,HONORIS (25),Apeks (23),inf  Inferno,CCT Central Europe Series 2
22/9/22,Apeks (20),HONORIS (22),vtg  Vertigo,CCT Central Europe Series 2
22/9/22,Eternal Fire (11),Cloud9 (16),ovp  Overpass,ESL Pro League Season 16
22/9/22,Eternal Fire (12),Cloud9 (16),d2  Dust2,ESL Pro League Season 16
22/9/22,Into the Breach (14),BLUEJAYS (16),mrg  Mirage,Elisa Invitational Fall 2022
22/9/22,BLUEJAYS (16),Into the Breach (2),ovp  Overpass,Elisa Invitational Fall 2022
22/9/22,DGG (16),Nut-E (3),anc  Ancient,ESL Australia & NZ Championship Season 15
22/9/22,Nut-E (6),DGG (16),inf  Inferno,ESL Australia & NZ Championship Season 15
22/9/22,DGG (10),Nut-E (16),mrg  Mirage,ESL Australia & NZ Championship Season 15
22/9/22,K23 (16),FTW (6),inf  Inferno,CCT Central Europe Series 2
22/9/22,FTW (12),K23 (16),anc  Ancient,CCT Central Europe Series 2
22/9/22,Iron Blood (18),Vendetta (22),anc  Ancient,ESL Challenger League Season 42 North America
22/9/22,Vendetta (16),Iron Blood (14),mrg  Mirage,ESL Challenger League Season 42 North America
22/9/22,Strife (16),Victorum (9),mrg  Mirage,ESL Challenger League Season 42 North America
22/9/22,Victorum (14),Strife (16),vtg  Vertigo,ESL Challenger League Season 42 North America
22/9/22,Strife (15),Victorum (19),d2  Dust2,ESL Challenger League Season 42 North America
22/9/22,Kari (19),Mythic (17),d2  Dust2,ESL Challenger League Season 42 North America
22/9/22,Kari (17),Mythic (19),vtg  Vertigo,ESL Challenger League Season 42 North America
22/9/22,Mythic (14),Kari (16),mrg  Mirage,ESL Challenger League Season 42 North America
22/9/22,Unjustified (6),EG Black (16),mrg  Mirage,ESL Challenger League Season 42 North America
22/9/22,EG Black (16),Unjustified (2),ovp  Overpass,ESL Challenger League Season 42 North America
22/9/22,Brazen (5),MIBR (16),nuke  Nuke,ESL Challenger League Season 42 North America
22/9/22,MIBR (16),Brazen (2),anc  Ancient,ESL Challenger League Season 42 North America
22/9/22,Los Grandes Academy (16),Meta (12),nuke  Nuke,KaBuM! Challenge Cup 2
