Date,Team1,Team2,Map,Event
7/3/22,MIBR (16),São Caetano (6),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
7/3/22,Leviatan (11),São Caetano (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
7/3/22,ATK (10),Apeks Rebels (16),nuke  Nuke,Fragadelphia 16
7/3/22,Apeks Rebels (16),ATK (11),ovp  Overpass,Fragadelphia 16
7/3/22,Strife (16),TeamOne (10),mrg  Mirage,Fragadelphia 16
7/3/22,Strife (16),TeamOne (9),ovp  Overpass,Fragadelphia 16
7/3/22,TeamOne (16),Strife (2),nuke  Nuke,Fragadelphia 16
7/3/22,MIBR (19),Isurus (15),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Anonymo (16),Tricked (5),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Anonymo (16),Tricked (9),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Sangal (9),Eternal Fire (16),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,GamerLegion (16),fnatic (13),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Eqole (5),Isurus (16),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Isurus (16),Eqole (6),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Black Dragons (4),Leviatan (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Leviatan (13),Black Dragons (16),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Black Dragons (18),Leviatan (22),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,São Caetano (19),ex-SG (17),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,São Caetano (16),ex-SG (3),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,ex-SG (16),São Caetano (11),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,ATK (16),Gaimin Gladiators (11),mrg  Mirage,Fragadelphia 16
6/3/22,Gaimin Gladiators (14),ATK (16),inf  Inferno,Fragadelphia 16
6/3/22,GamerLegion (16),Sangal (8),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,FATE (16),Anonymo (19),d2  Dust2,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,SKADE (12),Tricked (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,MIBR (16),Boca Juniors (9),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,MIBR (16),Boca Juniors (3),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Boca Juniors (16),MIBR (14),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,fnatic (16),Eternal Fire (3),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Touch Point (3),Apeks Rebels (16),mrg  Mirage,Fragadelphia 16
6/3/22,Apeks Rebels (16),Touch Point (3),inf  Inferno,Fragadelphia 16
6/3/22,Sharks (19),Black Dragons (22),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,São Caetano (19),Stars Horizon (15),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Ea Dupla (10),Leviatan (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,loloNaMente (7),ex-SG (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,Eqole (22),Redragon (20),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,ELES (13),Isurus (16),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,AWADEUWU (6),Boca Juniors (16),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,MIBR (16),Made in Ukraine (6),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
6/3/22,NLG (16),ALTERNATE aTTaX (13),vtg  Vertigo,ANATY Invitational 2022
6/3/22,ALTERNATE aTTaX (8),NLG (16),anc  Ancient,ANATY Invitational 2022
6/3/22,NLG (11),ALTERNATE aTTaX (16),mrg  Mirage,ANATY Invitational 2022
6/3/22,EVILNINE (9),SC (16),d2  Dust2,Ghetto eGames Baltics Open 2022
6/3/22,SC (16),EVILNINE (8),nuke  Nuke,Ghetto eGames Baltics Open 2022
6/3/22,SKADE (13),GamerLegion (16),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,SKADE (16),GamerLegion (12),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,GamerLegion (16),SKADE (14),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Anonymo (10),Eternal Fire (16),d2  Dust2,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Anonymo (2),Eternal Fire (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,FATE (14),fnatic (16),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
