Date,Team1,Team2,Map,Event
6/11/21,ChocoCheck (9),Extra Salt (16),anc  Ancient,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,MIBR (16),TeamOne (7),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Bad News Bears (8),RBG (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Extra Salt (16),Halal Gang (3),ovp  Overpass,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,RBG (16),From The Grave (8),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Detonate (16),Triumph (12),ovp  Overpass,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Strife (6),ChocoCheck (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Bad News Bears (16),Big Chillin (2),d2  Dust2,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Party Astronauts (16),Eros (7),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,InControl (10),MIBR (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,X13 (15),TeamOne (19),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 North America
6/11/21,Natus Vincere (16),Gambit (3),mrg  Mirage,PGL Major Stockholm 2021
6/11/21,Natus Vincere (16),Gambit (8),ovp  Overpass,PGL Major Stockholm 2021
6/11/21,KINGZZZ (16),mYinsanity (7),ovp  Overpass,digitec Playground Volume 5
6/11/21,KINGZZZ (14),mYinsanity (16),nuke  Nuke,digitec Playground Volume 5
6/11/21,mYinsanity (9),KINGZZZ (16),inf  Inferno,digitec Playground Volume 5
6/11/21,G2 (19),Heroic (15),inf  Inferno,PGL Major Stockholm 2021
6/11/21,Heroic (10),G2 (16),mrg  Mirage,PGL Major Stockholm 2021
6/11/21,G2 (12),Heroic (16),nuke  Nuke,PGL Major Stockholm 2021
6/11/21,Insanium (10),SHAPE (16),ovp  Overpass,digitec Playground Volume 5
6/11/21,Insanium (14),mYinsanity (16),d2  Dust2,digitec Playground Volume 5
6/11/21,KINGZZZ (16),SHAPE (8),mrg  Mirage,digitec Playground Volume 5
6/11/21,8Ballers (9),VERTEX (16),mrg  Mirage,LPL Pro League Season 9
6/11/21,VERTEX (16),8Ballers (4),inf  Inferno,LPL Pro League Season 9
6/11/21,Looking For Org (16),The Big Dogs (6),vtg  Vertigo,LPL Pro League Season 9
6/11/21,The Big Dogs (7),Looking For Org (16),ovp  Overpass,LPL Pro League Season 9
6/11/21,Keyd (10),Imperial (16),d2  Dust2,Aorus League 2021 Season 4 Brazil
6/11/21,Keyd (16),Imperial (8),inf  Inferno,Aorus League 2021 Season 4 Brazil
6/11/21,Imperial (19),Keyd (15),nuke  Nuke,Aorus League 2021 Season 4 Brazil
5/11/21,9z Academy (16),Stone (12),d2  Dust2,Redragon Latam Series 2021 Season 2 Southern Cone
5/11/21,Stone (2),9z Academy (16),vtg  Vertigo,Redragon Latam Series 2021 Season 2 Southern Cone
5/11/21,eXploit (12),OFFSET (16),mrg  Mirage,Flow FiReLEAGUE 2021 Iberia
5/11/21,OFFSET (16),eXploit (7),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
5/11/21,Vitality (13),Natus Vincere (16),nuke  Nuke,PGL Major Stockholm 2021
5/11/21,Natus Vincere (16),Vitality (11),d2  Dust2,PGL Major Stockholm 2021
5/11/21,SAW Youngsters (5),MAD Lions (16),mrg  Mirage,Flow FiReLEAGUE 2021 Iberia
5/11/21,MAD Lions (16),SAW Youngsters (5),anc  Ancient,Flow FiReLEAGUE 2021 Iberia
5/11/21,FURIA (10),Gambit (16),ovp  Overpass,PGL Major Stockholm 2021
5/11/21,Gambit (19),FURIA (17),inf  Inferno,PGL Major Stockholm 2021
5/11/21,Ambush (9),Tricked (16),ovp  Overpass,SiGMA Esports Technologies Cup 2021 Closed Qualifier
5/11/21,Ambush (11),Tricked (16),vtg  Vertigo,SiGMA Esports Technologies Cup 2021 Closed Qualifier
5/11/21,Tranquillum (16),EC Brugge (11),d2  Dust2,SiGMA Esports Technologies Cup 2021 Closed Qualifier
5/11/21,EC Brugge (13),Tranquillum (16),mrg  Mirage,SiGMA Esports Technologies Cup 2021 Closed Qualifier
5/11/21,Tranquillum (7),EC Brugge (16),vtg  Vertigo,SiGMA Esports Technologies Cup 2021 Closed Qualifier
5/11/21,Isurus (9),Imperial (16),nuke  Nuke,Aorus League 2021 Season 4 Brazil
5/11/21,Isurus (16),Imperial (13),inf  Inferno,Aorus League 2021 Season 4 Brazil
5/11/21,Imperial (22),Isurus (20),mrg  Mirage,Aorus League 2021 Season 4 Brazil
4/11/21,Keyd (16),BIGODES (11),ovp  Overpass,Aorus League 2021 Season 4 Brazil
4/11/21,BIGODES (12),Keyd (16),nuke  Nuke,Aorus League 2021 Season 4 Brazil
4/11/21,Ninjas in Pyjamas (11),G2 (16),mrg  Mirage,PGL Major Stockholm 2021
