Date,Team1,Team2,Map,Event
14/2/22,BLUEJAYS (16),MAD Lions (6),d2  Dust2,Pinnacle Winter Series 2
14/2/22,MAD Lions (16),BLUEJAYS (9),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,AVANGAR (6),Eternal Fire (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,Enterprise (2),Anonymo (16),nuke  Nuke,Malta Vibes Knockout Series 6
14/2/22,Anonymo (16),Enterprise (10),ovp  Overpass,Malta Vibes Knockout Series 6
14/2/22,Apeks (9),Tricked (16),vtg  Vertigo,Pinnacle Winter Series 2
14/2/22,Apeks (12),Tricked (16),nuke  Nuke,Pinnacle Winter Series 2
14/2/22,Tricked (7),Apeks (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,K23 (16),777 (12),anc  Ancient,Pinnacle Winter Series 2
14/2/22,777 (7),K23 (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,Bad News Bears (5),Carpe Diem (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 4 North America
14/2/22,Carpe Diem (16),Bad News Bears (13),d2  Dust2,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,ONET4P (5),Bad News Bears (16),inf  Inferno,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,ONET4P (13),Bad News Bears (16),d2  Dust2,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,Bad News Bears (5),ONET4P (16),anc  Ancient,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,InControl (8),Carpe Diem (16),vtg  Vertigo,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,Carpe Diem (16),InControl (3),mrg  Mirage,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,Please Send Help (12),Little Bocks (16),inf  Inferno,ESEA Winter 2021 Women Cash Cup 3 North America
13/2/22,Please Send Help (10),Little Bocks (16),ovp  Overpass,ESEA Winter 2021 Women Cash Cup 3 North America
13/2/22,Little Bocks (11),Please Send Help (16),nuke  Nuke,ESEA Winter 2021 Women Cash Cup 3 North America
13/2/22,FURIA fe (16),Black Dragons fe (3),nuke  Nuke,ESEA Winter 2021 Women Cash Cup 3 South America
13/2/22,Black Dragons fe (7),FURIA fe (16),mrg  Mirage,ESEA Winter 2021 Women Cash Cup 3 South America
13/2/22,FURIA fe (14),Black Dragons fe (16),d2  Dust2,ESEA Winter 2021 Women Cash Cup 3 South America
13/2/22,FURIA (7),Virtus.pro (16),ovp  Overpass,ESL Challenger February 2022
13/2/22,Virtus.pro (16),FURIA (5),inf  Inferno,ESL Challenger February 2022
13/2/22,Spirit (16),Young Ninjas (12),anc  Ancient,Malta Vibes Knockout Series 6
13/2/22,Spirit (16),Young Ninjas (11),ovp  Overpass,Malta Vibes Knockout Series 6
13/2/22,Young Ninjas (16),Spirit (9),nuke  Nuke,Malta Vibes Knockout Series 6
13/2/22,MAD Lions (16),ARCRED (3),ovp  Overpass,REPUBLEAGUE Season 3 Europe Open Qualifier 2
13/2/22,ARCRED (13),MAD Lions (16),anc  Ancient,REPUBLEAGUE Season 3 Europe Open Qualifier 2
13/2/22,equipa (16),NSC (9),ovp  Overpass,ESEA Winter 2021 Women Cash Cup 3 Europe
13/2/22,NSC (7),equipa (16),inf  Inferno,ESEA Winter 2021 Women Cash Cup 3 Europe
13/2/22,BIG Academy (9),MOUZ NXT (16),anc  Ancient,WePlay Academy League Season 3
13/2/22,MOUZ NXT (16),BIG Academy (12),vtg  Vertigo,WePlay Academy League Season 3
13/2/22,UNGENTIUM (9),Bad News Eagles (16),anc  Ancient,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,UNGENTIUM (13),Bad News Eagles (16),mrg  Mirage,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,Bad News Eagles (9),UNGENTIUM (16),nuke  Nuke,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,0to100 (14),4glory (16),nuke  Nuke,Kuvo OneTap Winter 2022
13/2/22,4glory (22),0to100 (20),d2  Dust2,Kuvo OneTap Winter 2022
13/2/22,0to100 (16),4glory (12),inf  Inferno,Kuvo OneTap Winter 2022
13/2/22,4glory (13),0to100 (16),mrg  Mirage,Kuvo OneTap Winter 2022
13/2/22,0to100 (9),4glory (16),vtg  Vertigo,Kuvo OneTap Winter 2022
13/2/22,KTRL (7),Nexus (16),mrg  Mirage,Jaxi League Elite Series 2022 Finals
13/2/22,Nexus (16),KTRL (12),d2  Dust2,Jaxi League Elite Series 2022 Finals
13/2/22,Complexity (6),Virtus.pro (16),d2  Dust2,ESL Challenger February 2022
13/2/22,Virtus.pro (16),Complexity (8),ovp  Overpass,ESL Challenger February 2022
13/2/22,Unique (5),Nemiga (16),mrg  Mirage,Malta Vibes Knockout Series 6
13/2/22,Nemiga (9),Unique (16),ovp  Overpass,Malta Vibes Knockout Series 6
13/2/22,Unique (13),Nemiga (16),inf  Inferno,Malta Vibes Knockout Series 6
13/2/22,Into the Breach (7),Bad News Eagles (16),inf  Inferno,ESEA Winter 2021 Cash Cup 4 Europe
