Date,Team1,Team2,Map,Event
23/2/22,Black Dragons (2),Redragon (16),d2  Dust2,Liga Gamers Club 2022 Serie A February Cup
23/2/22,Dignitas (11),AVE (16),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,HEET (16),B8 (7),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,B8 (12),HEET (16),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,B8 (16),HEET (11),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,fnatic (9),AVE (16),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,AVE (16),fnatic (14),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Spirit (13),OG (16),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Spirit (11),OG (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,OG (11),Spirit (16),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Wisla Krakow (12),Dignitas (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Dignitas (14),Wisla Krakow (16),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Wisla Krakow (9),Dignitas (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,HEET (19),SKADE (17),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,GamerLegion (11),AVE (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Dignitas (16),Benched Heroes (7),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Spirit (16),Movistar Riders (5),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,B8 (16),K23 (14),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Los Reyes (11),fnatic (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,BIG (10),Wisla Krakow (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,OG (16),cowana (3),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 1
23/2/22,Disconnected (5),Eros (16),nuke  Nuke,ESL Challenger League Season 40 North America
23/2/22,Disconnected (8),Eros (16),mrg  Mirage,ESL Challenger League Season 40 North America
23/2/22,Eros (11),Disconnected (16),ovp  Overpass,ESL Challenger League Season 40 North America
21/2/22,TeamOne (10),Party Astronauts (16),inf  Inferno,Mythic Winter Series 2022 Cup 2
21/2/22,Party Astronauts (16),TeamOne (14),mrg  Mirage,Mythic Winter Series 2022 Cup 2
20/2/22,TeamOne (16),ATK (9),ovp  Overpass,Mythic Winter Series 2022 Cup 2
20/2/22,ATK (10),TeamOne (16),d2  Dust2,Mythic Winter Series 2022 Cup 2
20/2/22,Party Astronauts (16),Third Impact (6),mrg  Mirage,Mythic Winter Series 2022 Cup 2
20/2/22,Natus Vincere (22),FaZe (19),mrg  Mirage,IEM Katowice 2022
20/2/22,FaZe (12),Natus Vincere (16),d2  Dust2,IEM Katowice 2022
20/2/22,Natus Vincere (13),FaZe (16),ovp  Overpass,IEM Katowice 2022
20/2/22,G2 (16),Astralis (1),inf  Inferno,IEM Katowice 2022
20/2/22,Astralis (5),G2 (16),d2  Dust2,IEM Katowice 2022
20/2/22,G2 (12),Astralis (16),anc  Ancient,IEM Katowice 2022
20/2/22,Ninjas in Pyjamas (12),Gambit (16),vtg  Vertigo,IEM Katowice 2022
20/2/22,Ninjas in Pyjamas (10),Gambit (16),anc  Ancient,IEM Katowice 2022
20/2/22,Heroic (16),Virtus.pro (10),vtg  Vertigo,IEM Katowice 2022
20/2/22,Virtus.pro (5),Heroic (16),mrg  Mirage,IEM Katowice 2022
20/2/22,SKADE (16),FATE (11),mrg  Mirage,A1 Gaming League Season 5
20/2/22,FATE (11),SKADE (16),inf  Inferno,A1 Gaming League Season 5
20/2/22,SKADE (16),FATE (10),anc  Ancient,A1 Gaming League Season 5
20/2/22,FATE (16),SKADE (14),nuke  Nuke,A1 Gaming League Season 5
20/2/22,FURIA (10),G2 (16),inf  Inferno,IEM Katowice 2022
20/2/22,FURIA (16),G2 (13),mrg  Mirage,IEM Katowice 2022
20/2/22,G2 (16),FURIA (13),nuke  Nuke,IEM Katowice 2022
20/2/22,fnatic (15),Astralis (19),anc  Ancient,IEM Katowice 2022
20/2/22,fnatic (16),Astralis (6),ovp  Overpass,IEM Katowice 2022
20/2/22,Astralis (16),fnatic (11),inf  Inferno,IEM Katowice 2022
20/2/22,NKT (16),ARAVT (8),ovp  Overpass,ARD MESA League Season 2
