Date,Team1,Team2,Map,Event
2/12/21,AVE (16),Fiend (10),inf  Inferno,Exeedme Revolution 2021
2/12/21,Virtus.pro (19),ENCE (17),anc  Ancient,IEM Winter 2021
2/12/21,fnatic (9),Gambit (16),anc  Ancient,IEM Winter 2021
2/12/21,4glory (10),Finest (16),mrg  Mirage,Malta Vibes Knockout Series 4
2/12/21,Finest (16),4glory (11),inf  Inferno,Malta Vibes Knockout Series 4
2/12/21,4glory (16),Finest (10),d2  Dust2,Malta Vibes Knockout Series 4
2/12/21,Savage (16),GORILLAZ (10),ovp  Overpass,Elisa Invitational Winter 2021 Regionals
2/12/21,GORILLAZ (7),Savage (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
2/12/21,Savage (5),GORILLAZ (16),mrg  Mirage,Elisa Invitational Winter 2021 Regionals
2/12/21,AVE (16),Endpoint (10),anc  Ancient,Exeedme Revolution 2021
2/12/21,Liquid (16),OG (12),mrg  Mirage,IEM Winter 2021
2/12/21,G2 (16),TYLOO (13),mrg  Mirage,IEM Winter 2021
2/12/21,Nemiga (16),Dignitas (11),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4
2/12/21,Nemiga (14),Dignitas (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4
2/12/21,Dignitas (10),Nemiga (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4
2/12/21,Copenhagen Flames (16),Sprout (14),mrg  Mirage,ESEA Premier Season 39 Europe
2/12/21,Sprout (5),Copenhagen Flames (16),nuke  Nuke,ESEA Premier Season 39 Europe
2/12/21,Copenhagen Flames (13),Sprout (16),inf  Inferno,ESEA Premier Season 39 Europe
2/12/21,DBL PONEY (16),SINNERS (5),anc  Ancient,ESEA Premier Season 39 Europe
2/12/21,SINNERS (13),DBL PONEY (16),vtg  Vertigo,ESEA Premier Season 39 Europe
2/12/21,MASONIC (10),FORZE (16),anc  Ancient,Exeedme Revolution 2021
2/12/21,Tricked (7),Fiend (16),inf  Inferno,Exeedme Revolution 2021
2/12/21,SAW Youngsters (14),Ambush (16),inf  Inferno,Malta Vibes Knockout Series 4
2/12/21,Ambush (19),SAW Youngsters (16),anc  Ancient,Malta Vibes Knockout Series 4
2/12/21,Vitality (19),MOUZ (16),ovp  Overpass,IEM Winter 2021
2/12/21,Ninjas in Pyjamas (16),Astralis (8),nuke  Nuke,IEM Winter 2021
2/12/21,Overt (7),VERTEX (16),ovp  Overpass,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2
2/12/21,VERTEX (16),Overt (2),mrg  Mirage,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2
2/12/21,Tranquillum (16),AURA (10),mrg  Mirage,Malta Vibes Knockout Series 4
2/12/21,Tranquillum (12),AURA (16),ovp  Overpass,Malta Vibes Knockout Series 4
2/12/21,AURA (12),Tranquillum (16),anc  Ancient,Malta Vibes Knockout Series 4
2/12/21,Alke (15),Overt (19),nuke  Nuke,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2
2/12/21,Malvinas (10),Imperial (16),inf  Inferno,ESL Challenger Anaheim 2022 South America Open Qualifier 2
2/12/21,Leviatan (16),Boca Juniors (10),inf  Inferno,ESL Challenger Anaheim 2022 South America Open Qualifier 2
2/12/21,ex-Ceará (16),Rehl (13),mrg  Mirage,ESL Challenger Anaheim 2022 South America Open Qualifier 2
2/12/21,SWS (9),Keyd (16),inf  Inferno,BLAST Rising 2021 Latin America
2/12/21,Keyd (16),SWS (6),nuke  Nuke,BLAST Rising 2021 Latin America
1/12/21,Websterz (6),FPSBUG (16),inf  Inferno,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,cowana (16),Leo (14),ovp  Overpass,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,AGF (17),Eternal Fire (19),ovp  Overpass,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,GamerLegion (16),FATE (11),ovp  Overpass,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,DBL PONEY (16),One More Time (2),ovp  Overpass,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,Tricked (16),tokyoxd (11),nuke  Nuke,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,Endpoint (16),D13 (6),inf  Inferno,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,MIXJAYS (11),K23 (16),nuke  Nuke,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
1/12/21,SWS (16),Redragon (14),inf  Inferno,BLAST Rising 2021 Latin America
1/12/21,Redragon (7),SWS (16),nuke  Nuke,BLAST Rising 2021 Latin America
1/12/21,SWS (4),Redragon (16),d2  Dust2,BLAST Rising 2021 Latin America
1/12/21,SAW (14),Nemiga (16),vtg  Vertigo,ESEA Premier Season 39 Europe
1/12/21,AGO (16),FORZE (9),inf  Inferno,ESEA Premier Season 39 Europe
