Date,Team1,Team2,Map,Event
27/3/22,GODSENT (11),BIG (16),nuke  Nuke,ESL Pro League Season 15
27/3/22,Movistar Riders (16),Party Astronauts (10),ovp  Overpass,ESL Pro League Season 15
27/3/22,Apeks (9),ENCE (16),nuke  Nuke,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,Players (16),Liquid (1),d2  Dust2,ESL Pro League Season 15
27/3/22,proxy (9),Ambush fe (16),ovp  Overpass,ESL Impact Spring 2022 Cash Cup 1 Europe
27/3/22,proxy (16),Ambush fe (8),d2  Dust2,ESL Impact Spring 2022 Cash Cup 1 Europe
27/3/22,Ambush fe (16),proxy (4),mrg  Mirage,ESL Impact Spring 2022 Cash Cup 1 Europe
27/3/22,MOUZ NXT (11),SKADE (16),d2  Dust2,Pinnacle Cup III
27/3/22,SKADE (16),MOUZ NXT (7),mrg  Mirage,Pinnacle Cup III
27/3/22,BOOMSHAKE (11),Run or Die (16),mrg  Mirage,SCL Season 3
27/3/22,Run or Die (16),BOOMSHAKE (12),vtg  Vertigo,SCL Season 3
27/3/22,Into the Breach (11),AVANGAR (16),vtg  Vertigo,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,AVANGAR (8),Into the Breach (16),inf  Inferno,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,Into the Breach (16),AVANGAR (19),nuke  Nuke,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,LF0 (12),EC Brugge (16),vtg  Vertigo,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,EC Brugge (19),LF0 (17),d2  Dust2,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,UNGENTIUM (12),ENCE (16),nuke  Nuke,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,ENCE (16),UNGENTIUM (14),anc  Ancient,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,Copenhagen Flames (16),Endpoint (8),mrg  Mirage,Pinnacle Cup III
27/3/22,Endpoint (8),Copenhagen Flames (16),ovp  Overpass,Pinnacle Cup III
27/3/22,Conquer (9),Anonymo (16),vtg  Vertigo,ESEA Advanced Season 40 Europe
27/3/22,Anonymo (16),Conquer (14),mrg  Mirage,ESEA Advanced Season 40 Europe
27/3/22,Imperial (16),Falcons (14),nuke  Nuke,OMEN WGR European Challenge 2022
27/3/22,Falcons (17),Imperial (19),inf  Inferno,OMEN WGR European Challenge 2022
27/3/22,Rare Atom (12),TYLOO (16),anc  Ancient,Perfect World Arena Premier League Season 1
27/3/22,TYLOO (19),Rare Atom (17),mrg  Mirage,Perfect World Arena Premier League Season 1
27/3/22,Tricked (16),4glory (13),anc  Ancient,Pinnacle Cup III
27/3/22,4glory (10),Tricked (16),nuke  Nuke,Pinnacle Cup III
27/3/22,HEET (11),Apeks (16),ovp  Overpass,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,Apeks (16),HEET (8),nuke  Nuke,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,Rare Atom (16),YK (9),mrg  Mirage,Perfect World Arena Premier League Season 1
27/3/22,YK (3),Rare Atom (16),nuke  Nuke,Perfect World Arena Premier League Season 1
27/3/22,GamerLegion (9),BLUEJAYS (16),inf  Inferno,Pinnacle Cup III
27/3/22,BLUEJAYS (28),GamerLegion (26),mrg  Mirage,Pinnacle Cup III
27/3/22,YK (16),Invictus (6),nuke  Nuke,Perfect World Arena Premier League Season 1
27/3/22,Invictus (10),YK (16),inf  Inferno,Perfect World Arena Premier League Season 1
27/3/22,Bad News Bears (14),Orgless (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Gaimin Gladiators (10),MIBR (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Carpe Diem (16),ATK (9),inf  Inferno,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Strife (6),paiN (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,FreeStyle (16),SWS (13),d2  Dust2,CBCS Retake Series 2022 Season 1
27/3/22,FreeStyle (7),SWS (16),inf  Inferno,CBCS Retake Series 2022 Season 1
27/3/22,SWS (10),FreeStyle (16),ovp  Overpass,CBCS Retake Series 2022 Season 1
27/3/22,Cruzeiro (10),B4 (16),vtg  Vertigo,CBCS Retake Series 2022 Season 1
27/3/22,B4 (16),Cruzeiro (4),inf  Inferno,CBCS Retake Series 2022 Season 1
26/3/22,HEET (19),fnatic (16),inf  Inferno,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
26/3/22,MIBR Academy (16),Redragon (14),ovp  Overpass,CBCS Retake Series 2022 Season 1
26/3/22,Redragon (13),MIBR Academy (16),mrg  Mirage,CBCS Retake Series 2022 Season 1
26/3/22,ELES (14),Black Dragons (16),anc  Ancient,CBCS Retake Series 2022 Season 1
26/3/22,Black Dragons (16),ELES (13),d2  Dust2,CBCS Retake Series 2022 Season 1
