Date,Team1,Team2,Map,Event
25/9/22,blingus (9),AirBNB Incident (16),vtg  Vertigo,BrisVegas Spring 2022
25/9/22,W7M fe (11),Black Dragons fe (16),mrg  Mirage,ESL Impact Autumn 2022 Cash Cup 1 South America
25/9/22,Black Dragons fe (16),W7M fe (9),d2  Dust2,ESL Impact Autumn 2022 Cash Cup 1 South America
25/9/22,Paquetá (16),ODDIK (9),inf  Inferno,CCT South America Series 2
25/9/22,ODDIK (11),Paquetá (16),mrg  Mirage,CCT South America Series 2
25/9/22,TeamOne (16),EG White (12),nuke  Nuke,Ace North American Masters Fall 2022 - BLAST Premier Qualifier
25/9/22,EG White (8),TeamOne (16),mrg  Mirage,Ace North American Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,Sharks (16),Daotsu (11),inf  Inferno,CCT South America Series 2
24/9/22,Daotsu (9),Sharks (16),nuke  Nuke,CCT South America Series 2
24/9/22,Furious (14),MOB (16),nuke  Nuke,Americas Supercup 2022
24/9/22,Furious (6),MOB (16),d2  Dust2,Americas Supercup 2022
24/9/22,MOB (14),Furious (16),mrg  Mirage,Americas Supercup 2022
24/9/22,ARCRED (10),B8 (16),vtg  Vertigo,ESEA Advanced Season 42 Europe
24/9/22,B8 (16),ARCRED (14),anc  Ancient,ESEA Advanced Season 42 Europe
24/9/22,Ape Gang (8),Isurus (16),d2  Dust2,Americas Supercup 2022
24/9/22,eSuba (14),Into the Breach (16),inf  Inferno,CCT Central Europe Series 2
24/9/22,Into the Breach (16),eSuba (5),nuke  Nuke,CCT Central Europe Series 2
24/9/22,FURIA (14),Cloud9 (16),ovp  Overpass,ESL Pro League Season 16
24/9/22,Cloud9 (16),FURIA (8),mrg  Mirage,ESL Pro League Season 16
24/9/22,0to100 (5),Eternal Fire (16),d2  Dust2,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,X (14),OneTap (16),d2  Dust2,ESEA Advanced Season 42 Europe
24/9/22,OneTap (9),X (16),inf  Inferno,ESEA Advanced Season 42 Europe
24/9/22,X (14),OneTap (16),vtg  Vertigo,ESEA Advanced Season 42 Europe
24/9/22,Corinthians (9),Fluxo (16),nuke  Nuke,CCT South America Series 2
24/9/22,Corinthians (16),Fluxo (11),inf  Inferno,CCT South America Series 2
24/9/22,Fluxo (16),Corinthians (10),d2  Dust2,CCT South America Series 2
24/9/22,LF0 (14),ex-SKADE (16),inf  Inferno,ESEA Advanced Season 42 Europe
24/9/22,ex-SKADE (16),LF0 (14),nuke  Nuke,ESEA Advanced Season 42 Europe
24/9/22,ENCE (16),777 (13),anc  Ancient,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,LeeK (8),EC Brugge (16),mrg  Mirage,ESEA Advanced Season 42 Europe
24/9/22,EC Brugge (16),LeeK (3),d2  Dust2,ESEA Advanced Season 42 Europe
24/9/22,Copenhagen Flames (16),777 (19),ovp  Overpass,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,Levadia (14),SC (16),mrg  Mirage,Telia Estonia Cup 2022 Finals
24/9/22,SC (16),Levadia (7),vtg  Vertigo,Telia Estonia Cup 2022 Finals
24/9/22,HONORIS (14),K23 (16),inf  Inferno,CCT Central Europe Series 2
24/9/22,K23 (16),HONORIS (12),ovp  Overpass,CCT Central Europe Series 2
24/9/22,HONORIS (16),K23 (5),nuke  Nuke,CCT Central Europe Series 2
24/9/22,Eternal Fire (16),Liquid (11),inf  Inferno,ESL Pro League Season 16
24/9/22,Eternal Fire (16),Liquid (13),vtg  Vertigo,ESL Pro League Season 16
24/9/22,Meta (12),Isurus (16),d2  Dust2,CCT South America Series 2
24/9/22,Isurus (16),Meta (12),mrg  Mirage,CCT South America Series 2
24/9/22,ENCE (13),HAVU (16),nuke  Nuke,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,Goliath (7),Nixuh (16),inf  Inferno,Telkom VS Gaming Masters 2022
24/9/22,Goliath (6),Nixuh (16),d2  Dust2,Telkom VS Gaming Masters 2022
24/9/22,Strive in chaos (6),0to100 (16),mrg  Mirage,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,Copenhagen Flames (12),HAVU (16),nuke  Nuke,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
24/9/22,Illuminar (16),los kogutos (1),nuke  Nuke,CCT Central Europe Series 2
24/9/22,los kogutos (9),Illuminar (16),d2  Dust2,CCT Central Europe Series 2
24/9/22,Evil Geniuses (16),Movistar Riders (8),nuke  Nuke,ESL Pro League Season 16
24/9/22,ex-SKADE (16),Eternal Fire (11),inf  Inferno,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
