Date,Team1,Team2,Map,Event
4/11/21,G2 (16),Ninjas in Pyjamas (11),inf  Inferno,PGL Major Stockholm 2021
4/11/21,Heroic (16),Virtus.pro (12),inf  Inferno,PGL Major Stockholm 2021
4/11/21,Virtus.pro (16),Heroic (13),anc  Ancient,PGL Major Stockholm 2021
4/11/21,Heroic (16),Virtus.pro (10),mrg  Mirage,PGL Major Stockholm 2021
4/11/21,Infinite (8),Tranquillum (16),mrg  Mirage,SiGMA Esports Technologies Cup 2021 Closed Qualifier
4/11/21,Tranquillum (16),coluant (2),mrg  Mirage,SiGMA Esports Technologies Cup 2021 Closed Qualifier
4/11/21,Ambush (16),Infinite (7),inf  Inferno,SiGMA Esports Technologies Cup 2021 Closed Qualifier
4/11/21,Infinite (16),coluant (11),d2  Dust2,SiGMA Esports Technologies Cup 2021 Closed Qualifier
4/11/21,Tranquillum (8),Ambush (16),vtg  Vertigo,SiGMA Esports Technologies Cup 2021 Closed Qualifier
4/11/21,River Plate (16),9z Academy (19),ovp  Overpass,Redragon Latam Series 2021 Season 2 Southern Cone
4/11/21,9z Academy (16),River Plate (13),anc  Ancient,Redragon Latam Series 2021 Season 2 Southern Cone
4/11/21,River Plate (19),9z Academy (16),vtg  Vertigo,Redragon Latam Series 2021 Season 2 Southern Cone
4/11/21,TeamOne (16),Party Astronauts (14),inf  Inferno,ESEA Premier Season 39 North America
4/11/21,TeamOne (12),Party Astronauts (16),nuke  Nuke,ESEA Premier Season 39 North America
4/11/21,Party Astronauts (6),TeamOne (16),mrg  Mirage,ESEA Premier Season 39 North America
4/11/21,ATK (14),RBG (16),ovp  Overpass,ESEA Premier Season 39 North America
4/11/21,RBG (9),ATK (16),nuke  Nuke,ESEA Premier Season 39 North America
4/11/21,ATK (8),RBG (16),inf  Inferno,ESEA Premier Season 39 North America
4/11/21,Northern Forces (16),ONET4P (5),nuke  Nuke,ESEA Premier Season 39 North America
4/11/21,Northern Forces (16),ONET4P (12),mrg  Mirage,ESEA Premier Season 39 North America
4/11/21,ONET4P (16),Northern Forces (11),inf  Inferno,ESEA Premier Season 39 North America
4/11/21,ChocoCheck (16),Limitless (2),d2  Dust2,ESEA Premier Season 39 North America
4/11/21,Limitless (16),ChocoCheck (12),inf  Inferno,ESEA Premier Season 39 North America
4/11/21,ChocoCheck (16),Limitless (6),anc  Ancient,ESEA Premier Season 39 North America
4/11/21,Extra Salt (16),Detonate (8),inf  Inferno,ESEA Premier Season 39 North America
4/11/21,Detonate (1),Extra Salt (16),ovp  Overpass,ESEA Premier Season 39 North America
4/11/21,INTZ (10),Isurus (16),nuke  Nuke,Aorus League 2021 Season 4 Brazil
4/11/21,Isurus (16),INTZ (13),inf  Inferno,Aorus League 2021 Season 4 Brazil
3/11/21,Malvinas (11),Stone (16),ovp  Overpass,Redragon Latam Series 2021 Season 2 Southern Cone
3/11/21,Stone (13),Malvinas (16),nuke  Nuke,Redragon Latam Series 2021 Season 2 Southern Cone
3/11/21,Malvinas (8),Stone (16),vtg  Vertigo,Redragon Latam Series 2021 Season 2 Southern Cone
3/11/21,Keyd (16),DETONA (14),d2  Dust2,Aorus League 2021 Season 4 Brazil
3/11/21,DETONA (12),Keyd (16),inf  Inferno,Aorus League 2021 Season 4 Brazil
3/11/21,Anonymo (9),DBL PONEY (16),nuke  Nuke,ESEA Premier Season 39 Europe
3/11/21,Anonymo (16),DBL PONEY (13),inf  Inferno,ESEA Premier Season 39 Europe
3/11/21,DBL PONEY (16),Anonymo (14),anc  Ancient,ESEA Premier Season 39 Europe
3/11/21,GamerLegion (7),Finest (16),mrg  Mirage,ESEA Premier Season 39 Europe
3/11/21,Finest (7),GamerLegion (16),vtg  Vertigo,ESEA Premier Season 39 Europe
3/11/21,GamerLegion (7),Finest (16),inf  Inferno,ESEA Premier Season 39 Europe
3/11/21,SINNERS (5),AGO (16),anc  Ancient,ESEA Premier Season 39 Europe
3/11/21,AGO (16),SINNERS (10),nuke  Nuke,ESEA Premier Season 39 Europe
3/11/21,SINNERS (16),AGO (11),mrg  Mirage,ESEA Premier Season 39 Europe
3/11/21,Isurus (12),BIGODES (16),nuke  Nuke,Aorus League 2021 Season 4 Brazil
3/11/21,Tricked (16),Coalesce (7),nuke  Nuke,SiGMA Esports Technologies Cup 2021 Closed Qualifier
3/11/21,Levadia (8),Tricked (16),ovp  Overpass,SiGMA Esports Technologies Cup 2021 Closed Qualifier
3/11/21,EC Brugge (16),Coalesce (11),nuke  Nuke,SiGMA Esports Technologies Cup 2021 Closed Qualifier
3/11/21,Levadia (13),EC Brugge (16),nuke  Nuke,SiGMA Esports Technologies Cup 2021 Closed Qualifier
3/11/21,Tricked (13),Coalesce (16),vtg  Vertigo,SiGMA Esports Technologies Cup 2021 Closed Qualifier
3/11/21,ex-FURY (14),Hazard (16),inf  Inferno,ESEA Premier Season 39 Australia
3/11/21,Hazard (16),ex-FURY (10),anc  Ancient,ESEA Premier Season 39 Australia
