Date,Team1,Team2,Map,Event
8/2/23,HONORIS (16),ENCE (11),nuke  Nuke,IEM Rio 2023 Europe Closed Qualifier
8/2/23,HONORIS (13),ENCE (16),vtg  Vertigo,IEM Rio 2023 Europe Closed Qualifier
8/2/23,ENCE (10),HONORIS (16),inf  Inferno,IEM Rio 2023 Europe Closed Qualifier
8/2/23,9INE (16),Sprout (8),mrg  Mirage,IEM Rio 2023 Europe Closed Qualifier
8/2/23,9INE (13),Sprout (16),anc  Ancient,IEM Rio 2023 Europe Closed Qualifier
8/2/23,Sprout (13),9INE (16),ovp  Overpass,IEM Rio 2023 Europe Closed Qualifier
8/2/23,HEET (16),Bad News Eagles (12),inf  Inferno,IEM Rio 2023 Europe Closed Qualifier
8/2/23,HEET (19),Bad News Eagles (17),anc  Ancient,IEM Rio 2023 Europe Closed Qualifier
8/2/23,Bad News Eagles (16),HEET (9),vtg  Vertigo,IEM Rio 2023 Europe Closed Qualifier
8/2/23,IKLA (16),Illuminar (13),ovp  Overpass,Elisa Invitational Winter 2023
8/2/23,Illuminar (16),IKLA (12),anb  Anubis,Elisa Invitational Winter 2023
8/2/23,Illuminar (5),IKLA (16),inf  Inferno,Elisa Invitational Winter 2023
8/2/23,Spirit Academy (16),FTW (12),nuke  Nuke,CCT West Europe Series 1
8/2/23,FTW (10),Spirit Academy (16),vtg  Vertigo,CCT West Europe Series 1
8/2/23,UNGENTIUM (4),Illuminar (16),vtg  Vertigo,CCT West Europe Series 1
8/2/23,Illuminar (19),UNGENTIUM (17),inf  Inferno,CCT West Europe Series 1
8/2/23,Red Wolves (6),Detonate (16),inf  Inferno,CCT North America Series 3
8/2/23,Detonate (16),Red Wolves (4),mrg  Mirage,CCT North America Series 3
8/2/23,Red Wolves (16),Detonate (10),vtg  Vertigo,CCT North America Series 3
8/2/23,Eros (8),Strife (16),anb  Anubis,CCT North America Series 3
8/2/23,Strife (16),Eros (6),mrg  Mirage,CCT North America Series 3
8/2/23,ATK (13),Limitless (16),anc  Ancient,ESL Challenger League Season 44 North America
8/2/23,Limitless (4),ATK (16),anb  Anubis,ESL Challenger League Season 44 North America
8/2/23,ATK (1),Limitless (16),ovp  Overpass,ESL Challenger League Season 44 North America
8/2/23,Nouns (9),MIBR (16),vtg  Vertigo,ESL Challenger League Season 44 North America
8/2/23,MIBR (16),Nouns (8),anc  Ancient,ESL Challenger League Season 44 North America
8/2/23,Disconnected (18),Vendetta (22),inf  Inferno,CCT North America Series 3
8/2/23,Vendetta (16),Disconnected (7),vtg  Vertigo,CCT North America Series 3
8/2/23,ATK (16),Noxious (12),mrg  Mirage,CCT North America Series 3
8/2/23,Noxious (5),ATK (16),ovp  Overpass,CCT North America Series 3
7/2/23,Natus Vincere (7),G2 (16),nuke  Nuke,IEM Katowice 2023
7/2/23,G2 (16),Natus Vincere (8),inf  Inferno,IEM Katowice 2023
7/2/23,UNGENTIUM (12),Young Ninjas (16),mrg  Mirage,CCT West Europe Series 1
7/2/23,Young Ninjas (16),UNGENTIUM (14),anc  Ancient,CCT West Europe Series 1
7/2/23,Complexity (13),Outsiders (16),inf  Inferno,IEM Katowice 2023
7/2/23,Complexity (16),Outsiders (13),ovp  Overpass,IEM Katowice 2023
7/2/23,Complexity (15),Outsiders (19),anb  Anubis,IEM Katowice 2023
7/2/23,ex-Finest (16),Sangal (6),vtg  Vertigo,ESL Challenger League Season 44 Europe
7/2/23,ex-Finest (7),Sangal (16),inf  Inferno,ESL Challenger League Season 44 Europe
7/2/23,Sangal (12),ex-Finest (16),anc  Ancient,ESL Challenger League Season 44 Europe
7/2/23,9INE (16),Bad News Eagles (8),anb  Anubis,ESL Challenger League Season 44 Europe
7/2/23,9INE (5),Bad News Eagles (16),mrg  Mirage,ESL Challenger League Season 44 Europe
7/2/23,Bad News Eagles (7),9INE (16),ovp  Overpass,ESL Challenger League Season 44 Europe
7/2/23,Illuminar (14),Nexus (16),nuke  Nuke,CCT West Europe Series 1
7/2/23,Nexus (3),Illuminar (16),anb  Anubis,CCT West Europe Series 1
7/2/23,Illuminar (7),Nexus (16),inf  Inferno,CCT West Europe Series 1
7/2/23,FaZe (13),Liquid (16),mrg  Mirage,IEM Katowice 2023
7/2/23,FaZe (11),Liquid (16),ovp  Overpass,IEM Katowice 2023
7/2/23,FaZe (16),Liquid (14),inf  Inferno,IEM Katowice 2023
7/2/23,VOYVODA (16),MOUZ NXT (13),nuke  Nuke,European Development Championship 7 Closed Qualifier
