Date,Team1,Team2,Map,Event
9/7/21,MAD Lions (16),Wisla Krakow (14),d2  Dust2,Domination League Season 2
9/7/21,Ninjas in Pyjamas (8),Gambit (16),d2  Dust2,IEM Cologne 2021
9/7/21,Ninjas in Pyjamas (5),Gambit (16),inf  Inferno,IEM Cologne 2021
9/7/21,Gambit (10),Ninjas in Pyjamas (16),anc  Ancient,IEM Cologne 2021
9/7/21,SKADE (14),DBL PONEY (16),vtg  Vertigo,ESEA Advanced Season 37 Europe
9/7/21,DBL PONEY (9),SKADE (16),ovp  Overpass,ESEA Advanced Season 37 Europe
9/7/21,SKADE (9),DBL PONEY (16),d2  Dust2,ESEA Advanced Season 37 Europe
9/7/21,FTW (10),Movistar Riders (16),nuke  Nuke,RTP Arena Cup 2021 - BLAST Premier Qualifier
9/7/21,FORZE (16),GamerLegion (11),ovp  Overpass,Domination League Season 2
9/7/21,GamerLegion (14),FORZE (16),mrg  Mirage,Domination League Season 2
9/7/21,N2E (7),FTW (16),inf  Inferno,RTP Arena Cup 2021 - BLAST Premier Qualifier
9/7/21,Heroic (22),Spirit (19),anc  Ancient,IEM Cologne 2021
9/7/21,Spirit (16),Heroic (12),nuke  Nuke,IEM Cologne 2021
9/7/21,Heroic (16),Spirit (13),ovp  Overpass,IEM Cologne 2021
9/7/21,FaZe (22),Astralis (25),nuke  Nuke,IEM Cologne 2021
9/7/21,Astralis (16),FaZe (13),d2  Dust2,IEM Cologne 2021
9/7/21,Movistar Riders (8),Iberian Family (16),mrg  Mirage,RTP Arena Cup 2021 - BLAST Premier Qualifier
9/7/21,Iberian Family (16),N2E (5),nuke  Nuke,RTP Arena Cup 2021 - BLAST Premier Qualifier
9/7/21,ex-Marlian (13),PACT (16),nuke  Nuke,Domination League Season 2
9/7/21,PACT (16),ex-Marlian (11),ovp  Overpass,Domination League Season 2
9/7/21,ex-Marlian (16),PACT (8),vtg  Vertigo,Domination League Season 2
9/7/21,FTW (7),Movistar Riders (16),nuke  Nuke,RTP Arena Cup 2021 - BLAST Premier Qualifier
9/7/21,Villainous (19),Coldest Riders (17),anc  Ancient,ESEA Advanced Season 37 North America
9/7/21,Coldest Riders (12),Villainous (16),inf  Inferno,ESEA Advanced Season 37 North America
9/7/21,Verum (19),Upswing (17),mrg  Mirage,ESEA Advanced Season 37 North America
9/7/21,Upswing (16),Verum (8),vtg  Vertigo,ESEA Advanced Season 37 North America
9/7/21,Verum (16),Upswing (11),nuke  Nuke,ESEA Advanced Season 37 North America
9/7/21,Party Astronauts (16),Triumph (12),nuke  Nuke,Mythic Summer Series 2021 Cup 1
9/7/21,Triumph (16),Party Astronauts (12),inf  Inferno,Mythic Summer Series 2021 Cup 1
9/7/21,Party Astronauts (16),Triumph (12),mrg  Mirage,Mythic Summer Series 2021 Cup 1
8/7/21,Renegades (4),Natus Vincere (16),nuke  Nuke,IEM Cologne 2021
8/7/21,Renegades (6),Natus Vincere (16),d2  Dust2,IEM Cologne 2021
8/7/21,Natus Vincere (10),Renegades (16),inf  Inferno,IEM Cologne 2021
8/7/21,Young Ninjas (16),Ambush (10),anc  Ancient,Domination League Season 2
8/7/21,Ambush (4),Young Ninjas (16),ovp  Overpass,Domination League Season 2
8/7/21,Vitality (16),FURIA (14),nuke  Nuke,IEM Cologne 2021
8/7/21,FURIA (10),Vitality (16),ovp  Overpass,IEM Cologne 2021
8/7/21,ENCE (13),SINNERS (16),mrg  Mirage,Pinnacle Cup II
8/7/21,SINNERS (22),ENCE (19),nuke  Nuke,Pinnacle Cup II
8/7/21,ENCE (16),SINNERS (11),vtg  Vertigo,Pinnacle Cup II
8/7/21,Izako Boars (16),MAD Lions (12),ovp  Overpass,Domination League Season 2
8/7/21,MAD Lions (11),Izako Boars (16),mrg  Mirage,Domination League Season 2
8/7/21,BIG (16),Virtus.pro (12),inf  Inferno,IEM Cologne 2021
8/7/21,BIG (16),Virtus.pro (13),d2  Dust2,IEM Cologne 2021
8/7/21,Complexity (6),G2 (16),d2  Dust2,IEM Cologne 2021
8/7/21,Complexity (14),G2 (16),vtg  Vertigo,IEM Cologne 2021
8/7/21,SKADE (7),Endpoint (16),ovp  Overpass,Pinnacle Cup II
8/7/21,SKADE (13),Endpoint (16),d2  Dust2,Pinnacle Cup II
8/7/21,Wisla Krakow (13),FORZE (16),ovp  Overpass,Domination League Season 2
8/7/21,FORZE (16),Wisla Krakow (19),nuke  Nuke,Domination League Season 2
