Date,Team1,Team2,Map,Event
30/3/22,NKT (16),Moon (4),d2  Dust2,ESL Challenger League Season 40 Asia-Pacific
30/3/22,AGO (34),Natus Vincere (37),mrg  Mirage,ESL Pro League Season 15
30/3/22,Natus Vincere (16),AGO (1),d2  Dust2,ESL Pro League Season 15
30/3/22,PoP (19),Antic (16),inf  Inferno,LPL Pro League Season 10
30/3/22,PoP (16),Antic (9),mrg  Mirage,LPL Pro League Season 10
30/3/22,Antic (16),PoP (12),vtg  Vertigo,LPL Pro League Season 10
30/3/22,DGG (14),VERTEX (16),vtg  Vertigo,LPL Pro League Season 10
30/3/22,VERTEX (16),DGG (10),nuke  Nuke,LPL Pro League Season 10
30/3/22,UYU (10),Mythic (16),mrg  Mirage,ESEA Advanced Season 40 North America
30/3/22,UYU (16),Mythic (8),inf  Inferno,ESEA Advanced Season 40 North America
30/3/22,Mythic (16),UYU (7),vtg  Vertigo,ESEA Advanced Season 40 North America
30/3/22,Philadelphia Liberty (16),Kinship (6),nuke  Nuke,ESEA Advanced Season 40 North America
30/3/22,Kinship (11),Philadelphia Liberty (16),mrg  Mirage,ESEA Advanced Season 40 North America
30/3/22,ATK (12),Strife (16),inf  Inferno,ESL Challenger League Season 40 North America
30/3/22,Strife (12),ATK (16),mrg  Mirage,ESL Challenger League Season 40 North America
30/3/22,ATK (12),Strife (16),ovp  Overpass,ESL Challenger League Season 40 North America
30/3/22,Orgless (14),MIBR (16),nuke  Nuke,ESL Challenger League Season 40 North America
30/3/22,MIBR (16),Orgless (13),anc  Ancient,ESL Challenger League Season 40 North America
30/3/22,Gaimin Gladiators (11),Carpe Diem (16),ovp  Overpass,ESL Challenger League Season 40 North America
30/3/22,Carpe Diem (16),Gaimin Gladiators (11),inf  Inferno,ESL Challenger League Season 40 North America
30/3/22,paiN (16),Party Astronauts (6),ovp  Overpass,ESL Challenger League Season 40 North America
30/3/22,Party Astronauts (10),paiN (16),nuke  Nuke,ESL Challenger League Season 40 North America
29/3/22,ECLOT (13),FAMBIT (16),anc  Ancient,ESEA Advanced Season 40 Europe
29/3/22,FAMBIT (14),ECLOT (16),mrg  Mirage,ESEA Advanced Season 40 Europe
29/3/22,ECLOT (11),FAMBIT (16),vtg  Vertigo,ESEA Advanced Season 40 Europe
29/3/22,ALTERNATE aTTaX (14),AVE (16),inf  Inferno,ESEA Advanced Season 40 Europe
29/3/22,ALTERNATE aTTaX (11),AVE (16),anc  Ancient,ESEA Advanced Season 40 Europe
29/3/22,AVE (10),ALTERNATE aTTaX (16),ovp  Overpass,ESEA Advanced Season 40 Europe
29/3/22,Entropiq (13),SAW (16),anc  Ancient,ESL Challenger League Season 40 Europe
29/3/22,SAW (11),Entropiq (16),ovp  Overpass,ESL Challenger League Season 40 Europe
29/3/22,Entropiq (16),SAW (19),nuke  Nuke,ESL Challenger League Season 40 Europe
29/3/22,ECSTATIC (12),Falcons (16),inf  Inferno,ESL Challenger League Season 40 Europe
29/3/22,ECSTATIC (16),Falcons (7),nuke  Nuke,ESL Challenger League Season 40 Europe
29/3/22,Falcons (16),ECSTATIC (11),vtg  Vertigo,ESL Challenger League Season 40 Europe
29/3/22,Wisla Krakow (9),HEET (16),inf  Inferno,ESL Challenger League Season 40 Europe
29/3/22,HEET (16),Wisla Krakow (10),ovp  Overpass,ESL Challenger League Season 40 Europe
29/3/22,ONYX (14),Run or Die (16),mrg  Mirage,ESEA Advanced Season 40 Europe
29/3/22,Run or Die (16),ONYX (10),nuke  Nuke,ESEA Advanced Season 40 Europe
29/3/22,MASONIC (16),Singularity (12),d2  Dust2,ESEA Advanced Season 40 Europe
29/3/22,Singularity (11),MASONIC (16),anc  Ancient,ESEA Advanced Season 40 Europe
29/3/22,1WIN (16),Finest (7),mrg  Mirage,ESL Challenger League Season 40 Europe
29/3/22,Finest (13),1WIN (16),ovp  Overpass,ESL Challenger League Season 40 Europe
29/3/22,SKADE (16),Copenhagen Flames (6),nuke  Nuke,Pinnacle Cup III
29/3/22,Copenhagen Flames (4),SKADE (16),ovp  Overpass,Pinnacle Cup III
29/3/22,Lilmix (16),MAD Lions (6),anc  Ancient,Elisa Invitational Spring 2022 Contenders
29/3/22,MAD Lions (16),Lilmix (19),ovp  Overpass,Elisa Invitational Spring 2022 Contenders
29/3/22,SKADE (16),Tricked (14),nuke  Nuke,Pinnacle Cup III
29/3/22,Tricked (5),SKADE (16),mrg  Mirage,Pinnacle Cup III
29/3/22,KOVA (16),Astralis Talent (13),d2  Dust2,Elisa Invitational Spring 2022 Contenders
29/3/22,Astralis Talent (12),KOVA (16),mrg  Mirage,Elisa Invitational Spring 2022 Contenders
