Date,Team1,Team2,Map,Event
8/9/22,Red Wolves (11),Detonate (16),mrg  Mirage,Fragadelphia 17 Last Chance Qualifier
8/9/22,Detonate (16),Red Wolves (19),nuke  Nuke,Fragadelphia 17 Last Chance Qualifier
8/9/22,UNGENTIUM (13),SKADE (16),d2  Dust2,ESL Challenger Rotterdam 2022 Europe Open Qualifier 1
8/9/22,Touch Point (14),Victorum (16),inf  Inferno,Fragadelphia 17 Last Chance Qualifier
8/9/22,Touch Point (9),Victorum (16),anc  Ancient,Fragadelphia 17 Last Chance Qualifier
8/9/22,Victorum (6),Touch Point (16),mrg  Mirage,Fragadelphia 17 Last Chance Qualifier
8/9/22,X13 (8),BIG Academy (16),d2  Dust2,Fragadelphia 17 Last Chance Qualifier
8/9/22,BIG Academy (16),X13 (8),anc  Ancient,Fragadelphia 17 Last Chance Qualifier
8/9/22,Sashi (9),Tricked (16),anc  Ancient,ESL Challenger Rotterdam 2022 Europe Open Qualifier 1
8/9/22,los kogutos (14),Websterz (16),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Open Qualifier 1
8/9/22,7AM (16),Limitless (0),nuke  Nuke,Fragadelphia 17 Last Chance Qualifier
8/9/22,Limitless (16),7AM (11),vtg  Vertigo,Fragadelphia 17 Last Chance Qualifier
8/9/22,7AM (16),Limitless (7),ovp  Overpass,Fragadelphia 17 Last Chance Qualifier
8/9/22,BLVKHVND (6),TeamOne (16),mrg  Mirage,Fragadelphia 17 Last Chance Qualifier
8/9/22,TeamOne (16),BLVKHVND (9),nuke  Nuke,Fragadelphia 17 Last Chance Qualifier
8/9/22,Vireo.pro (9),EG White (16),nuke  Nuke,Fragadelphia 17 Last Chance Qualifier
8/9/22,EG White (16),Vireo.pro (8),inf  Inferno,Fragadelphia 17 Last Chance Qualifier
8/9/22,ODDIK (10),ARCTIC (16),ovp  Overpass,CBCS Masters Festival 2022 Finals
8/9/22,ARCTIC (16),ODDIK (9),nuke  Nuke,CBCS Masters Festival 2022 Finals
8/9/22,ECLOT (14),SC (16),vtg  Vertigo,SteelSeries Nova Cup Western Europe Fall 2022
8/9/22,SC (16),ECLOT (8),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
8/9/22,FaZe (16),MIBR (4),ovp  Overpass,ESL Pro League Season 16
8/9/22,MIBR (8),FaZe (16),nuke  Nuke,ESL Pro League Season 16
8/9/22,FaZe (9),MIBR (16),d2  Dust2,ESL Pro League Season 16
8/9/22,0to100 (12),Strive in chaos (16),inf  Inferno,RES Season 3
8/9/22,Strive in chaos (22),0to100 (19),d2  Dust2,RES Season 3
8/9/22,Hotspurs (16),B8 (14),inf  Inferno,Elisa Invitational Fall 2022 Contenders
8/9/22,Hotspurs (16),B8 (14),vtg  Vertigo,Elisa Invitational Fall 2022 Contenders
8/9/22,B8 (16),Hotspurs (14),d2  Dust2,Elisa Invitational Fall 2022 Contenders
8/9/22,ECLOT (16),Movistar Riders (14),inf  Inferno,SteelSeries Nova Cup Western Europe Fall 2022
8/9/22,ECLOT (13),Movistar Riders (16),ovp  Overpass,SteelSeries Nova Cup Western Europe Fall 2022
8/9/22,Movistar Riders (12),ECLOT (16),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
8/9/22,BIG (17),G2 (19),vtg  Vertigo,ESL Pro League Season 16
8/9/22,G2 (19),BIG (16),mrg  Mirage,ESL Pro League Season 16
8/9/22,SKADE X (16),Tricked (12),vtg  Vertigo,Elisa Invitational Fall 2022 Contenders
8/9/22,Tricked (13),SKADE X (16),anc  Ancient,Elisa Invitational Fall 2022 Contenders
8/9/22,RCL (13),9 Pandas (16),anc  Ancient,Cyberpark Cup 2022
8/9/22,RCL (9),9 Pandas (16),inf  Inferno,Cyberpark Cup 2022
8/9/22,FTW (10),Outsiders (16),d2  Dust2,ESL Pro League Season 16
8/9/22,Outsiders (16),FTW (8),vtg  Vertigo,ESL Pro League Season 16
8/9/22,ECLOT (16),PROSPECTS (14),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
8/9/22,ECLOT (16),PROSPECTS (12),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
8/9/22,PROSPECTS (16),ECLOT (12),inf  Inferno,Elisa Invitational Fall 2022 Contenders
8/9/22,Brazen (19),Unjustified (17),nuke  Nuke,ESL Challenger League Season 42 North America
8/9/22,Unjustified (7),Brazen (16),mrg  Mirage,ESL Challenger League Season 42 North America
8/9/22,TeamOne (16),timbermen (14),mrg  Mirage,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
8/9/22,timbermen (11),TeamOne (16),anc  Ancient,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
8/9/22,TeamOne (16),Phantom Troupe (5),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
8/9/22,timbermen (16),Vendetta (7),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
7/9/22,MIBR (10),G2 (16),anc  Ancient,ESL Pro League Season 16
