Date,Team1,Team2,Map,Event
27/7/21,9z (5),Liberty (16),d2  Dust2,INVie 2021
26/7/21,Bravos (16),Paquetá (12),nuke  Nuke,INVie 2021
26/7/21,Bravos (16),Paquetá (8),vtg  Vertigo,INVie 2021
26/7/21,Paquetá (22),Bravos (20),d2  Dust2,INVie 2021
26/7/21,MOUZ NXT (16),fnatic Rising (10),d2  Dust2,WePlay Academy League Season 1
26/7/21,FURIA Academy (8),Astralis Talent (16),vtg  Vertigo,WePlay Academy League Season 1
26/7/21,NAVI Junior (16),BIG Academy (13),mrg  Mirage,WePlay Academy League Season 1
26/7/21,VP.Prodigy (16),Young Ninjas (11),anc  Ancient,WePlay Academy League Season 1
26/7/21,INTZ (6),Bravos (16),ovp  Overpass,CBCS Elite League 2021 Season 2
26/7/21,INTZ (8),Bravos (16),d2  Dust2,CBCS Elite League 2021 Season 2
26/7/21,Bad News Bears (16),Party Astronauts (7),nuke  Nuke,ESEA Summer 2021 Cash Cup 3 North America
26/7/21,Party Astronauts (10),Bad News Bears (16),d2  Dust2,ESEA Summer 2021 Cash Cup 3 North America
25/7/21,Black Dragons (9),DETONA (16),d2  Dust2,CBCS Elite League 2021 Season 2
25/7/21,DETONA (13),Black Dragons (16),nuke  Nuke,CBCS Elite League 2021 Season 2
25/7/21,Black Dragons (15),DETONA (19),inf  Inferno,CBCS Elite League 2021 Season 2
25/7/21,RBG (13),Party Astronauts (16),d2  Dust2,ESEA Summer 2021 Cash Cup 3 North America
25/7/21,Party Astronauts (16),RBG (14),ovp  Overpass,ESEA Summer 2021 Cash Cup 3 North America
25/7/21,Triumph (11),Bad News Bears (16),ovp  Overpass,ESEA Summer 2021 Cash Cup 3 North America
25/7/21,Bad News Bears (19),Triumph (16),d2  Dust2,ESEA Summer 2021 Cash Cup 3 North America
25/7/21,Young Ninjas (16),BIG Academy (8),ovp  Overpass,WePlay Academy League Season 1
25/7/21,GKC (9),KG Network (16),d2  Dust2,CBCS Elite League 2021 Season 2
25/7/21,GKC (6),KG Network (16),anc  Ancient,CBCS Elite League 2021 Season 2
25/7/21,NAVI Junior (16),FURIA Academy (3),vtg  Vertigo,WePlay Academy League Season 1
25/7/21,DNMK (6),Bravado (16),nuke  Nuke,ESEA Summer 2021 Cash Cup South Africa
25/7/21,Bravado (16),DNMK (14),mrg  Mirage,ESEA Summer 2021 Cash Cup South Africa
25/7/21,AVADA KEDAVRA (12),KYDAHTORA (16),mrg  Mirage,Dell Gaming Academy 2021
25/7/21,AVADA KEDAVRA (12),KYDAHTORA (16),inf  Inferno,Dell Gaming Academy 2021
25/7/21,AVADA KEDAVRA (7),KYDAHTORA (16),nuke  Nuke,Dell Gaming Academy 2021
25/7/21,Dolej Miodu (13),Finest (16),inf  Inferno,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,Finest (16),Dolej Miodu (11),nuke  Nuke,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,MOUZ NXT (16),VP.Prodigy (14),vtg  Vertigo,WePlay Academy League Season 1
25/7/21,Astralis Talent (12),fnatic Rising (16),ovp  Overpass,WePlay Academy League Season 1
25/7/21,KHAN (8),Dolej Miodu (16),vtg  Vertigo,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,Dolej Miodu (16),KHAN (11),anc  Ancient,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,Finest (16),ex-Pompa (1),d2  Dust2,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,Finest (16),ex-Pompa (9),ovp  Overpass,ESEA Summer 2021 Cash Cup 3 Europe
25/7/21,ex-Durany (16),Malvinas (14),inf  Inferno,La Liga Pro DIRECTV 2021 Apertura South
25/7/21,ex-Durany (12),Malvinas (16),nuke  Nuke,La Liga Pro DIRECTV 2021 Apertura South
25/7/21,Malvinas (12),ex-Durany (16),d2  Dust2,La Liga Pro DIRECTV 2021 Apertura South
25/7/21,Patins da Ferrari (9),KG Network (16),d2  Dust2,CBCS Elite League 2021 Season 2
25/7/21,Patins da Ferrari (14),KG Network (16),nuke  Nuke,CBCS Elite League 2021 Season 2
25/7/21,KG Network (7),Patins da Ferrari (16),inf  Inferno,CBCS Elite League 2021 Season 2
25/7/21,Keyd (11),DETONA (16),d2  Dust2,CBCS Elite League 2021 Season 2
25/7/21,Keyd (5),DETONA (16),inf  Inferno,CBCS Elite League 2021 Season 2
25/7/21,DETONA (13),Keyd (16),ovp  Overpass,CBCS Elite League 2021 Season 2
25/7/21,Black Dragons (7),SWS (16),mrg  Mirage,CBCS Elite League 2021 Season 2
24/7/21,Triumph (16),SalutLA (9),mrg  Mirage,ESEA Summer 2021 Cash Cup 3 North America
24/7/21,Recon 5 (5),RBG (16),inf  Inferno,ESEA Summer 2021 Cash Cup 3 North America
24/7/21,Bad News Bears (19),Triton (17),d2  Dust2,ESEA Summer 2021 Cash Cup 3 North America
24/7/21,Party Astronauts (16),Third Impact (9),mrg  Mirage,ESEA Summer 2021 Cash Cup 3 North America
