Date,Team1,Team2,Map,Event
8/12/22,Sharks (16),ODDIK (8),mrg  Mirage,ESL Brazil Premier League Season 13
8/12/22,ODDIK (5),Sharks (16),d2  Dust2,ESL Brazil Premier League Season 13
8/12/22,Sharks (13),ODDIK (16),nuke  Nuke,ESL Brazil Premier League Season 13
8/12/22,00NATION (12),ARCTIC (16),anc  Ancient,ESL Brazil Premier League Season 13
8/12/22,00NATION (16),ARCTIC (6),ovp  Overpass,ESL Brazil Premier League Season 13
8/12/22,ARCTIC (16),00NATION (7),inf  Inferno,ESL Brazil Premier League Season 13
8/12/22,Corinthians Academy (10),paiN Academy (16),nuke  Nuke,Liga Gamers Club 2022 Serie A November Cup
8/12/22,paiN Academy (16),Corinthians Academy (12),anc  Ancient,Liga Gamers Club 2022 Serie A November Cup
8/12/22,HONORIS (7),los kogutos (16),vtg  Vertigo,ESEA Advanced Season 43 Europe
8/12/22,los kogutos (16),HONORIS (10),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,HONORIS (22),los kogutos (20),nuke  Nuke,ESEA Advanced Season 43 Europe
8/12/22,ARCRED (3),Tricked (16),ovp  Overpass,ESEA Advanced Season 43 Europe
8/12/22,Tricked (16),ARCRED (14),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,HAVU (16),ex-Finest (10),anc  Ancient,CCT Central Europe Series 4
8/12/22,ex-Finest (20),HAVU (22),mrg  Mirage,CCT Central Europe Series 4
8/12/22,HAVU (17),ex-Finest (19),ovp  Overpass,CCT Central Europe Series 4
8/12/22,Apeks (14),AVANGAR (16),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,AVANGAR (19),Apeks (16),mrg  Mirage,ESEA Advanced Season 43 Europe
8/12/22,Anonymo (16),MOUZ NXT (14),ovp  Overpass,ESEA Advanced Season 43 Europe
8/12/22,MOUZ NXT (13),Anonymo (16),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,JANO (16),1PIN (14),inf  Inferno,ESEA Advanced Season 43 Europe
8/12/22,1PIN (11),JANO (16),mrg  Mirage,ESEA Advanced Season 43 Europe
8/12/22,LDLC (16),Looking For Org (6),ovp  Overpass,ESEA Advanced Season 43 Europe
8/12/22,LDLC (9),Looking For Org (16),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,Looking For Org (5),LDLC (16),vtg  Vertigo,ESEA Advanced Season 43 Europe
8/12/22,Nexus (19),Invictus International (22),nuke  Nuke,Thunderpick Bitcoin Series 2
8/12/22,Invictus International (16),Nexus (9),mrg  Mirage,Thunderpick Bitcoin Series 2
8/12/22,Spirit Academy (11),Eternal Fire Academy (16),ovp  Overpass,ESEA Advanced Season 43 Europe
8/12/22,Eternal Fire Academy (4),Spirit Academy (16),nuke  Nuke,ESEA Advanced Season 43 Europe
8/12/22,Spirit Academy (14),Eternal Fire Academy (16),inf  Inferno,ESEA Advanced Season 43 Europe
8/12/22,ECLOT (14),HONORIS (16),inf  Inferno,CCT Central Europe Series 4
8/12/22,ECLOT (9),HONORIS (16),anc  Ancient,CCT Central Europe Series 4
8/12/22,HONORIS (10),ECLOT (16),vtg  Vertigo,CCT Central Europe Series 4
8/12/22,los kogutos (10),IKLA (16),mrg  Mirage,ESEA Advanced Season 43 Europe
8/12/22,IKLA (16),los kogutos (13),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,9 Pandas (11),Partizan (16),d2  Dust2,ESEA Advanced Season 43 Europe
8/12/22,Partizan (13),9 Pandas (16),anc  Ancient,ESEA Advanced Season 43 Europe
8/12/22,9 Pandas (13),Partizan (16),nuke  Nuke,ESEA Advanced Season 43 Europe
8/12/22,Websterz (22),Into the Breach (25),ovp  Overpass,ESEA Advanced Season 43 Europe
8/12/22,Into the Breach (16),Websterz (9),mrg  Mirage,ESEA Advanced Season 43 Europe
8/12/22,Monte (16),EYEBALLERS (12),vtg  Vertigo,ESEA Advanced Season 43 Europe
8/12/22,EYEBALLERS (13),Monte (16),mrg  Mirage,ESEA Advanced Season 43 Europe
8/12/22,MASONIC (6),Permitta (16),nuke  Nuke,Thunderpick Bitcoin Series 2
8/12/22,Permitta (16),MASONIC (14),vtg  Vertigo,Thunderpick Bitcoin Series 2
8/12/22,MASONIC (19),Permitta (16),anc  Ancient,Thunderpick Bitcoin Series 2
8/12/22,EC Brugge (9),Apeks (16),mrg  Mirage,CCT Central Europe Series 4
8/12/22,EC Brugge (16),Apeks (12),inf  Inferno,CCT Central Europe Series 4
8/12/22,Apeks (22),EC Brugge (20),vtg  Vertigo,CCT Central Europe Series 4
8/12/22,QUAZAR (16),BLUEJAYS (8),ovp  Overpass,IESF World Championship 2022
8/12/22,QUAZAR (16),BLUEJAYS (8),mrg  Mirage,IESF World Championship 2022
