Date,Team1,Team2,Map,Event
19/8/21,Bad News Bears (8),Spirit (16),d2  Dust2,ESL Pro League Season 14
19/8/21,Spirit (16),Bad News Bears (6),inf  Inferno,ESL Pro League Season 14
19/8/21,bankaPEPSI (14),BEZ ZP (16),nuke  Nuke,IronWar Grand Prix 2021
19/8/21,BEZ ZP (16),bankaPEPSI (11),ovp  Overpass,IronWar Grand Prix 2021
19/8/21,BEZ ZP (13),bankaPEPSI (16),anc  Ancient,IronWar Grand Prix 2021
19/8/21,Nexus (16),VP.Prodigy (5),nuke  Nuke,IronWar Grand Prix 2021
19/8/21,VP.Prodigy (16),Nexus (14),ovp  Overpass,IronWar Grand Prix 2021
19/8/21,Nexus (16),VP.Prodigy (11),mrg  Mirage,IronWar Grand Prix 2021
19/8/21,Nemiga (19),ONYX (17),nuke  Nuke,Malta Vibes Knockout Series 1
19/8/21,ONYX (12),Nemiga (16),inf  Inferno,Malta Vibes Knockout Series 1
19/8/21,8Ballers (12),Kanga (16),inf  Inferno,ESL Australia & NZ Championship Season 13
19/8/21,Lyngby Vikings (16),M1 (6),mrg  Mirage,European Development Championship 5
19/8/21,Lyngby Vikings (16),M1 (9),d2  Dust2,European Development Championship 5
19/8/21,Invictus (13),Lynn Vision (16),anc  Ancient,Funspark ULTI 2021 Asia Playoffs 1
19/8/21,Invictus (8),Lynn Vision (16),d2  Dust2,Funspark ULTI 2021 Asia Playoffs 1
19/8/21,Lynn Vision (5),Invictus (16),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 1
19/8/21,Dynasty (16),Warriors (5),nuke  Nuke,ESL Australia & NZ Championship Season 13
19/8/21,AVEZ (8),EC Brugge (16),nuke  Nuke,IronWar Grand Prix 2021
19/8/21,EC Brugge (10),AVEZ (16),mrg  Mirage,IronWar Grand Prix 2021
19/8/21,AVEZ (7),EC Brugge (16),vtg  Vertigo,IronWar Grand Prix 2021
19/8/21,NewBelarus (6),Trasko (16),vtg  Vertigo,IronWar Grand Prix 2021
19/8/21,Trasko (16),NewBelarus (11),ovp  Overpass,IronWar Grand Prix 2021
19/8/21,Spirit Academy (16),EC Kyiv (12),d2  Dust2,Malta Vibes Knockout Series 1
19/8/21,EC Kyiv (3),Spirit Academy (16),mrg  Mirage,Malta Vibes Knockout Series 1
19/8/21,Chiefs (16),FURY (11),nuke  Nuke,ESL Australia & NZ Championship Season 13
19/8/21,Camel Riders (4),NKT (16),ovp  Overpass,Funspark ULTI 2021 Asia Playoffs 1
19/8/21,NKT (16),Camel Riders (5),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 1
19/8/21,Meta Academy (12),Coscu Army (16),inf  Inferno,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Coscu Army (11),Meta Academy (16),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Meta Academy (13),Coscu Army (16),mrg  Mirage,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Coldest Riders (8),GGPR (16),d2  Dust2,ESEA Premier Season 38 North America
19/8/21,GGPR (16),Coldest Riders (8),mrg  Mirage,ESEA Premier Season 38 North America
19/8/21,Verum (7),Triumph (16),inf  Inferno,ESEA Premier Season 38 North America
19/8/21,Triumph (16),Verum (7),ovp  Overpass,ESEA Premier Season 38 North America
18/8/21,New Pampas (7),Isurus (16),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
18/8/21,Isurus (16),New Pampas (11),mrg  Mirage,Flow FiReLEAGUE 2021 Southern Cone
18/8/21,New Pampas (16),Isurus (13),ovp  Overpass,Flow FiReLEAGUE 2021 Southern Cone
18/8/21,Sahangiller (16),Brosskiez (8),inf  Inferno,ESA Supremes Vestel Cup 2021
18/8/21,Sahangiller (16),Brosskiez (7),mrg  Mirage,ESA Supremes Vestel Cup 2021
18/8/21,Lyngby Vikings (16),MASONIC (9),inf  Inferno,Elisa Invitational Fall 2021 Regionals
18/8/21,MASONIC (16),Lyngby Vikings (19),ovp  Overpass,Elisa Invitational Fall 2021 Regionals
18/8/21,Lyngby Vikings (9),MASONIC (16),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
18/8/21,Heroic (16),Vitality (13),inf  Inferno,ESL Pro League Season 14
18/8/21,Vitality (16),Heroic (12),nuke  Nuke,ESL Pro League Season 14
18/8/21,Heroic (16),Vitality (7),vtg  Vertigo,ESL Pro League Season 14
18/8/21,Movistar Riders (6),GamerLegion (16),vtg  Vertigo,ESEA Premier Season 38 Europe
18/8/21,Movistar Riders (12),GamerLegion (16),ovp  Overpass,ESEA Premier Season 38 Europe
18/8/21,GamerLegion (14),Movistar Riders (16),nuke  Nuke,ESEA Premier Season 38 Europe
18/8/21,Akuma (19),SAW (16),ovp  Overpass,ESEA Premier Season 38 Europe
18/8/21,Akuma (10),SAW (16),vtg  Vertigo,ESEA Premier Season 38 Europe
