Date,Team1,Team2,Map,Event
30/8/22,The Union (9),Stars Horizon (16),d2  Dust2,Liga Gamers Club 2022 Serie A August Cup
30/8/22,Stars Horizon (7),The Union (16),inf  Inferno,Liga Gamers Club 2022 Serie A August Cup
30/8/22,The Union (14),Stars Horizon (16),ovp  Overpass,Liga Gamers Club 2022 Serie A August Cup
30/8/22,FORZE (6),9INE (16),mrg  Mirage,ESL Challenger League Season 42 Europe
30/8/22,9INE (8),FORZE (16),d2  Dust2,ESL Challenger League Season 42 Europe
30/8/22,FORZE (13),9INE (16),nuke  Nuke,ESL Challenger League Season 42 Europe
30/8/22,SAW (17),1WIN (19),d2  Dust2,ESL Challenger League Season 42 Europe
30/8/22,1WIN (16),SAW (14),anc  Ancient,ESL Challenger League Season 42 Europe
30/8/22,EC Kyiv (12),Enterprise (16),inf  Inferno,CCT Central Europe Series 1
30/8/22,Enterprise (16),EC Kyiv (12),d2  Dust2,CCT Central Europe Series 1
30/8/22,Sangal (16),cowana (10),ovp  Overpass,SteelSeries Nova Cup DACH Fall 2022
30/8/22,cowana (12),Sangal (16),mrg  Mirage,SteelSeries Nova Cup DACH Fall 2022
30/8/22,Goliath (17),Bravado (19),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Open Qualifier 1
30/8/22,Goliath (16),Bravado (11),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Open Qualifier 1
30/8/22,Bravado (16),Goliath (8),mrg  Mirage,ESL Challenger Rotterdam 2022 South Africa Open Qualifier 1
30/8/22,DNMK (11),Nixuh (16),d2  Dust2,ESL Challenger Rotterdam 2022 South Africa Open Qualifier 1
30/8/22,Nixuh (16),DNMK (8),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Open Qualifier 1
30/8/22,Legates (14),tokyoxd (16),mrg  Mirage,SteelSeries Nova Cup UK & Ireland Fall 2022
30/8/22,tokyoxd (16),Legates (10),nuke  Nuke,SteelSeries Nova Cup UK & Ireland Fall 2022
30/8/22,EKO (16),BLVKHVND (3),mrg  Mirage,SteelSeries Nova Cup UK & Ireland Fall 2022
30/8/22,BLVKHVND (8),EKO (16),vtg  Vertigo,SteelSeries Nova Cup UK & Ireland Fall 2022
30/8/22,EKO (9),BLVKHVND (16),inf  Inferno,SteelSeries Nova Cup UK & Ireland Fall 2022
30/8/22,PIGNOUF (9),LDLC (16),ovp  Overpass,SteelSeries Nova Cup France Fall 2022
30/8/22,LDLC (16),PIGNOUF (8),d2  Dust2,SteelSeries Nova Cup France Fall 2022
30/8/22,Illuminar (14),Beyond Possible (16),ovp  Overpass,CCT Central Europe Series 1
30/8/22,Beyond Possible (19),Illuminar (17),anc  Ancient,CCT Central Europe Series 1
30/8/22,schadE halt (2),Sprout (16),inf  Inferno,SteelSeries Nova Cup DACH Fall 2022
30/8/22,Sprout (16),schadE halt (8),ovp  Overpass,SteelSeries Nova Cup DACH Fall 2022
30/8/22,PROSPECTS (12),Sashi (16),anc  Ancient,Elisa Invitational Fall 2022 Contenders
30/8/22,Sashi (14),PROSPECTS (16),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
30/8/22,PROSPECTS (12),Sashi (16),nuke  Nuke,Elisa Invitational Fall 2022 Contenders
30/8/22,Ambush (4),Falcons (16),vtg  Vertigo,SteelSeries Nova Cup France Fall 2022
30/8/22,Falcons (16),Ambush (12),d2  Dust2,SteelSeries Nova Cup France Fall 2022
30/8/22,SKADE (16),SC (7),mrg  Mirage,CCT Central Europe Series 1
30/8/22,SC (8),SKADE (16),ovp  Overpass,CCT Central Europe Series 1
30/8/22,ECLOT (11),Hotspurs (16),d2  Dust2,Elisa Invitational Fall 2022 Contenders
30/8/22,Hotspurs (16),ECLOT (9),inf  Inferno,Elisa Invitational Fall 2022 Contenders
30/8/22,ECLOT (16),Hotspurs (9),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
29/8/22,schadE halt (14),Sangal (16),anc  Ancient,SteelSeries Nova Cup DACH Fall 2022
29/8/22,Sangal (16),schadE halt (10),ovp  Overpass,SteelSeries Nova Cup DACH Fall 2022
29/8/22,PIGNOUF (16),Ambush (11),anc  Ancient,SteelSeries Nova Cup France Fall 2022
29/8/22,Ambush (11),PIGNOUF (16),inf  Inferno,SteelSeries Nova Cup France Fall 2022
29/8/22,SKADE (12),Tricked (16),nuke  Nuke,CCT Central Europe Series 1
29/8/22,Tricked (16),SKADE (7),mrg  Mirage,CCT Central Europe Series 1
29/8/22,ALTERNATE aTTaX (9),schadE halt (16),anc  Ancient,SteelSeries Nova Cup DACH Fall 2022
29/8/22,schadE halt (5),ALTERNATE aTTaX (16),vtg  Vertigo,SteelSeries Nova Cup DACH Fall 2022
29/8/22,ALTERNATE aTTaX (14),schadE halt (16),inf  Inferno,SteelSeries Nova Cup DACH Fall 2022
29/8/22,PIGNOUF (16),Exalty (7),nuke  Nuke,SteelSeries Nova Cup France Fall 2022
29/8/22,Ennemi (10),Ambush (16),d2  Dust2,SteelSeries Nova Cup France Fall 2022
29/8/22,SSP (6),Sangal (16),anc  Ancient,SteelSeries Nova Cup DACH Fall 2022
