Date,Team1,Team2,Map,Event
16/9/21,Enterprise (16),BIG Academy (12),inf  Inferno,Malta Vibes Knockout Series 2
16/9/21,MAD Lions (16),Anonymo (6),inf  Inferno,IEM Fall 2021 Europe Closed Qualifier
16/9/21,Anonymo (16),MAD Lions (2),anc  Ancient,IEM Fall 2021 Europe Closed Qualifier
16/9/21,MAD Lions (16),Anonymo (11),mrg  Mirage,IEM Fall 2021 Europe Closed Qualifier
16/9/21,OPAA (7),Fiend (16),d2  Dust2,IEM Fall 2021 Europe Closed Qualifier
16/9/21,Fiend (16),OPAA (10),inf  Inferno,IEM Fall 2021 Europe Closed Qualifier
16/9/21,Evil Geniuses (10),Astralis (16),nuke  Nuke,BLAST Premier Fall Groups 2021
16/9/21,Astralis (16),Evil Geniuses (11),d2  Dust2,BLAST Premier Fall Groups 2021
16/9/21,Astralis Talent (9),Lyngby Vikings (16),vtg  Vertigo,Malta Vibes Knockout Series 2
16/9/21,Lyngby Vikings (16),Astralis Talent (12),inf  Inferno,Malta Vibes Knockout Series 2
16/9/21,AGO (16),Young Ninjas (12),mrg  Mirage,Elisa Invitational Fall 2021
16/9/21,Young Ninjas (7),AGO (16),anc  Ancient,Elisa Invitational Fall 2021
16/9/21,Young Ninjas (16),AGO (5),vtg  Vertigo,Elisa Invitational Fall 2021
16/9/21,EC Kyiv (3),777 (16),ovp  Overpass,Malta Vibes Knockout Series 2
16/9/21,777 (16),EC Kyiv (14),d2  Dust2,Malta Vibes Knockout Series 2
16/9/21,HAVU (8),Copenhagen Flames (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,HAVU (16),Copenhagen Flames (19),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,Copenhagen Flames (8),HAVU (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,Unique (11),BLUEJAYS (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,BLUEJAYS (14),Unique (16),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,Unique (11),BLUEJAYS (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
16/9/21,Dynasty (28),Exsto (26),mrg  Mirage,ESL Australia & NZ Championship Season 13
16/9/21,Exsto (16),Dynasty (13),inf  Inferno,ESL Australia & NZ Championship Season 13
16/9/21,Exsto (7),Dynasty (16),d2  Dust2,ESL Australia & NZ Championship Season 13
16/9/21,lol123 (13),Rooster (16),ovp  Overpass,DreamHack Open September 2021 Oceania Closed Qualifier
16/9/21,Rooster (16),lol123 (12),nuke  Nuke,DreamHack Open September 2021 Oceania Closed Qualifier
16/9/21,Lyngby Vikings (5),Fiend (16),d2  Dust2,Elisa Invitational Fall 2021
16/9/21,Fiend (19),Lyngby Vikings (17),nuke  Nuke,Elisa Invitational Fall 2021
16/9/21,bankaPEPSI (14),B8 (16),nuke  Nuke,Malta Vibes Knockout Series 2
16/9/21,B8 (16),bankaPEPSI (8),d2  Dust2,Malta Vibes Knockout Series 2
16/9/21,Mythic (16),Strife (4),vtg  Vertigo,DreamHack Open September 2021 North America Closed Qualifier
16/9/21,Mythic (16),Strife (12),mrg  Mirage,DreamHack Open September 2021 North America Closed Qualifier
16/9/21,Strife (16),Mythic (14),anc  Ancient,DreamHack Open September 2021 North America Closed Qualifier
16/9/21,Eros (13),ChocoCheck (16),mrg  Mirage,DreamHack Open September 2021 North America Closed Qualifier
16/9/21,ChocoCheck (16),Eros (6),anc  Ancient,DreamHack Open September 2021 North America Closed Qualifier
16/9/21,Sharks (16),Paquetá (12),mrg  Mirage,DreamHack Open September 2021 South America Closed Qualifier
16/9/21,Sharks (16),Paquetá (13),nuke  Nuke,DreamHack Open September 2021 South America Closed Qualifier
16/9/21,Paquetá (16),Sharks (6),d2  Dust2,DreamHack Open September 2021 South America Closed Qualifier
16/9/21,Extra Salt (17),paiN (19),anc  Ancient,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
16/9/21,paiN (16),Extra Salt (6),vtg  Vertigo,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
16/9/21,Extra Salt (16),paiN (7),inf  Inferno,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
16/9/21,9z (12),Liberty (16),d2  Dust2,Aorus League 2021 Season 3 Regional Finals
16/9/21,Liberty (16),9z (11),nuke  Nuke,Aorus League 2021 Season 3 Regional Finals
16/9/21,9z (22),Liberty (20),ovp  Overpass,Aorus League 2021 Season 3 Regional Finals
15/9/21,Third Impact (16),ATK (9),nuke  Nuke,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,ATK (14),Third Impact (16),inf  Inferno,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,GGPR (16),Triumph (19),inf  Inferno,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Triumph (16),GGPR (8),vtg  Vertigo,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Anonymo (8),SKADE (16),anc  Ancient,IEM Fall 2021 Europe Closed Qualifier
15/9/21,Anonymo (7),SKADE (16),inf  Inferno,IEM Fall 2021 Europe Closed Qualifier
