Date,Team1,Team2,Map,Event
12/6/22,Sampi (5),ECLOT (16),inf  Inferno,Tipsport Cup 2022
12/6/22,ECLOT (16),Sampi (14),d2  Dust2,Tipsport Cup 2022
12/6/22,Lemondogs (11),Vikings (16),mrg  Mirage,Fragleague Season 8
12/6/22,Vikings (19),Lemondogs (17),anc  Ancient,Fragleague Season 8
12/6/22,Vikings (6),Lemondogs (16),d2  Dust2,Fragleague Season 8
12/6/22,Cocolovers (11),Lilmix (16),inf  Inferno,Fragleague Season 8
12/6/22,Cocolovers (4),Lilmix (16),anc  Ancient,Fragleague Season 8
12/6/22,Lilmix (13),Cocolovers (16),mrg  Mirage,Fragleague Season 8
12/6/22,Counter Nature (16),Cookie Clowns (13),inf  Inferno,Fragadelphia 17 North Brunswick
12/6/22,Cookie Clowns (13),Counter Nature (16),nuke  Nuke,Fragadelphia 17 North Brunswick
12/6/22,Smile (7),LGG Eclipse (16),ovp  Overpass,Fragadelphia 17 North Brunswick
12/6/22,LGG Eclipse (16),Smile (13),vtg  Vertigo,Fragadelphia 17 North Brunswick
12/6/22,Iron Branch (37),Nemiga (33),mrg  Mirage,ESEA Spring 2022 Cash Cup 6 Europe
12/6/22,Iron Branch (6),Nemiga (16),inf  Inferno,ESEA Spring 2022 Cash Cup 6 Europe
12/6/22,Nemiga (14),Iron Branch (16),d2  Dust2,ESEA Spring 2022 Cash Cup 6 Europe
12/6/22,INDE IRAE (16),UNGENTIUM (11),vtg  Vertigo,ESEA Spring 2022 Cash Cup 6 Europe
12/6/22,UNGENTIUM (9),INDE IRAE (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 6 Europe
12/6/22,ex-MAD Lions (16),Eternal Fire (12),inf  Inferno,REPUBLEAGUE Season 3
12/6/22,ex-MAD Lions (11),Eternal Fire (16),nuke  Nuke,REPUBLEAGUE Season 3
12/6/22,Eternal Fire (5),ex-MAD Lions (16),mrg  Mirage,REPUBLEAGUE Season 3
12/6/22,eSuba (8),SINNERS (16),vtg  Vertigo,Tipsport Cup 2022
12/6/22,SINNERS (16),eSuba (12),nuke  Nuke,Tipsport Cup 2022
12/6/22,fnatic Rising (16),Young Ninjas (12),ovp  Overpass,WePlay Academy League Season 4
12/6/22,Young Ninjas (6),fnatic Rising (16),vtg  Vertigo,WePlay Academy League Season 4
12/6/22,fnatic Rising (10),Young Ninjas (16),inf  Inferno,WePlay Academy League Season 4
11/6/22,BLUEJAYS (16),WinX (10),ovp  Overpass,Doritos Balkan League 2022
11/6/22,WinX (7),BLUEJAYS (16),mrg  Mirage,Doritos Balkan League 2022
11/6/22,eSuba (8),ECLOT (16),inf  Inferno,Tipsport Cup 2022
11/6/22,ECLOT (16),eSuba (7),mrg  Mirage,Tipsport Cup 2022
11/6/22,4glory (9),BLUEJAYS (16),mrg  Mirage,Doritos Balkan League 2022
11/6/22,BLUEJAYS (16),4glory (8),anc  Ancient,Doritos Balkan League 2022
11/6/22,Astralis (11),Heroic (16),ovp  Overpass,Pinnacle Cup Championship 2022
11/6/22,Heroic (16),Astralis (9),anc  Ancient,Pinnacle Cup Championship 2022
11/6/22,Young Ninjas (8),EYEBALLERS (16),anc  Ancient,Svenska Elitserien Spring 2022 Finals
11/6/22,EYEBALLERS (16),Young Ninjas (14),inf  Inferno,Svenska Elitserien Spring 2022 Finals
11/6/22,Entropiq (14),Eternal Fire (16),nuke  Nuke,REPUBLEAGUE Season 3
11/6/22,Eternal Fire (19),Entropiq (17),mrg  Mirage,REPUBLEAGUE Season 3
11/6/22,Ninjas in Pyjamas (16),MOUZ (8),mrg  Mirage,Global Esports Tour Dubai 2022
11/6/22,MOUZ (11),Ninjas in Pyjamas (16),inf  Inferno,Global Esports Tour Dubai 2022
11/6/22,Ninjas in Pyjamas (11),MOUZ (16),nuke  Nuke,Global Esports Tour Dubai 2022
11/6/22,PROSPECTS (17),FURIA Academy (19),nuke  Nuke,WePlay Academy League Season 4
11/6/22,FURIA Academy (14),PROSPECTS (16),vtg  Vertigo,WePlay Academy League Season 4
11/6/22,PROSPECTS (17),FURIA Academy (19),ovp  Overpass,WePlay Academy League Season 4
11/6/22,WinX (20),iNation (22),inf  Inferno,Doritos Balkan League 2022
11/6/22,WinX (11),iNation (16),anc  Ancient,Doritos Balkan League 2022
11/6/22,iNation (11),WinX (16),mrg  Mirage,Doritos Balkan League 2022
11/6/22,ex-MAD Lions (16),K23 (9),anc  Ancient,REPUBLEAGUE Season 3
11/6/22,K23 (13),ex-MAD Lions (16),mrg  Mirage,REPUBLEAGUE Season 3
11/6/22,Sampi (19),SINNERS (17),inf  Inferno,Tipsport Cup 2022
11/6/22,Sampi (22),SINNERS (19),anc  Ancient,Tipsport Cup 2022
