Date,Team1,Team2,Map,Event
13/10/22,Meat Grinders (11),Frontier (16),inf  Inferno,ESL Australia & NZ Championship Season 15
13/10/22,Villainous (16),Victorum (5),d2  Dust2,ESL Challenger League Season 42 North America Relegation
13/10/22,Victorum (20),Villainous (22),mrg  Mirage,ESL Challenger League Season 42 North America Relegation
13/10/22,Snakes Den (1),BHOP (16),d2  Dust2,ESL Challenger League Season 42 North America Relegation
13/10/22,BHOP (16),Snakes Den (11),vtg  Vertigo,ESL Challenger League Season 42 North America Relegation
13/10/22,Unjustified (9),Red Wolves (16),inf  Inferno,ESL Challenger League Season 42 North America Relegation
13/10/22,Red Wolves (7),Unjustified (16),mrg  Mirage,ESL Challenger League Season 42 North America Relegation
13/10/22,Unjustified (16),Red Wolves (19),anc  Ancient,ESL Challenger League Season 42 North America Relegation
13/10/22,Mythic (16),X13 (5),inf  Inferno,ESL Challenger League Season 42 North America Relegation
13/10/22,X13 (6),Mythic (16),ovp  Overpass,ESL Challenger League Season 42 North America Relegation
13/10/22,Mythic (13),X13 (16),anc  Ancient,ESL Challenger League Season 42 North America Relegation
13/10/22,GLORE (13),ECLOT (16),mrg  Mirage,Slovak National Championship 2022
12/10/22,Cryptova (9),Sampi (16),inf  Inferno,Slovak National Championship 2022
12/10/22,WLG (20),HAVU (22),mrg  Mirage,CCT South Europe Series 1
12/10/22,HAVU (16),WLG (3),inf  Inferno,CCT South Europe Series 1
12/10/22,Astralis Talent (2),PROSPECTS (16),inf  Inferno,WePlay Academy League Season 6
12/10/22,ECLOT (11),ex-Finest (16),anc  Ancient,ESL Challenger League Season 42 Europe Relegation
12/10/22,ex-Finest (16),ECLOT (9),d2  Dust2,ESL Challenger League Season 42 Europe Relegation
12/10/22,Narcis (25),eSuba (28),ovp  Overpass,Slovak National Championship 2022
12/10/22,UNGENTIUM (8),Aurora (16),ovp  Overpass,ESL Challenger League Season 42 Europe Relegation
12/10/22,Aurora (9),UNGENTIUM (16),anc  Ancient,ESL Challenger League Season 42 Europe Relegation
12/10/22,UNGENTIUM (5),Aurora (16),d2  Dust2,ESL Challenger League Season 42 Europe Relegation
12/10/22,MOUZ NXT (28),Flames Ascent (26),ovp  Overpass,WePlay Academy League Season 6
12/10/22,Sangal (29),Nemiga (31),inf  Inferno,CCT North Europe Series 1
12/10/22,Nemiga (16),Sangal (9),ovp  Overpass,CCT North Europe Series 1
12/10/22,Sangal (16),Nemiga (8),d2  Dust2,CCT North Europe Series 1
12/10/22,Iron Branch (12),AGO (16),mrg  Mirage,ESL Challenger League Season 42 Europe Relegation
12/10/22,Iron Branch (9),AGO (16),inf  Inferno,ESL Challenger League Season 42 Europe Relegation
12/10/22,AGO (2),Iron Branch (16),d2  Dust2,ESL Challenger League Season 42 Europe Relegation
12/10/22,fnatic Rising (6),SAW (16),ovp  Overpass,ESL Challenger League Season 42 Europe Relegation
12/10/22,fnatic Rising (12),SAW (16),nuke  Nuke,ESL Challenger League Season 42 Europe Relegation
12/10/22,SAW (14),fnatic Rising (16),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
12/10/22,Illuminar (16),PACT (8),anc  Ancient,CCT Central Europe Series 3 Closed Qualifier
12/10/22,PACT (12),Illuminar (16),d2  Dust2,CCT Central Europe Series 3 Closed Qualifier
12/10/22,ENCE Academy (9),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 6
12/10/22,BLINK (33),Partizan (37),vtg  Vertigo,CCT South Europe Series 1
12/10/22,Partizan (22),BLINK (20),d2  Dust2,CCT South Europe Series 1
12/10/22,Enterprise (16),Entropiq Prague (13),d2  Dust2,Slovak National Championship 2022
12/10/22,ECSTATIC (5),PROSPECTS (16),inf  Inferno,CCT North Europe Series 1
12/10/22,PROSPECTS (16),ECSTATIC (11),d2  Dust2,CCT North Europe Series 1
12/10/22,Flames Ascent (8),NAVI Junior (16),d2  Dust2,WePlay Academy League Season 6
12/10/22,Wolsung (16),Nigma Galaxy (8),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
12/10/22,Nigma Galaxy (12),Wolsung (16),ovp  Overpass,CCT Central Europe Series 3 Closed Qualifier
12/10/22,MIBR Academy (5),BIG Academy (16),mrg  Mirage,WePlay Academy League Season 6
12/10/22,OG Academy (10),fnatic Rising (16),inf  Inferno,WePlay Academy League Season 6
12/10/22,Endpoint (16),BLUEJAYS (6),inf  Inferno,Elisa Invitational Fall 2022
12/10/22,BLUEJAYS (12),Endpoint (16),vtg  Vertigo,Elisa Invitational Fall 2022
12/10/22,Flames Ascent (16),Apeks Rebels (8),mrg  Mirage,WePlay Academy League Season 6
12/10/22,X (14),Zero Tenacity (16),d2  Dust2,CCT South Europe Series 1
12/10/22,Zero Tenacity (23),X (25),inf  Inferno,CCT South Europe Series 1
