Date,Team1,Team2,Map,Event
18/2/23,MIBR (16),Complexity (10),anb  Anubis,BLAST.tv Paris Major 2023 North America RMR Closed Qualifier
18/2/23,paiN (16),timbermen (12),mrg  Mirage,BLAST.tv Paris Major 2023 North America RMR Closed Qualifier
18/2/23,TeamOne (16),4ORMULA (6),inf  Inferno,BLAST.tv Paris Major 2023 North America RMR Closed Qualifier
18/2/23,Take Flyte (16),REIGN (5),inf  Inferno,BLAST.tv Paris Major 2023 North America RMR Closed Qualifier
18/2/23,HEET (9),Aurora (16),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,Aurora (12),HEET (16),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,HEET (6),Aurora (16),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,500 (10),FORZE (16),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,FORZE (16),500 (12),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,500 (16),FORZE (9),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,JANO (14),iNation (16),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,iNation (16),JANO (12),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,SAW (14),Viperio (16),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Viperio (16),SAW (10),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Tricked (9),B8 (16),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Tricked (11),B8 (16),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Into the Breach (16),HAVU (8),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,HAVU (8),Into the Breach (16),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Into the Breach (11),HAVU (16),anc  Ancient,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,ARCTIC (16),00NATION (19),ovp  Overpass,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,00NATION (16),ARCTIC (13),anc  Ancient,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,Imperial (16),Fluxo (9),vtg  Vertigo,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,Fluxo (11),Imperial (16),ovp  Overpass,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,ODDIK (11),BESTIA (16),ovp  Overpass,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,BESTIA (16),ODDIK (12),anb  Anubis,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,INTZ (16),WINDINGO (13),nuke  Nuke,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,WINDINGO (2),INTZ (16),anc  Ancient,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier
18/2/23,Movistar Riders (7),ENCE (16),nuke  Nuke,CCT Central Europe Malta Finals 1
18/2/23,Movistar Riders (16),ENCE (4),mrg  Mirage,CCT Central Europe Malta Finals 1
18/2/23,ENCE (16),Movistar Riders (14),inf  Inferno,CCT Central Europe Malta Finals 1
18/2/23,HEET (16),Monte (19),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,Monte (16),HEET (13),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,HEET (16),Monte (13),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,500 (8),Falcons (16),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,Falcons (19),500 (17),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,500 (16),Falcons (10),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,Astralis (16),SAW (14),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Astralis (17),SAW (19),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Astralis (16),SAW (7),anc  Ancient,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,FORZE (16),Illuminar (14),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
