Date,Team1,Team2,Map,Event
6/10/21,Unique (7),EC Kyiv (16),inf  Inferno,Pinnacle Fall Series 2 Regionals
6/10/21,EC Kyiv (8),Unique (16),ovp  Overpass,Pinnacle Fall Series 2 Regionals
6/10/21,1WIN (13),ONYX (16),anc  Ancient,Pinnacle Fall Series 2 Regionals
6/10/21,Checkmate (14),TYLOO (16),vtg  Vertigo,IEM Fall 2021 Asia
6/10/21,TYLOO (16),Checkmate (13),d2  Dust2,IEM Fall 2021 Asia
6/10/21,Apeks (10),Fiend (16),d2  Dust2,Elisa Invitational Fall 2021
6/10/21,Fiend (16),Apeks (7),anc  Ancient,Elisa Invitational Fall 2021
6/10/21,Nexus (12),AaB (16),anc  Ancient,Pinnacle Fall Series 2 Regionals
6/10/21,AaB (16),Nexus (11),mrg  Mirage,Pinnacle Fall Series 2 Regionals
6/10/21,777 (9),GamerLegion (16),anc  Ancient,Pinnacle Fall Series 2 Regionals
6/10/21,GamerLegion (16),777 (14),ovp  Overpass,Pinnacle Fall Series 2 Regionals
6/10/21,Lyngby Vikings (8),HAVU (16),mrg  Mirage,Elisa Invitational Fall 2021
6/10/21,HAVU (16),Lyngby Vikings (14),anc  Ancient,Elisa Invitational Fall 2021
6/10/21,Illuminar (16),hREDS (4),mrg  Mirage,Pinnacle Fall Series 2 Regionals
6/10/21,Illuminar (16),hREDS (13),inf  Inferno,Pinnacle Fall Series 2 Regionals
6/10/21,hREDS (16),Illuminar (9),nuke  Nuke,Pinnacle Fall Series 2 Regionals
6/10/21,Tricked (8),KOVA (16),nuke  Nuke,Pinnacle Fall Series 2 Regionals
6/10/21,KOVA (16),Tricked (10),ovp  Overpass,Pinnacle Fall Series 2 Regionals
6/10/21,GODSENT (16),00NATION (4),vtg  Vertigo,IEM Fall 2021 North America
6/10/21,Detonate (16),Northern Forces (10),ovp  Overpass,ESEA Advanced Season 38 North America
6/10/21,Detonate (16),Northern Forces (7),mrg  Mirage,ESEA Advanced Season 38 North America
6/10/21,Northern Forces (16),Detonate (14),nuke  Nuke,ESEA Advanced Season 38 North America
6/10/21,Evil Geniuses (5),TeamOne (16),inf  Inferno,IEM Fall 2021 North America
6/10/21,EXTREMUM (8),paiN (16),vtg  Vertigo,IEM Fall 2021 North America
6/10/21,Liquid (16),ATK (4),vtg  Vertigo,IEM Fall 2021 North America
6/10/21,Evil Geniuses (16),00NATION (5),mrg  Mirage,IEM Fall 2021 North America
6/10/21,FURIA (16),Triumph (5),inf  Inferno,IEM Fall 2021 North America
6/10/21,Galaxy Racer (16),Unique (10),ovp  Overpass,DreamHack Open November 2021 Open Qualifier
6/10/21,MAD Lions (19),Tricked (15),inf  Inferno,DreamHack Open November 2021 Open Qualifier
6/10/21,EXTREMUM (16),ATK (4),inf  Inferno,IEM Fall 2021 North America
5/10/21,SSP (5),Finest (16),inf  Inferno,DreamHack Open November 2021 Open Qualifier
5/10/21,Extra Salt (13),Bad News Bears (16),nuke  Nuke,IEM Fall 2021 North America
5/10/21,LDLC (16),AGF (6),nuke  Nuke,DreamHack Open November 2021 Open Qualifier
5/10/21,HONORIS (16),Wisla Krakow (14),nuke  Nuke,DreamHack Open November 2021 Open Qualifier
5/10/21,Unique (16),FreeTON (8),anc  Ancient,DreamHack Open November 2021 Open Qualifier
5/10/21,GamerLegion (19),2EASY (15),ovp  Overpass,DreamHack Open November 2021 Open Qualifier
5/10/21,OPAA (16),Izako Boars (5),vtg  Vertigo,DreamHack Open November 2021 Open Qualifier
5/10/21,Astralis Talent (12),Galaxy Racer (16),ovp  Overpass,DreamHack Open November 2021 Open Qualifier
5/10/21,TeamOne (7),Triumph (16),ovp  Overpass,IEM Fall 2021 North America
5/10/21,FURIA (16),GODSENT (11),mrg  Mirage,IEM Fall 2021 North America
5/10/21,Extra Salt (19),paiN (17),mrg  Mirage,IEM Fall 2021 North America
5/10/21,Liquid (16),Bad News Bears (9),inf  Inferno,IEM Fall 2021 North America
5/10/21,K23 (16),Singularity (8),anc  Ancient,REPUBLEAGUE TIPOS Season 2
5/10/21,K23 (15),Singularity (19),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
5/10/21,Singularity (8),K23 (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
5/10/21,fnatic Rising (14),MOUZ NXT (16),nuke  Nuke,WePlay Academy League Season 2
5/10/21,MOUZ NXT (16),fnatic Rising (9),inf  Inferno,WePlay Academy League Season 2
5/10/21,Nexus (14),Eternal Fire (16),d2  Dust2,Pinnacle Fall Series 2 Regionals
5/10/21,Eternal Fire (16),Nexus (10),mrg  Mirage,Pinnacle Fall Series 2 Regionals
5/10/21,Lyngby Vikings (16),EC Kyiv (9),mrg  Mirage,Pinnacle Fall Series 2 Regionals
