Date,Team1,Team2,Map,Event
8/1/22,B8 (28),EC Kyiv (26),mrg  Mirage,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,EC Kyiv (9),B8 (16),vtg  Vertigo,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,EC Kyiv (25),B8 (23),d2  Dust2,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,GameAgents (16),VELOX (12),anc  Ancient,NumberOne Season 2 Finals
8/1/22,VELOX (11),GameAgents (16),nuke  Nuke,NumberOne Season 2 Finals
8/1/22,Eternal Fire Academy (13),FURIA Academy (16),mrg  Mirage,WePlay Academy League Season 3
8/1/22,Doge Soldiers (16),Sestri (10),inf  Inferno,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,Doge Soldiers (16),Sestri (7),nuke  Nuke,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,Infinite (16),Exalty (19),anc  Ancient,NumberOne Season 2 Finals
8/1/22,Exalty (7),Infinite (16),mrg  Mirage,NumberOne Season 2 Finals
8/1/22,Infinite (10),Exalty (16),inf  Inferno,NumberOne Season 2 Finals
8/1/22,B8 (16),okura (3),anc  Ancient,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,B8 (16),okura (4),nuke  Nuke,UESF Parimatch Ukrainian Super Cup 2021
8/1/22,GameAgents (16),EC Brugge (9),nuke  Nuke,NumberOne Season 2 Finals
8/1/22,EC Brugge (10),GameAgents (16),inf  Inferno,NumberOne Season 2 Finals
7/1/22,fnatic Rising (14),NAVI Junior (16),vtg  Vertigo,WePlay Academy League Season 3
7/1/22,Ambush (16),FTW (1),inf  Inferno,NumberOne Season 2 Finals
7/1/22,NAVI Junior (25),fnatic Rising (23),vtg  Vertigo,WePlay Academy League Season 3
7/1/22,VELOX (13),eXploit (16),anc  Ancient,NumberOne Season 2 Finals
7/1/22,Astralis Talent (8),BIG Academy (16),vtg  Vertigo,WePlay Academy League Season 3
7/1/22,FTW (16),Infinite (8),inf  Inferno,NumberOne Season 2 Finals
7/1/22,BIG Academy (16),Astralis Talent (13),vtg  Vertigo,WePlay Academy League Season 3
7/1/22,VELOX (16),GameAgents (9),mrg  Mirage,NumberOne Season 2 Finals
7/1/22,Ambush (16),Exalty (11),inf  Inferno,NumberOne Season 2 Finals
7/1/22,eXploit (16),EC Brugge (13),vtg  Vertigo,NumberOne Season 2 Finals
6/1/22,MOUZ NXT (16),FURIA Academy (5),mrg  Mirage,WePlay Academy League Season 3
6/1/22,FURIA Academy (12),MOUZ NXT (16),mrg  Mirage,WePlay Academy League Season 3
6/1/22,Spirit Academy (12),VP.Prodigy (16),mrg  Mirage,WePlay Academy League Season 3
6/1/22,VP.Prodigy (10),Spirit Academy (16),mrg  Mirage,WePlay Academy League Season 3
5/1/22,NAVI Junior (13),Astralis Talent (16),vtg  Vertigo,WePlay Academy League Season 3
5/1/22,Astralis Talent (12),NAVI Junior (16),vtg  Vertigo,WePlay Academy League Season 3
5/1/22,fnatic Rising (16),Young Ninjas (3),vtg  Vertigo,WePlay Academy League Season 3
5/1/22,Young Ninjas (16),fnatic Rising (11),ovp  Overpass,WePlay Academy League Season 3
4/1/22,VP.Prodigy (16),FURIA Academy (14),mrg  Mirage,WePlay Academy League Season 3
4/1/22,FURIA Academy (9),VP.Prodigy (16),ovp  Overpass,WePlay Academy League Season 3
4/1/22,Eternal Fire Academy (12),MOUZ NXT (16),mrg  Mirage,WePlay Academy League Season 3
4/1/22,MOUZ NXT (16),Eternal Fire Academy (9),inf  Inferno,WePlay Academy League Season 3
3/1/22,BIG Academy (16),NAVI Junior (5),inf  Inferno,WePlay Academy League Season 3
3/1/22,NAVI Junior (16),BIG Academy (4),inf  Inferno,WePlay Academy League Season 3
3/1/22,Young Ninjas (16),Astralis Talent (14),vtg  Vertigo,WePlay Academy League Season 3
3/1/22,Astralis Talent (8),Young Ninjas (16),vtg  Vertigo,WePlay Academy League Season 3
3/1/22,Steel Helmet (4),Checkmate (16),nuke  Nuke,Funspark ULTI 2021 Asia Playoffs 2
3/1/22,Checkmate (16),Steel Helmet (7),mrg  Mirage,Funspark ULTI 2021 Asia Playoffs 2
3/1/22,Renewal (13),Checkmate (16),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 2
3/1/22,Renewal (16),Checkmate (7),nuke  Nuke,Funspark ULTI 2021 Asia Playoffs 2
3/1/22,Checkmate (16),Renewal (14),d2  Dust2,Funspark ULTI 2021 Asia Playoffs 2
3/1/22,ChocoCheck (2),Bad News Bears (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 1 North America
3/1/22,Bad News Bears (19),ChocoCheck (17),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,RBG (16),ChocoCheck (19),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,ChocoCheck (16),RBG (14),inf  Inferno,ESEA Winter 2021 Cash Cup 1 North America
