Date,Team1,Team2,Map,Event
13/2/23,ATK (16),Villainous (9),inf  Inferno,IEM Rio 2023 North America Open Qualifier 2
13/2/23,Infamous (6),Mythic (16),inf  Inferno,IEM Rio 2023 North America Open Qualifier 2
13/2/23,MIBR (16),Mad Kings (2),anc  Ancient,IEM Rio 2023 North America Open Qualifier 2
12/2/23,Imperial (14),Fluxo (16),mrg  Mirage,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Imperial (16),Fluxo (7),anc  Ancient,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Fluxo (16),Imperial (10),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Fluxo (16),Corinthians (10),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Imperial (16),INTZ (9),vtg  Vertigo,IEM Rio 2023 South America Open Qualifier 2
12/2/23,FURIA Academy (16),O PLANO (10),vtg  Vertigo,EPL World Series Americas Season 2
12/2/23,FURIA Academy (16),O PLANO (8),nuke  Nuke,EPL World Series Americas Season 2
12/2/23,O PLANO (16),FURIA Academy (14),mrg  Mirage,EPL World Series Americas Season 2
12/2/23,Endpoint (8),BLUEJAYS (16),anb  Anubis,CCT West Europe Series 1
12/2/23,Endpoint (9),BLUEJAYS (16),inf  Inferno,CCT West Europe Series 1
12/2/23,BLUEJAYS (4),Endpoint (16),ovp  Overpass,CCT West Europe Series 1
12/2/23,1WIN (16),Sprout (10),anc  Ancient,ESL Challenger League Season 44 Europe
12/2/23,1WIN (11),Sprout (16),vtg  Vertigo,ESL Challenger League Season 44 Europe
12/2/23,Sprout (11),1WIN (16),mrg  Mirage,ESL Challenger League Season 44 Europe
12/2/23,Corinthians (16),TropiCaos (11),inf  Inferno,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Paquetá (13),INTZ (16),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Fluxo (16),FUSION (3),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Imperial (16),ODDIK (4),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Anonymo (8),Nexus (16),mrg  Mirage,European Development Championship 7 Closed Qualifier
12/2/23,Nexus (16),Anonymo (12),anc  Ancient,European Development Championship 7 Closed Qualifier
12/2/23,Zero Tenacity (16),LIBURNA (4),anb  Anubis,CCT South Europe Series 3 Closed Qualifier
12/2/23,Zero Tenacity (16),LIBURNA (5),mrg  Mirage,CCT South Europe Series 3 Closed Qualifier
12/2/23,Nigma Galaxy (22),NAVI Javelins (19),vtg  Vertigo,ESL Impact Katowice 2023
12/2/23,Nigma Galaxy (16),NAVI Javelins (9),nuke  Nuke,ESL Impact Katowice 2023
12/2/23,HONORIS (16),Mixfits (7),nuke  Nuke,CCT West Europe Series 1
12/2/23,HONORIS (9),Mixfits (16),ovp  Overpass,CCT West Europe Series 1
12/2/23,Mixfits (14),HONORIS (16),inf  Inferno,CCT West Europe Series 1
12/2/23,Anonymo (16),undefined (12),nuke  Nuke,European Development Championship 7 Closed Qualifier
12/2/23,undefined (8),Anonymo (16),ovp  Overpass,European Development Championship 7 Closed Qualifier
12/2/23,G2 (16),Heroic (7),anc  Ancient,IEM Katowice 2023
12/2/23,Heroic (16),G2 (11),inf  Inferno,IEM Katowice 2023
12/2/23,G2 (16),Heroic (13),mrg  Mirage,IEM Katowice 2023
12/2/23,Heroic (12),G2 (16),nuke  Nuke,IEM Katowice 2023
12/2/23,Juggernauts (16),INVSN (11),mrg  Mirage,CCT South Europe Series 3 Closed Qualifier
12/2/23,INVSN (10),Juggernauts (16),inf  Inferno,CCT South Europe Series 3 Closed Qualifier
12/2/23,Juggernauts (7),INVSN (16),vtg  Vertigo,CCT South Europe Series 3 Closed Qualifier
12/2/23,Into the Breach (12),FTW (16),anb  Anubis,CCT West Europe Series 1
12/2/23,FTW (16),Into the Breach (7),inf  Inferno,CCT West Europe Series 1
12/2/23,Nigma Galaxy (19),FURIA fe (16),anc  Ancient,ESL Impact Katowice 2023
12/2/23,FURIA fe (16),Nigma Galaxy (10),inf  Inferno,ESL Impact Katowice 2023
12/2/23,Nigma Galaxy (16),FURIA fe (11),nuke  Nuke,ESL Impact Katowice 2023
12/2/23,TENSTAR (16),iDestructive (6),inf  Inferno,CCT South Europe Series 3 Closed Qualifier
12/2/23,iDestructive (4),TENSTAR (16),anc  Ancient,CCT South Europe Series 3 Closed Qualifier
12/2/23,The Prodigies (22),Sampi (20),anc  Ancient,European Pro League 2nd Division Season 1
12/2/23,The Prodigies (16),Sampi (13),anb  Anubis,European Pro League 2nd Division Season 1
12/2/23,Eternal Fire Academy (15),Anonymo (19),anc  Ancient,European Development Championship 7 Closed Qualifier
12/2/23,Eternal Fire Academy (13),Anonymo (16),vtg  Vertigo,European Development Championship 7 Closed Qualifier
