Date,Team1,Team2,Map,Event
24/10/22,SINNERS (12),MASONIC (16),anc  Ancient,Elisa Invitational Fall 2022
24/10/22,SINNERS (13),MASONIC (16),inf  Inferno,Elisa Invitational Fall 2022
24/10/22,MASONIC (12),SINNERS (16),nuke  Nuke,Elisa Invitational Fall 2022
24/10/22,ENCE Academy (6),BIG Academy (16),mrg  Mirage,WePlay Academy League Season 6
24/10/22,UNGENTIUM (16),Into the Breach (14),nuke  Nuke,CCT Central Europe Series 3
24/10/22,Into the Breach (4),UNGENTIUM (16),anc  Ancient,CCT Central Europe Series 3
24/10/22,Copenhagen Flames (16),Monte (9),nuke  Nuke,CCT South Europe Series 1
24/10/22,Monte (10),Copenhagen Flames (16),anc  Ancient,CCT South Europe Series 1
24/10/22,Copenhagen Flames (5),Monte (16),d2  Dust2,CCT South Europe Series 1
24/10/22,OG Academy (16),FURIA Academy (9),inf  Inferno,WePlay Academy League Season 6
24/10/22,Spirit Academy (16),PROSPECTS (19),mrg  Mirage,WePlay Academy League Season 6
24/10/22,EYEBALLERS (8),Bad News Eagles (16),anc  Ancient,Elisa Invitational Fall 2022
24/10/22,EYEBALLERS (6),Bad News Eagles (16),mrg  Mirage,Elisa Invitational Fall 2022
24/10/22,Bad News Eagles (6),EYEBALLERS (16),vtg  Vertigo,Elisa Invitational Fall 2022
24/10/22,1WIN (5),Entropiq (16),inf  Inferno,CCT North Europe Series 1
24/10/22,1WIN (12),Entropiq (16),d2  Dust2,CCT North Europe Series 1
24/10/22,Entropiq (14),1WIN (16),anc  Ancient,CCT North Europe Series 1
24/10/22,MIBR Academy (10),Astralis Talent (16),ovp  Overpass,WePlay Academy League Season 6
24/10/22,Copenhagen Flames (16),FORZE (10),d2  Dust2,CCT South Europe Series 1
24/10/22,FORZE (8),Copenhagen Flames (16),anc  Ancient,CCT South Europe Series 1
24/10/22,SINNERS (9),Enterprise (16),anc  Ancient,Epic GOCL Season 1
24/10/22,SINNERS (10),Enterprise (16),mrg  Mirage,Epic GOCL Season 1
24/10/22,Enterprise (16),SINNERS (19),nuke  Nuke,Epic GOCL Season 1
24/10/22,ECLOT (19),FTW (17),anc  Ancient,CCT Central Europe Series 3
24/10/22,ECLOT (16),FTW (12),vtg  Vertigo,CCT Central Europe Series 3
24/10/22,FTW (16),ECLOT (14),inf  Inferno,CCT Central Europe Series 3
24/10/22,Flames Ascent (10),MOUZ NXT (16),mrg  Mirage,WePlay Academy League Season 6
24/10/22,Entropiq (16),IKLA (12),mrg  Mirage,CCT North Europe Series 1
24/10/22,IKLA (20),Entropiq (22),d2  Dust2,CCT North Europe Series 1
24/10/22,SC (6),HAVU (16),nuke  Nuke,CCT Central Europe Series 3
24/10/22,HAVU (16),SC (12),mrg  Mirage,CCT Central Europe Series 3
24/10/22,ex-Finest (19),Sprout (16),anc  Ancient,Elisa Invitational Fall 2022
24/10/22,Sprout (16),ex-Finest (11),mrg  Mirage,Elisa Invitational Fall 2022
24/10/22,ex-Finest (16),Sprout (12),vtg  Vertigo,Elisa Invitational Fall 2022
24/10/22,Tricked (3),Monte (16),anc  Ancient,CCT South Europe Series 1
24/10/22,Tricked (6),Monte (16),mrg  Mirage,CCT South Europe Series 1
24/10/22,ONYX (10),Wolsung (16),ovp  Overpass,CCT Central Europe Series 3
24/10/22,ONYX (16),Wolsung (14),d2  Dust2,CCT Central Europe Series 3
24/10/22,Wolsung (16),ONYX (12),mrg  Mirage,CCT Central Europe Series 3
24/10/22,1WIN (16),Tricked (11),nuke  Nuke,CCT North Europe Series 1
24/10/22,Tricked (8),1WIN (16),d2  Dust2,CCT North Europe Series 1
24/10/22,Endpoint (12),SAW (16),anc  Ancient,Elisa Invitational Fall 2022
24/10/22,SAW (16),Endpoint (3),d2  Dust2,Elisa Invitational Fall 2022
24/10/22,Black Dragons fe (9),B4 fe (16),nuke  Nuke,ESL Impact League Season 2 South America
24/10/22,B4 fe (16),Black Dragons fe (2),d2  Dust2,ESL Impact League Season 2 South America
24/10/22,ATK (16),Nouns (11),vtg  Vertigo,ESL Challenger League Season 42 North America
24/10/22,Nouns (14),ATK (16),mrg  Mirage,ESL Challenger League Season 42 North America
24/10/22,ATK (16),Nouns (5),inf  Inferno,ESL Challenger League Season 42 North America
24/10/22,DNG (20),Isurus (22),ovp  Overpass,Aorus League 2022 Season 3
24/10/22,Isurus (16),DNG (3),mrg  Mirage,Aorus League 2022 Season 3
