Date,Team1,Team2,Map,Event
12/11/22,MOUZ (16),Outsiders (14),ovp  Overpass,IEM Rio Major 2022
12/11/22,Outsiders (16),MOUZ (10),anc  Ancient,IEM Rio Major 2022
12/11/22,Apeks Rebels (16),Wizard (12),vtg  Vertigo,Telia League Fall 2022 Finals
12/11/22,Wizard (20),Apeks Rebels (22),ovp  Overpass,Telia League Fall 2022 Finals
12/11/22,Apeks Rebels (10),Wizard (16),d2  Dust2,Telia League Fall 2022 Finals
12/11/22,Nemiga (13),SINNERS (16),nuke  Nuke,European Development Championship 6
12/11/22,SINNERS (16),Nemiga (8),inf  Inferno,European Development Championship 6
12/11/22,SINNERS (16),MASONIC (8),anc  Ancient,European Development Championship 6
12/11/22,Nemiga (16),B8 (13),d2  Dust2,European Development Championship 6
12/11/22,Apeks Rebels (16),777 (13),d2  Dust2,Telia League Fall 2022 Finals
12/11/22,777 (16),Apeks Rebels (10),anc  Ancient,Telia League Fall 2022 Finals
12/11/22,Apeks Rebels (16),777 (9),vtg  Vertigo,Telia League Fall 2022 Finals
11/11/22,FURIA (16),Natus Vincere (10),mrg  Mirage,IEM Rio Major 2022
11/11/22,Natus Vincere (10),FURIA (16),anc  Ancient,IEM Rio Major 2022
11/11/22,FURIA (14),Natus Vincere (16),nuke  Nuke,IEM Rio Major 2022
11/11/22,Spirit (14),Heroic (16),ovp  Overpass,IEM Rio Major 2022
11/11/22,Heroic (16),Spirit (8),vtg  Vertigo,IEM Rio Major 2022
11/11/22,Wizard (16),SKADE X (4),nuke  Nuke,Telia League Fall 2022 Finals
11/11/22,SKADE X (11),Wizard (16),d2  Dust2,Telia League Fall 2022 Finals
11/11/22,Websterz (9),HONORIS (16),nuke  Nuke,European Development Championship 6
11/11/22,HONORIS (16),Websterz (13),d2  Dust2,European Development Championship 6
11/11/22,HONORIS (16),ex-Finest (6),anc  Ancient,European Development Championship 6
11/11/22,HONORIS (7),ex-Finest (16),d2  Dust2,European Development Championship 6
11/11/22,ex-Finest (6),HONORIS (16),nuke  Nuke,European Development Championship 6
10/11/22,Cloud9 (9),MOUZ (16),anc  Ancient,IEM Rio Major 2022
10/11/22,MOUZ (16),Cloud9 (13),ovp  Overpass,IEM Rio Major 2022
10/11/22,Cloud9 (16),MOUZ (11),inf  Inferno,IEM Rio Major 2022
10/11/22,fnatic (8),Outsiders (16),mrg  Mirage,IEM Rio Major 2022
10/11/22,Outsiders (16),fnatic (11),inf  Inferno,IEM Rio Major 2022
10/11/22,LDLC (16),Websterz (13),ovp  Overpass,European Development Championship 6
10/11/22,Websterz (14),LDLC (16),nuke  Nuke,European Development Championship 6
10/11/22,LDLC (11),Websterz (16),inf  Inferno,European Development Championship 6
10/11/22,HONORIS (13),Websterz (16),inf  Inferno,European Development Championship 6
10/11/22,ex-Finest (12),LDLC (16),ovp  Overpass,European Development Championship 6
10/11/22,Red Wolves (5),ATK (16),inf  Inferno,ESL Challenger League Season 43 North America
10/11/22,ATK (16),Red Wolves (3),d2  Dust2,ESL Challenger League Season 43 North America
10/11/22,Magic School Bus (8),Nouns (16),anc  Ancient,ESL Challenger League Season 43 North America
10/11/22,Nouns (16),Magic School Bus (3),mrg  Mirage,ESL Challenger League Season 43 North America
9/11/22,Genk (14),1PIN (16),inf  Inferno,Kayzr League Fall 2022
9/11/22,1PIN (16),Genk (8),mrg  Mirage,Kayzr League Fall 2022
9/11/22,Copenhagen Flames (16),Into the Breach (14),nuke  Nuke,European Development Championship 6
9/11/22,Into the Breach (14),Copenhagen Flames (16),inf  Inferno,European Development Championship 6
9/11/22,ESTOWNIA (11),Into the Breach (16),anc  Ancient,European Development Championship 6
9/11/22,ESTOWNIA (12),Into the Breach (16),ovp  Overpass,European Development Championship 6
9/11/22,Into the Breach (12),ESTOWNIA (16),d2  Dust2,European Development Championship 6
9/11/22,Magic School Bus (12),Villainous (16),inf  Inferno,ESL Challenger League Season 43 North America
9/11/22,Villainous (16),Magic School Bus (11),d2  Dust2,ESL Challenger League Season 43 North America
9/11/22,Snakes Den (12),TeamOne (16),ovp  Overpass,ESL Challenger League Season 43 North America
9/11/22,Red Wolves (0),Nouns (16),inf  Inferno,ESL Challenger League Season 43 North America
9/11/22,Nouns (16),Red Wolves (14),anc  Ancient,ESL Challenger League Season 43 North America
