Date,Team1,Team2,Map,Event
17/9/22,Enterprise (12),0to100 (16),d2  Dust2,TWR Eastern European Masters Fall 2022 Last Chance Qualifier
17/9/22,0to100 (16),Enterprise (6),inf  Inferno,TWR Eastern European Masters Fall 2022 Last Chance Qualifier
17/9/22,LDLC (8),Sangal (16),mrg  Mirage,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,Sangal (16),LDLC (4),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,Astralis (16),ENCE (11),d2  Dust2,ESL Pro League Season 16
17/9/22,ENCE (13),Astralis (16),mrg  Mirage,ESL Pro League Season 16
17/9/22,Entropiq (16),Iron Branch (4),ovp  Overpass,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Iron Branch (14),Entropiq (16),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Entropiq (20),Iron Branch (22),mrg  Mirage,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,1WIN (12),Eternal Fire (16),d2  Dust2,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Eternal Fire (19),1WIN (17),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,SINNERS (12),Bad News Eagles (16),inf  Inferno,Tipsport Prague Cup 2022 Finals
17/9/22,SINNERS (16),Bad News Eagles (9),mrg  Mirage,Tipsport Prague Cup 2022 Finals
17/9/22,Bad News Eagles (16),SINNERS (8),vtg  Vertigo,Tipsport Prague Cup 2022 Finals
17/9/22,MIBR Academy (16),Boca Juniors (4),anc  Ancient,CCT South America Series 2
17/9/22,Boca Juniors (20),MIBR Academy (22),ovp  Overpass,CCT South America Series 2
17/9/22,Nexus (10),BLUEJAYS (16),inf  Inferno,CCT Central Europe Series 2
17/9/22,BLUEJAYS (16),Nexus (8),d2  Dust2,CCT Central Europe Series 2
17/9/22,NEO's Team (6),Edward's Team (16),vtg  Vertigo,Kinguin Legends 2022
17/9/22,Edward's Team (16),NEO's Team (13),ovp  Overpass,Kinguin Legends 2022
17/9/22,Complexity (7),MOUZ (16),inf  Inferno,ESL Pro League Season 16
17/9/22,Complexity (16),MOUZ (12),anc  Ancient,ESL Pro League Season 16
17/9/22,MOUZ (16),Complexity (11),ovp  Overpass,ESL Pro League Season 16
17/9/22,HONORIS (16),ex-SKADE (10),nuke  Nuke,CCT Central Europe Series 2
17/9/22,ex-SKADE (20),HONORIS (22),anc  Ancient,CCT Central Europe Series 2
17/9/22,fnatic (12),Sangal (16),anc  Ancient,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,fnatic (12),Sangal (16),inf  Inferno,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,Sangal (10),fnatic (16),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,Sprout (12),Eternal Fire (16),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Eternal Fire (10),Sprout (16),vtg  Vertigo,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Sprout (6),Eternal Fire (16),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,Enterprise (13),ECLOT (16),d2  Dust2,Tipsport Prague Cup 2022 Finals
17/9/22,ECLOT (16),Enterprise (7),inf  Inferno,Tipsport Prague Cup 2022 Finals
17/9/22,Tricked (8),1WIN (16),vtg  Vertigo,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,1WIN (16),Tricked (8),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
17/9/22,kennyS' Team (3),Edward's Team (16),inf  Inferno,Kinguin Legends 2022
17/9/22,Edward's Team (16),kennyS' Team (3),vtg  Vertigo,Kinguin Legends 2022
17/9/22,EYEBALLERS (12),SINNERS (16),mrg  Mirage,CCT Central Europe Series 2
17/9/22,SINNERS (10),EYEBALLERS (16),anc  Ancient,CCT Central Europe Series 2
17/9/22,SINNERS (16),EYEBALLERS (1),vtg  Vertigo,CCT Central Europe Series 2
17/9/22,PGE Turow (5),LDLC (16),inf  Inferno,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,LDLC (16),PGE Turow (11),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
17/9/22,Heroic (16),HEET (12),nuke  Nuke,ESL Pro League Season 16
17/9/22,HEET (9),Heroic (16),ovp  Overpass,ESL Pro League Season 16
17/9/22,Heroic (11),HEET (16),vtg  Vertigo,ESL Pro League Season 16
17/9/22,Rooster (14),VERTEX (16),vtg  Vertigo,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
17/9/22,VERTEX (16),Rooster (6),d2  Dust2,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
17/9/22,FTW (20),Apeks (22),inf  Inferno,CCT Central Europe Series 2
17/9/22,Apeks (16),FTW (10),d2  Dust2,CCT Central Europe Series 2
17/9/22,Encore (13),Grayhound (16),inf  Inferno,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
