Date,Team1,Team2,Map,Event
24/4/22,Lausanne SE (16),Babos (14),ovp  Overpass,ESL National Championship Switzerland Spring 2022
24/4/22,Babos (16),Lausanne SE (11),d2  Dust2,ESL National Championship Switzerland Spring 2022
24/4/22,Lausanne SE (16),Babos (9),vtg  Vertigo,ESL National Championship Switzerland Spring 2022
24/4/22,Babos (4),Lausanne SE (16),inf  Inferno,ESL National Championship Switzerland Spring 2022
24/4/22,MASONIC (11),Astralis Talent (16),anc  Ancient,Gamebox Festival 2022
24/4/22,Astralis Talent (16),MASONIC (6),nuke  Nuke,Gamebox Festival 2022
24/4/22,BLUEJAYS (14),Bad News Bears (16),d2  Dust2,Esport Tour 2022 Series 1
24/4/22,Bad News Bears (16),BLUEJAYS (19),mrg  Mirage,Esport Tour 2022 Series 1
24/4/22,BLUEJAYS (11),Bad News Bears (16),ovp  Overpass,Esport Tour 2022 Series 1
24/4/22,Ninjas in Pyjamas (16),ENCE (7),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR B
24/4/22,ENCE (16),Ninjas in Pyjamas (9),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Ninjas in Pyjamas (16),ENCE (8),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Astralis (16),HEET (11),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR B
24/4/22,HEET (14),Astralis (16),anc  Ancient,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Astralis (13),HEET (16),d2  Dust2,PGL Major Antwerp 2022 Europe RMR B
24/4/22,ORDER (12),Looking For Org (16),anc  Ancient,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,Looking For Org (13),ORDER (16),vtg  Vertigo,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,ORDER (9),Looking For Org (16),ovp  Overpass,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,777 (12),AVANGAR (16),mrg  Mirage,Esport Tour 2022 Series 1
24/4/22,AVANGAR (16),777 (8),ovp  Overpass,Esport Tour 2022 Series 1
24/4/22,MASONIC (16),ECSTATIC (4),anc  Ancient,Gamebox Festival 2022
24/4/22,ECSTATIC (9),MASONIC (16),nuke  Nuke,Gamebox Festival 2022
24/4/22,MASONIC (12),ECSTATIC (16),vtg  Vertigo,Gamebox Festival 2022
24/4/22,Astralis Talent (19),Atlantic (17),vtg  Vertigo,Gamebox Festival 2022
24/4/22,Atlantic (16),Astralis Talent (13),ovp  Overpass,Gamebox Festival 2022
24/4/22,Astralis Talent (16),Atlantic (10),d2  Dust2,Gamebox Festival 2022
24/4/22,Anonymo (7),Spirit (16),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Spirit (12),Anonymo (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Anonymo (14),Spirit (16),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR B
24/4/22,SINNERS (14),Bad News Eagles (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Bad News Eagles (16),SINNERS (6),nuke  Nuke,PGL Major Antwerp 2022 Europe RMR B
24/4/22,SINNERS (16),Bad News Eagles (10),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR B
24/4/22,Looking For Org (16),VERTEX (13),ovp  Overpass,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,VERTEX (7),Looking For Org (16),anc  Ancient,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,Looking For Org (7),VERTEX (16),vtg  Vertigo,IEM Dallas 2022 Oceania Closed Qualifier
24/4/22,Carpe Diem (12),Evil Geniuses (16),nuke  Nuke,IEM Dallas 2022 North America Closed Qualifier
24/4/22,Carpe Diem (8),Evil Geniuses (16),ovp  Overpass,IEM Dallas 2022 North America Closed Qualifier
24/4/22,Evil Geniuses (7),Carpe Diem (16),vtg  Vertigo,IEM Dallas 2022 North America Closed Qualifier
24/4/22,Party Astronauts (9),GODSENT (16),anc  Ancient,IEM Dallas 2022 North America Closed Qualifier
24/4/22,GODSENT (16),Party Astronauts (2),nuke  Nuke,IEM Dallas 2022 North America Closed Qualifier
24/4/22,MIBR (16),9z (10),nuke  Nuke,IEM Dallas 2022 South America Closed Qualifier
24/4/22,9z (21),MIBR (25),d2  Dust2,IEM Dallas 2022 South America Closed Qualifier
24/4/22,Cruzeiro (6),Imperial (16),ovp  Overpass,IEM Dallas 2022 South America Closed Qualifier
24/4/22,Imperial (16),Cruzeiro (2),d2  Dust2,IEM Dallas 2022 South America Closed Qualifier
23/4/22,Liberty fe (10),FURIA fe (16),mrg  Mirage,ESL Impact Spring 2022 Cash Cup 3 South America
23/4/22,FURIA fe (16),Liberty fe (10),d2  Dust2,ESL Impact Spring 2022 Cash Cup 3 South America
23/4/22,GODSENT (14),Complexity (16),inf  Inferno,IEM Dallas 2022 North America Closed Qualifier
23/4/22,GODSENT (16),Complexity (19),nuke  Nuke,IEM Dallas 2022 North America Closed Qualifier
23/4/22,ATK (8),Carpe Diem (16),vtg  Vertigo,IEM Dallas 2022 North America Closed Qualifier
23/4/22,Carpe Diem (16),ATK (2),mrg  Mirage,IEM Dallas 2022 North America Closed Qualifier
