Date,Team1,Team2,Map,Event
23/8/22,KOVA (19),Sashi (17),anc  Ancient,Elisa Invitational Fall 2022 Contenders
23/8/22,EYEBALLERS (14),Illuminar (16),vtg  Vertigo,CCT Central Europe Series 1
23/8/22,Illuminar (3),EYEBALLERS (16),anc  Ancient,CCT Central Europe Series 1
23/8/22,Illuminar (16),EYEBALLERS (8),d2  Dust2,CCT Central Europe Series 1
23/8/22,9z (16),O PLANO (8),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Fluxo (7),O PLANO (16),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,O PLANO (14),Fluxo (16),vtg  Vertigo,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Fluxo (16),O PLANO (19),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,9z (16),Case (7),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Case (10),9z (16),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,9z (14),Case (16),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,ex-Holkattes (5),WINDINGO (16),nuke  Nuke,CCT South America Series 1
22/8/22,WINDINGO (16),ex-Holkattes (13),inf  Inferno,CCT South America Series 1
22/8/22,FORZE (16),Monte (8),d2  Dust2,IEM Road to Rio 2022 Europe Open Qualifier 2
22/8/22,fnatic (16),K23 (14),anc  Ancient,IEM Road to Rio 2022 Europe Open Qualifier 2
22/8/22,Stars Horizon (19),Redragon (17),ovp  Overpass,CCT South America Series 1
22/8/22,Redragon (8),Stars Horizon (16),anc  Ancient,CCT South America Series 1
22/8/22,fnatic (16),Monte (3),nuke  Nuke,IEM Road to Rio 2022 Europe Open Qualifier 2
22/8/22,FORZE (13),K23 (16),inf  Inferno,IEM Road to Rio 2022 Europe Open Qualifier 2
22/8/22,Aurora (16),Sampi (6),ovp  Overpass,CCT Central Europe Series 1
22/8/22,SWS (7),Meta (16),anc  Ancient,CCT South America Series 1
22/8/22,Meta (16),SWS (6),mrg  Mirage,CCT South America Series 1
22/8/22,Hotspurs (16),777 (4),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
22/8/22,777 (1),Hotspurs (16),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
22/8/22,VERTEX (16),Bandits (4),vtg  Vertigo,IEM Road to Rio 2022 Oceania Open Qualifier 2
22/8/22,Enterprise (16),Beyond Possible (6),inf  Inferno,CCT Central Europe Series 1
22/8/22,Beyond Possible (11),Enterprise (16),mrg  Mirage,CCT Central Europe Series 1
22/8/22,Enterprise (12),Beyond Possible (16),d2  Dust2,CCT Central Europe Series 1
22/8/22,Antic (16),Morbin5 (10),d2  Dust2,IEM Road to Rio 2022 Oceania Open Qualifier 2
22/8/22,yellow (9),DGG (16),d2  Dust2,IEM Road to Rio 2022 Oceania Open Qualifier 2
22/8/22,Encore (16),CAMO (3),nuke  Nuke,IEM Road to Rio 2022 Oceania Open Qualifier 2
22/8/22,yodagus (14),SKADE X (16),anc  Ancient,Elisa Invitational Fall 2022 Contenders
22/8/22,yodagus (16),SKADE X (13),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
22/8/22,SKADE X (16),yodagus (10),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
22/8/22,SKADE (16),MASONIC (6),ovp  Overpass,CCT Central Europe Series 1
22/8/22,MASONIC (10),SKADE (16),mrg  Mirage,CCT Central Europe Series 1
22/8/22,ARCTIC (9),Fluxo (16),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,B4 (9),9z (16),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Los Grandes (6),O PLANO (16),ovp  Overpass,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Fluxo (16),Boca Juniors (3),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,ODDIK (14),Case (16),ovp  Overpass,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,O PLANO (16),Arvum (11),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,B4 (19),Isurus (16),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,ARCTIC (16),WINDINGO (14),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,SWS (15),Case (19),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Redragon (14),ODDIK (16),ovp  Overpass,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,9z (16),Sharks (11),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Los Grandes (16),Paquetá (5),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 2
22/8/22,Brazen (16),Electrify Steel (10),mrg  Mirage,EGL Premier Season 3
22/8/22,Electrify Steel (7),Brazen (16),inf  Inferno,EGL Premier Season 3
