Date,Team1,Team2,Map,Event
23/9/21,NASR (5),HONORIS (16),inf  Inferno,ESEA Advanced Season 38 Europe
23/9/21,Apeks (6),SAW (16),nuke  Nuke,ESEA Premier Season 38 Europe
23/9/21,Bravos (4),9z (16),nuke  Nuke,DreamHack Open September 2021 South America
23/9/21,9z (16),Bravos (7),anc  Ancient,DreamHack Open September 2021 South America
23/9/21,KOVA (6),Finest (16),mrg  Mirage,Elisa Invitational Fall 2021
23/9/21,KOVA (11),Finest (16),ovp  Overpass,Elisa Invitational Fall 2021
23/9/21,Finest (14),KOVA (16),nuke  Nuke,Elisa Invitational Fall 2021
23/9/21,EC Kyiv (17),Sestri (19),inf  Inferno,UESF Parimatch Championship of Ukraine 2021
23/9/21,EC Kyiv (7),Sestri (16),mrg  Mirage,UESF Parimatch Championship of Ukraine 2021
23/9/21,Wisla Krakow (16),Endpoint (11),anc  Ancient,ESEA Premier Season 38 Europe
23/9/21,Endpoint (13),Wisla Krakow (16),ovp  Overpass,ESEA Premier Season 38 Europe
23/9/21,Wisla Krakow (9),Endpoint (16),inf  Inferno,ESEA Premier Season 38 Europe
23/9/21,1WIN (16),SINNERS (9),vtg  Vertigo,Malta Vibes Knockout Series 2
23/9/21,1WIN (12),SINNERS (16),anc  Ancient,Malta Vibes Knockout Series 2
23/9/21,SINNERS (9),1WIN (16),nuke  Nuke,Malta Vibes Knockout Series 2
23/9/21,SSP (20),Budapest Five (22),nuke  Nuke,Y-Games Pro Series 2021
23/9/21,Budapest Five (14),SSP (16),mrg  Mirage,Y-Games Pro Series 2021
23/9/21,4glory (16),Infinite (10),anc  Ancient,V4 Future Sports Festival 2021 International Cup
23/9/21,Infinite (14),4glory (16),nuke  Nuke,V4 Future Sports Festival 2021 International Cup
23/9/21,HAVU (11),AGO (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
23/9/21,AGO (16),HAVU (8),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
23/9/21,Ground Zero (20),VERTEX (22),inf  Inferno,ESL Australia & NZ Championship Season 13
23/9/21,Ground Zero (5),VERTEX (16),ovp  Overpass,ESL Australia & NZ Championship Season 13
23/9/21,VERTEX (8),Ground Zero (16),mrg  Mirage,ESL Australia & NZ Championship Season 13
23/9/21,Renegades (12),Looking For Org (16),vtg  Vertigo,DreamHack Open September 2021 Oceania
23/9/21,Looking For Org (7),Renegades (16),inf  Inferno,DreamHack Open September 2021 Oceania
23/9/21,Renegades (6),Looking For Org (16),d2  Dust2,DreamHack Open September 2021 Oceania
23/9/21,TTC (12),BLUEJAYS (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
23/9/21,BLUEJAYS (16),TTC (6),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
23/9/21,Hazard (6),ORDER (16),vtg  Vertigo,ESL Australia & NZ Championship Season 13
23/9/21,ORDER (16),Hazard (8),d2  Dust2,ESL Australia & NZ Championship Season 13
23/9/21,ONET4P (16),Mythic (12),mrg  Mirage,ESEA Premier Season 38 North America
23/9/21,Mythic (8),ONET4P (16),inf  Inferno,ESEA Premier Season 38 North America
23/9/21,Third Impact (16),Triumph (6),nuke  Nuke,ESEA Premier Season 38 North America
23/9/21,Third Impact (12),Triumph (16),inf  Inferno,ESEA Premier Season 38 North America
23/9/21,Triumph (14),Third Impact (16),ovp  Overpass,ESEA Premier Season 38 North America
23/9/21,Big Chillin (14),ChocoCheck (16),d2  Dust2,ESEA Premier Season 38 North America
23/9/21,Big Chillin (14),ChocoCheck (16),nuke  Nuke,ESEA Premier Season 38 North America
23/9/21,Party Astronauts (16),Strife (7),mrg  Mirage,ESEA Premier Season 38 North America
23/9/21,Strife (7),Party Astronauts (16),nuke  Nuke,ESEA Premier Season 38 North America
23/9/21,Mythic (2),Bad News Bears (16),nuke  Nuke,DreamHack Open September 2021 North America
23/9/21,Bad News Bears (16),Mythic (9),mrg  Mirage,DreamHack Open September 2021 North America
23/9/21,RBG (7),GODSENT (16),mrg  Mirage,DreamHack Open September 2021 North America
23/9/21,GODSENT (16),RBG (8),vtg  Vertigo,DreamHack Open September 2021 North America
22/9/21,Extra Salt (16),Triumph (9),vtg  Vertigo,DreamHack Open September 2021 North America
22/9/21,Extra Salt (16),Triumph (3),inf  Inferno,DreamHack Open September 2021 North America
22/9/21,Apeks (16),SINNERS (11),mrg  Mirage,Elisa Invitational Fall 2021
22/9/21,SINNERS (12),Apeks (16),ovp  Overpass,Elisa Invitational Fall 2021
22/9/21,paiN (16),TeamOne (14),anc  Ancient,DreamHack Open September 2021 North America
22/9/21,paiN (14),TeamOne (16),ovp  Overpass,DreamHack Open September 2021 North America
