Date,Team1,Team2,Map,Event
25/5/22,Iron Branch (16),VP.Prodigy (5),inf  Inferno,SCL Season 4
25/5/22,VP.Prodigy (8),Iron Branch (16),d2  Dust2,SCL Season 4
25/5/22,Iron Branch (10),VP.Prodigy (16),vtg  Vertigo,SCL Season 4
25/5/22,1WIN (19),SKADE (17),anc  Ancient,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,SKADE (16),1WIN (14),d2  Dust2,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,K23 (7),Entropiq (16),anc  Ancient,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,Entropiq (13),K23 (16),mrg  Mirage,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,Sprout (16),HEET (13),d2  Dust2,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,HEET (6),Sprout (16),vtg  Vertigo,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,FORZE (8),MOUZ (16),anc  Ancient,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,MOUZ (16),FORZE (11),mrg  Mirage,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,OG Academy (16),Young Gods (7),d2  Dust2,WePlay Academy League Season 4
25/5/22,Finest (19),Spirit (17),anc  Ancient,Pinnacle Cup IV
25/5/22,Spirit (13),Finest (16),vtg  Vertigo,Pinnacle Cup IV
25/5/22,SAW (16),AGO (12),vtg  Vertigo,ESL Challenger League Season 41 Europe
25/5/22,SAW (17),AGO (19),anc  Ancient,ESL Challenger League Season 41 Europe
25/5/22,AGO (15),SAW (19),nuke  Nuke,ESL Challenger League Season 41 Europe
25/5/22,ex-MAD Lions (16),SINNERS (7),inf  Inferno,Elisa Invitational Spring 2022
25/5/22,ex-MAD Lions (16),SINNERS (19),anc  Ancient,Elisa Invitational Spring 2022
25/5/22,SINNERS (8),ex-MAD Lions (16),mrg  Mirage,Elisa Invitational Spring 2022
25/5/22,fnatic Rising (16),Eternal Fire Academy (7),vtg  Vertigo,WePlay Academy League Season 4
25/5/22,NAVI Junior (6),FURIA Academy (16),mrg  Mirage,WePlay Academy League Season 4
25/5/22,Astralis Talent (16),BIG Academy (10),mrg  Mirage,WePlay Academy League Season 4
25/5/22,k1ck (14),Coastal Mayhem (16),ovp  Overpass,CEE Champions 2022
25/5/22,Coastal Mayhem (16),k1ck (14),mrg  Mirage,CEE Champions 2022
25/5/22,k1ck (16),Coastal Mayhem (4),anc  Ancient,CEE Champions 2022
25/5/22,ECSTATIC (16),Apeks (13),d2  Dust2,Pinnacle Cup IV
25/5/22,Apeks (5),ECSTATIC (16),anc  Ancient,Pinnacle Cup IV
25/5/22,ECSTATIC (18),Apeks (22),nuke  Nuke,Pinnacle Cup IV
25/5/22,UNGENTIUM (8),ex-MAD Lions (16),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
25/5/22,ex-MAD Lions (19),UNGENTIUM (16),anc  Ancient,REPUBLEAGUE Season 3 Closed Qualifier
25/5/22,HEET (16),K23 (9),d2  Dust2,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,K23 (5),HEET (16),anc  Ancient,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,HEET (17),K23 (19),ovp  Overpass,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,Sprout (16),Entropiq (14),anc  Ancient,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,Entropiq (13),Sprout (16),vtg  Vertigo,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,1WIN (11),MOUZ (16),nuke  Nuke,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,MOUZ (16),1WIN (11),vtg  Vertigo,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,SKADE (11),FORZE (16),d2  Dust2,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,FORZE (16),SKADE (8),ovp  Overpass,ESL Challenger Valencia 2022 Europe Closed Qualifier
25/5/22,BLUEJAYS (16),BIG Academy (7),vtg  Vertigo,Elisa Invitational Spring 2022
25/5/22,BIG Academy (16),BLUEJAYS (12),mrg  Mirage,Elisa Invitational Spring 2022
25/5/22,BLUEJAYS (16),BIG Academy (10),d2  Dust2,Elisa Invitational Spring 2022
25/5/22,Isurus (16),K23 (7),d2  Dust2,Pinnacle Cup IV
25/5/22,Isurus (22),K23 (19),inf  Inferno,Pinnacle Cup IV
25/5/22,GamerLegion (4),SKADE (16),inf  Inferno,Pinnacle Cup IV
25/5/22,SKADE (16),GamerLegion (7),nuke  Nuke,Pinnacle Cup IV
25/5/22,ARCTIC (10),São Caetano (16),nuke  Nuke,ESL Challenger Valencia 2022 South America Closed Qualifier
25/5/22,TeamOne (12),paiN (16),anc  Ancient,ESL Challenger League Season 41 North America
25/5/22,Brazen (12),ATK (16),d2  Dust2,ESL Challenger League Season 41 North America
