Date,Team1,Team2,Map,Event
18/6/22,Natus Vincere (14),OG (16),inf  Inferno,BLAST Premier Spring Final 2022
18/6/22,OG (9),Natus Vincere (16),d2  Dust2,BLAST Premier Spring Final 2022
18/6/22,Falcons (10),Outsiders (16),inf  Inferno,ESL Pro League Season 16 Conference
18/6/22,Outsiders (16),Falcons (6),vtg  Vertigo,ESL Pro League Season 16 Conference
18/6/22,HUMMER (16),Eternal Fire (19),ovp  Overpass,ESL Pro League Season 16 Conference
18/6/22,Eternal Fire (16),HUMMER (7),d2  Dust2,ESL Pro League Season 16 Conference
18/6/22,Black Dragons fe (5),FURIA fe (16),nuke  Nuke,Aorus Women League 2022
18/6/22,FURIA fe (19),Black Dragons fe (16),d2  Dust2,Aorus Women League 2022
17/6/22,TYLOO (20),MIBR (22),d2  Dust2,ESL Pro League Season 16 Conference
17/6/22,MIBR (16),TYLOO (12),mrg  Mirage,ESL Pro League Season 16 Conference
17/6/22,BLUEJAYS (16),MASONIC (14),ovp  Overpass,ESEA Advanced Season 41 Europe
17/6/22,MASONIC (9),BLUEJAYS (16),d2  Dust2,ESEA Advanced Season 41 Europe
17/6/22,Endpoint (16),ORDER (5),mrg  Mirage,ESL Pro League Season 16 Conference
17/6/22,ORDER (14),Endpoint (16),d2  Dust2,ESL Pro League Season 16 Conference
17/6/22,Vitality (19),ENCE (17),nuke  Nuke,BLAST Premier Spring Final 2022
17/6/22,ENCE (10),Vitality (16),ovp  Overpass,BLAST Premier Spring Final 2022
17/6/22,VP.Prodigy (19),EYEBALLERS (17),inf  Inferno,ESEA Advanced Season 41 Europe
17/6/22,EYEBALLERS (17),VP.Prodigy (19),vtg  Vertigo,ESEA Advanced Season 41 Europe
17/6/22,Natus Vincere (16),FaZe (1),inf  Inferno,BLAST Premier Spring Final 2022
17/6/22,FaZe (6),Natus Vincere (16),d2  Dust2,BLAST Premier Spring Final 2022
17/6/22,UNGENTIUM (16),AVANGAR (11),nuke  Nuke,ESEA Advanced Season 41 Europe
17/6/22,UNGENTIUM (8),AVANGAR (16),mrg  Mirage,ESEA Advanced Season 41 Europe
17/6/22,AVANGAR (13),UNGENTIUM (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
17/6/22,FTW (22),Sprout (20),vtg  Vertigo,ESL Pro League Season 16 Conference
17/6/22,FTW (16),Sprout (5),anc  Ancient,ESL Pro League Season 16 Conference
17/6/22,Sprout (16),FTW (1),inf  Inferno,ESL Pro League Season 16 Conference
17/6/22,Illuminar (16),VERTEX (7),nuke  Nuke,ESL Pro League Season 16 Conference
17/6/22,VERTEX (11),Illuminar (16),mrg  Mirage,ESL Pro League Season 16 Conference
17/6/22,Nexus (9),BIG Academy (16),d2  Dust2,ESEA Advanced Season 41 Europe
17/6/22,BIG Academy (19),Nexus (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
17/6/22,cowana (16),Strife (10),inf  Inferno,ESL Pro League Season 16 Conference
17/6/22,Strife (9),cowana (16),ovp  Overpass,ESL Pro League Season 16 Conference
17/6/22,Encore (10),HEET (16),anc  Ancient,ESL Pro League Season 16 Conference
17/6/22,HEET (16),Encore (11),nuke  Nuke,ESL Pro League Season 16 Conference
16/6/22,Enterprise (16),Cryptova (12),inf  Inferno,Sazka eLEAGUE Spring 2022 Finals
16/6/22,Cryptova (16),Enterprise (13),mrg  Mirage,Sazka eLEAGUE Spring 2022 Finals
16/6/22,Enterprise (16),Cryptova (7),ovp  Overpass,Sazka eLEAGUE Spring 2022 Finals
16/6/22,Entropiq Prague (17),SKADE (19),inf  Inferno,ESEA Advanced Season 41 Europe
16/6/22,SKADE (16),Entropiq Prague (10),mrg  Mirage,ESEA Advanced Season 41 Europe
16/6/22,Impression (9),EC Kyiv (16),inf  Inferno,ESEA Advanced Season 41 Europe
16/6/22,Impression (10),EC Kyiv (16),ovp  Overpass,ESEA Advanced Season 41 Europe
16/6/22,EC Kyiv (10),Impression (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
16/6/22,OFFSET (7),Into the Breach (16),ovp  Overpass,ESEA Advanced Season 41 Europe
16/6/22,Into the Breach (16),OFFSET (13),nuke  Nuke,ESEA Advanced Season 41 Europe
16/6/22,Tricked (14),FORZE (16),mrg  Mirage,ESEA Advanced Season 41 Europe
16/6/22,FORZE (16),Tricked (9),nuke  Nuke,ESEA Advanced Season 41 Europe
16/6/22,OG (16),ENCE (9),vtg  Vertigo,BLAST Premier Spring Final 2022
16/6/22,ENCE (13),OG (16),d2  Dust2,BLAST Premier Spring Final 2022
16/6/22,1PIN (6),FLET (16),d2  Dust2,ESEA Advanced Season 41 Europe
16/6/22,1PIN (16),FLET (4),anc  Ancient,ESEA Advanced Season 41 Europe
