Date,Team1,Team2,Map,Event
27/10/21,Astralis (16),GODSENT (11),vtg  Vertigo,PGL Major Stockholm 2021 Challengers Stage
27/10/21,GODSENT (3),Astralis (16),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Heroic (12),Copenhagen Flames (16),ovp  Overpass,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Copenhagen Flames (11),Heroic (16),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Heroic (7),Copenhagen Flames (16),vtg  Vertigo,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Virtus.pro (6),FaZe (16),anc  Ancient,PGL Major Stockholm 2021 Challengers Stage
27/10/21,FaZe (16),Virtus.pro (14),mrg  Mirage,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Alke (15),8Ballers (19),anc  Ancient,LPL Pro League Season 9
27/10/21,Alke (9),8Ballers (16),vtg  Vertigo,LPL Pro League Season 9
27/10/21,Entropiq (16),Movistar Riders (12),mrg  Mirage,PGL Major Stockholm 2021 Challengers Stage
27/10/21,ENCE (16),MOUZ (11),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Renegades (9),BIG (16),inf  Inferno,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Spirit (16),TYLOO (3),ovp  Overpass,PGL Major Stockholm 2021 Challengers Stage
27/10/21,Nebula (9),The Big Dogs (16),nuke  Nuke,LPL Pro League Season 9
27/10/21,The Big Dogs (16),Nebula (9),vtg  Vertigo,LPL Pro League Season 9
26/10/21,GTZ (6),MAD Lions (16),anc  Ancient,Flow FiReLEAGUE 2021 Iberia
26/10/21,Virtus.pro (16),Movistar Riders (12),vtg  Vertigo,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Heroic (16),MOUZ (11),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,ENCE (12),FaZe (16),d2  Dust2,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Copenhagen Flames (16),BIG (11),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,x6tence (7),eXploit (16),anc  Ancient,Flow FiReLEAGUE 2021 Iberia
26/10/21,eXploit (16),x6tence (5),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
26/10/21,Sharks (14),TYLOO (16),mrg  Mirage,PGL Major Stockholm 2021 Challengers Stage
26/10/21,paiN (14),Renegades (16),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Spirit (16),GODSENT (12),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Astralis (6),Entropiq (16),d2  Dust2,PGL Major Stockholm 2021 Challengers Stage
26/10/21,MOUZ (16),Sharks (6),inf  Inferno,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Heroic (16),TYLOO (12),inf  Inferno,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Renegades (13),Movistar Riders (16),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Entropiq (13),BIG (16),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Sylyx (9),Looking For Org (16),nuke  Nuke,LPL Pro League Season 9
26/10/21,Looking For Org (16),Sylyx (2),anc  Ancient,LPL Pro League Season 9
26/10/21,paiN (14),Virtus.pro (16),inf  Inferno,PGL Major Stockholm 2021 Challengers Stage
26/10/21,ENCE (16),GODSENT (10),nuke  Nuke,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Spirit (11),FaZe (16),ovp  Overpass,PGL Major Stockholm 2021 Challengers Stage
26/10/21,Copenhagen Flames (16),Astralis (6),ovp  Overpass,PGL Major Stockholm 2021 Challengers Stage
26/10/21,VERTEX (16),FURY (13),nuke  Nuke,LPL Pro League Season 9
26/10/21,FURY (16),VERTEX (19),mrg  Mirage,LPL Pro League Season 9
25/10/21,VELOX (10),OFFSET (16),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
25/10/21,RVNS (10),SAW Youngsters (16),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
25/10/21,KOVA (11),Lynn Vision (16),inf  Inferno,William Hill Cup 2021
25/10/21,Lynn Vision (16),KOVA (10),nuke  Nuke,William Hill Cup 2021
25/10/21,KOVA (16),Lynn Vision (14),anc  Ancient,William Hill Cup 2021
25/10/21,eXploit (10),GTZ (16),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
25/10/21,Enterprise (2),Eternal Fire (16),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
25/10/21,Eternal Fire (16),Enterprise (8),inf  Inferno,REPUBLEAGUE TIPOS Season 2
25/10/21,MAD Lions (16),x6tence (7),d2  Dust2,Flow FiReLEAGUE 2021 Iberia
25/10/21,OPAA (16),Singularity (12),ovp  Overpass,William Hill Cup 2021
25/10/21,OPAA (16),Singularity (8),anc  Ancient,William Hill Cup 2021
25/10/21,OPAA (10),Singularity (16),nuke  Nuke,William Hill Cup 2021
