Date,Team1,Team2,Map,Event
27/11/22,ATK (16),MIBR (13),anc  Ancient,ESEA Autumn 2022 Cash Cup 4 North America
27/11/22,MIBR (12),ATK (16),anb  Anubis,ESEA Autumn 2022 Cash Cup 4 North America
27/11/22,EG Black (14),Complexity (16),nuke  Nuke,ESEA Autumn 2022 Cash Cup 4 North America
27/11/22,Complexity (13),EG Black (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 4 North America
27/11/22,FUSION (16),Hype (13),inf  Inferno,CCT South America Series 3
27/11/22,FUSION (11),Hype (16),ovp  Overpass,CCT South America Series 3
27/11/22,Hype (9),FUSION (16),d2  Dust2,CCT South America Series 3
27/11/22,los kogutos (10),ThunderFlash (16),anc  Ancient,ESL Polish Championship Autumn 2022
27/11/22,los kogutos (16),ThunderFlash (9),vtg  Vertigo,ESL Polish Championship Autumn 2022
27/11/22,ThunderFlash (16),los kogutos (8),nuke  Nuke,ESL Polish Championship Autumn 2022
27/11/22,ex-Finest (16),ECLOT (11),anc  Ancient,CCT North Europe Series 2
27/11/22,ECLOT (17),ex-Finest (19),d2  Dust2,CCT North Europe Series 2
27/11/22,cowana (16),ONYX Talents (19),d2  Dust2,ESL Meisterschaft Autumn 2022
27/11/22,cowana (8),ONYX Talents (16),inf  Inferno,ESL Meisterschaft Autumn 2022
27/11/22,ONYX Talents (17),cowana (19),vtg  Vertigo,ESL Meisterschaft Autumn 2022
27/11/22,FTW (22),SAW (20),nuke  Nuke,OMEN WGR Retake Season 5
27/11/22,FTW (19),SAW (16),ovp  Overpass,OMEN WGR Retake Season 5
27/11/22,SAW (16),FTW (12),d2  Dust2,OMEN WGR Retake Season 5
27/11/22,9 Pandas (16),Monte (19),mrg  Mirage,1xBet FRAG Season 10
27/11/22,Monte (16),9 Pandas (14),anc  Ancient,1xBet FRAG Season 10
27/11/22,Heroic (19),FaZe (16),mrg  Mirage,BLAST Premier Fall Final 2022
27/11/22,Heroic (12),FaZe (16),inf  Inferno,BLAST Premier Fall Final 2022
27/11/22,FaZe (11),Heroic (16),ovp  Overpass,BLAST Premier Fall Final 2022
27/11/22,Flames Shieldmaidens (19),NAVI Javelins (22),anc  Ancient,ESL Impact Autumn 2022 Cash Cup 4 Europe
27/11/22,NAVI Javelins (16),Flames Shieldmaidens (11),vtg  Vertigo,ESL Impact Autumn 2022 Cash Cup 4 Europe
27/11/22,EC Brugge (16),Infinite (4),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Infinite (15),EC Brugge (19),nuke  Nuke,CCT Central Europe Series 4 Closed Qualifier
27/11/22,FURIA Academy (16),SWS (8),d2  Dust2,CCT South America Series 3
27/11/22,SWS (13),FURIA Academy (16),vtg  Vertigo,CCT South America Series 3
27/11/22,Partizan (16),iNation (5),anc  Ancient,RES Adriatic League 2022
27/11/22,iNation (4),Partizan (16),d2  Dust2,RES Adriatic League 2022
27/11/22,MASONIC (7),Endpoint (16),anc  Ancient,CCT North Europe Series 2
27/11/22,Endpoint (16),MASONIC (13),inf  Inferno,CCT North Europe Series 2
27/11/22,Forsaken (8),PACT (16),nuke  Nuke,ESL Polish Championship Autumn 2022
27/11/22,PACT (16),Forsaken (6),inf  Inferno,ESL Polish Championship Autumn 2022
27/11/22,9 Pandas (16),HOTU (14),anc  Ancient,1xBet FRAG Season 10
27/11/22,HOTU (14),9 Pandas (16),d2  Dust2,1xBet FRAG Season 10
27/11/22,FURIA fe (14),Nigma Galaxy (16),anc  Ancient,ESL Impact League Season 2 Finals
27/11/22,Nigma Galaxy (16),FURIA fe (5),mrg  Mirage,ESL Impact League Season 2 Finals
27/11/22,los kogutos (13),Nexus (16),d2  Dust2,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Nexus (16),los kogutos (3),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Case (14),FTW (16),nuke  Nuke,OMEN WGR Retake Season 5
27/11/22,FTW (16),Case (13),inf  Inferno,OMEN WGR Retake Season 5
27/11/22,MIBR Academy (13),INTZ (16),nuke  Nuke,CCT South America Series 3
27/11/22,INTZ (19),MIBR Academy (16),mrg  Mirage,CCT South America Series 3
27/11/22,Infinite (16),Cryptova (13),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Cryptova (13),Infinite (16),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Infinite (8),Cryptova (16),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
27/11/22,Sprout (14),ALTERNATE aTTaX (16),anc  Ancient,ESL Meisterschaft Autumn 2022
27/11/22,ALTERNATE aTTaX (16),Sprout (12),ovp  Overpass,ESL Meisterschaft Autumn 2022
