Date,Team1,Team2,Map,Event
26/2/23,Permitta (14),9INE (16),mrg  Mirage,GAM3RS_X Polish Clash 2023
26/2/23,Permitta (16),9INE (13),vtg  Vertigo,GAM3RS_X Polish Clash 2023
26/2/23,9INE (16),Permitta (9),nuke  Nuke,GAM3RS_X Polish Clash 2023
26/2/23,ECSTATIC (16),Sashi (7),vtg  Vertigo,CCT North Europe Series 4 Closed Qualifier
26/2/23,Sashi (10),ECSTATIC (16),anc  Ancient,CCT North Europe Series 4 Closed Qualifier
26/2/23,Monte (14),GODSENT (16),ovp  Overpass,CCT South Europe Series 3
26/2/23,Monte (14),GODSENT (16),anc  Ancient,CCT South Europe Series 3
26/2/23,GODSENT (17),Monte (19),mrg  Mirage,CCT South Europe Series 3
26/2/23,VOYVODA (16),Nexus (14),nuke  Nuke,A1 Gaming League 2023
26/2/23,Nexus (5),VOYVODA (16),mrg  Mirage,A1 Gaming League 2023
26/2/23,Coalesce (16),Viperio (12),ovp  Overpass,Intel epic38
26/2/23,Viperio (16),Coalesce (8),vtg  Vertigo,Intel epic38
26/2/23,Coalesce (16),Viperio (12),anb  Anubis,Intel epic38
26/2/23,JANO (14),Apeks Rebels (16),inf  Inferno,CCT North Europe Series 4 Closed Qualifier
26/2/23,JANO (6),Apeks Rebels (16),ovp  Overpass,CCT North Europe Series 4 Closed Qualifier
26/2/23,Apeks Rebels (8),JANO (16),mrg  Mirage,CCT North Europe Series 4 Closed Qualifier
26/2/23,iNation (16),ECLOT (5),anc  Ancient,European Pro League Season 6
26/2/23,ECLOT (3),iNation (16),nuke  Nuke,European Pro League Season 6
26/2/23,Endpoint (8),GamerLegion (16),vtg  Vertigo,European Development Championship 7
26/2/23,GamerLegion (16),Endpoint (4),mrg  Mirage,European Development Championship 7
26/2/23,Lynn Vision (9),Rare Atom (16),nuke  Nuke,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,Lynn Vision (16),Rare Atom (11),anb  Anubis,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,Lynn Vision (6),Rare Atom (16),inf  Inferno,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,fnatic (16),IHC (5),nuke  Nuke,ESL Pro League Season 17
26/2/23,IHC (19),fnatic (17),ovp  Overpass,ESL Pro League Season 17
26/2/23,IHC (9),fnatic (16),inf  Inferno,ESL Pro League Season 17
26/2/23,VOYVODA (17),ALTERNATE aTTaX (19),anb  Anubis,CCT South Europe Series 3
26/2/23,ALTERNATE aTTaX (14),VOYVODA (16),inf  Inferno,CCT South Europe Series 3
26/2/23,PROSPECTS (16),los kogutos (9),anc  Ancient,European Pro League Season 6
26/2/23,los kogutos (16),PROSPECTS (8),ovp  Overpass,European Pro League Season 6
26/2/23,los kogutos (9),PROSPECTS (16),vtg  Vertigo,European Pro League Season 6
26/2/23,Arctic Raptors (6),Viperio (16),nuke  Nuke,Intel epic38
26/2/23,Viperio (16),Arctic Raptors (8),anc  Ancient,Intel epic38
26/2/23,Rare Atom (16),Renewal (12),nuke  Nuke,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,Renewal (7),Rare Atom (16),ovp  Overpass,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,Lynn Vision (16),TYLOO (11),anb  Anubis,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,TYLOO (13),Lynn Vision (16),vtg  Vertigo,5E Arena Asia Cup Spring 2023 - BLAST Premier Qualifier
26/2/23,Villainous (9),ATK (16),anb  Anubis,ESL Challenger League Season 44 North America
26/2/23,ATK (16),Villainous (7),mrg  Mirage,ESL Challenger League Season 44 North America
25/2/23,Imperial (16),9z (13),inf  Inferno,TG Masters Spring 2023 - BLAST Premier Qualifier
25/2/23,9z (16),Imperial (9),ovp  Overpass,TG Masters Spring 2023 - BLAST Premier Qualifier
25/2/23,Imperial (16),9z (8),nuke  Nuke,TG Masters Spring 2023 - BLAST Premier Qualifier
25/2/23,SINNERS (16),Monte (11),nuke  Nuke,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,Spirit Academy (16),B8 (10),inf  Inferno,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,ECSTATIC (16),500 (5),anc  Ancient,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,K23 (7),ex-Rapid Ninjas (16),mrg  Mirage,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,Astralis Talent (12),Apeks (16),anb  Anubis,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,Lazer Cats (5),HONORIS (16),nuke  Nuke,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,HYDRA (16),RedPack (3),anb  Anubis,ESL Challenger Melbourne 2023 Europe Open Qualifier
25/2/23,eMasters (13),Arctic Raptors (16),inf  Inferno,Intel epic38
