Date,Team1,Team2,Map,Event
16/12/21,1shot (22),Nemiga (19),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
16/12/21,Nemiga (9),1shot (16),mrg  Mirage,ESEA Premier Season 39 Europe Relegation
16/12/21,Tricked (4),SAW (16),d2  Dust2,ESEA Premier Season 39 Europe Relegation
16/12/21,SAW (16),Tricked (10),ovp  Overpass,ESEA Premier Season 39 Europe Relegation
16/12/21,Entropiq (13),1WIN (16),nuke  Nuke,ESEA Premier Season 39 Europe
16/12/21,GamerLegion (17),Sprout (19),inf  Inferno,ESEA Premier Season 39 Europe
16/12/21,BLINK (16),Copenhagen Flames (7),nuke  Nuke,ESEA Premier Season 39 Europe
16/12/21,Copenhagen Flames (10),BLINK (16),mrg  Mirage,ESEA Premier Season 39 Europe
16/12/21,Into the Breach (16),Linx Legacy (14),inf  Inferno,ESEA Premier Season 39 Europe Relegation
16/12/21,Linx Legacy (11),Into the Breach (16),anc  Ancient,ESEA Premier Season 39 Europe Relegation
16/12/21,Gambit (16),Liquid (2),ovp  Overpass,BLAST Premier World Final 2021
16/12/21,Liquid (16),Gambit (13),vtg  Vertigo,BLAST Premier World Final 2021
16/12/21,Gambit (16),Liquid (14),inf  Inferno,BLAST Premier World Final 2021
16/12/21,PACT (13),LDLC (16),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
16/12/21,LDLC (16),PACT (5),vtg  Vertigo,ESEA Premier Season 39 Europe Relegation
16/12/21,K23 (16),Copenhagen Flames (6),nuke  Nuke,Funspark ULTI 2021 Europe Playoffs 2
16/12/21,Copenhagen Flames (9),K23 (16),mrg  Mirage,Funspark ULTI 2021 Europe Playoffs 2
16/12/21,Ninjas in Pyjamas (16),Astralis (19),nuke  Nuke,BLAST Premier World Final 2021
16/12/21,Ninjas in Pyjamas (16),Astralis (14),mrg  Mirage,BLAST Premier World Final 2021
16/12/21,Astralis (16),Ninjas in Pyjamas (8),inf  Inferno,BLAST Premier World Final 2021
16/12/21,BLUEJAYS (5),Dignitas (16),nuke  Nuke,Funspark ULTI 2021 Europe Playoffs 2
16/12/21,Dignitas (16),BLUEJAYS (13),mrg  Mirage,Funspark ULTI 2021 Europe Playoffs 2
16/12/21,Hazard (12),Overt (16),ovp  Overpass,ESEA Premier Season 39 Australia
16/12/21,Hazard (20),Overt (22),anc  Ancient,ESEA Premier Season 39 Australia
16/12/21,Overt (14),Hazard (16),vtg  Vertigo,ESEA Premier Season 39 Australia
16/12/21,8Ballers (13),1620 Kings (16),nuke  Nuke,ESEA Premier Season 39 Australia
16/12/21,1620 Kings (16),8Ballers (7),d2  Dust2,ESEA Premier Season 39 Australia
16/12/21,Paradox (16),ORDER (19),d2  Dust2,ESEA Premier Season 39 Australia
16/12/21,ORDER (16),Paradox (8),vtg  Vertigo,ESEA Premier Season 39 Australia
16/12/21,VERTEX (16),Looking For Org (14),ovp  Overpass,ESEA Premier Season 39 Australia
16/12/21,VERTEX (16),Looking For Org (8),nuke  Nuke,ESEA Premier Season 39 Australia
16/12/21,Looking For Org (16),VERTEX (7),inf  Inferno,ESEA Premier Season 39 Australia
16/12/21,X13 (9),Detonate (16),anc  Ancient,ESEA Premier Season 39 North America Relegation
16/12/21,Detonate (16),X13 (12),ovp  Overpass,ESEA Premier Season 39 North America Relegation
16/12/21,Northern Forces (7),Third Impact (16),ovp  Overpass,ESEA Premier Season 39 North America Relegation
16/12/21,Third Impact (12),Northern Forces (16),nuke  Nuke,ESEA Premier Season 39 North America Relegation
16/12/21,Northern Forces (10),Third Impact (16),mrg  Mirage,ESEA Premier Season 39 North America Relegation
16/12/21,Strife (16),Valors (9),ovp  Overpass,ESEA Premier Season 39 North America Relegation
16/12/21,Valors (14),Strife (16),nuke  Nuke,ESEA Premier Season 39 North America Relegation
16/12/21,Strife (14),Valors (16),mrg  Mirage,ESEA Premier Season 39 North America Relegation
16/12/21,Extra Salt (16),Party Astronauts (11),nuke  Nuke,ESEA Premier Season 39 North America
16/12/21,Party Astronauts (4),Extra Salt (16),anc  Ancient,ESEA Premier Season 39 North America
16/12/21,Extra Salt (12),Party Astronauts (16),inf  Inferno,ESEA Premier Season 39 North America
16/12/21,RBG (11),ChocoCheck (16),mrg  Mirage,ESEA Premier Season 39 North America
16/12/21,ChocoCheck (16),RBG (5),nuke  Nuke,ESEA Premier Season 39 North America
16/12/21,Bad News Bears (19),Triumph (15),anc  Ancient,ESEA Premier Season 39 North America
16/12/21,Triumph (5),Bad News Bears (16),ovp  Overpass,ESEA Premier Season 39 North America
16/12/21,TeamOne (10),paiN (16),nuke  Nuke,ESEA Premier Season 39 North America
16/12/21,Brazen (16),voLante (7),mrg  Mirage,ESEA Premier Season 39 North America Relegation
16/12/21,voLante (14),Brazen (16),nuke  Nuke,ESEA Premier Season 39 North America Relegation
