Date,Team1,Team2,Map,Event
21/8/22,MIRAI (5),ARAVT (16),nuke  Nuke,IEM Road to Rio 2022 Asia Open Qualifier 2
21/8/22,ARAVT (16),MIRAI (1),inf  Inferno,IEM Road to Rio 2022 Asia Open Qualifier 2
21/8/22,TYLOO (15),WDNMD (19),d2  Dust2,IEM Road to Rio 2022 China Open Qualifier 2
21/8/22,TheMongolz (16),D13 (13),nuke  Nuke,IEM Road to Rio 2022 Asia Open Qualifier 2
21/8/22,Wings Up (12),CR (16),anc  Ancient,IEM Road to Rio 2022 China Open Qualifier 2
21/8/22,FaZe (16),Evil Geniuses (8),inf  Inferno,BLAST Premier Fall Groups 2022
20/8/22,Rehl (11),SWS (16),inf  Inferno,CCT South America Series 1
20/8/22,Rehl (11),SWS (16),mrg  Mirage,CCT South America Series 1
20/8/22,SWS (12),Rehl (16),d2  Dust2,CCT South America Series 1
20/8/22,JPB (16),SNRG (7),vtg  Vertigo,IEM Road to Rio 2022 Middle East Open Qualifier 2
20/8/22,PremuimGods (16),WahWah (7),mrg  Mirage,IEM Road to Rio 2022 Middle East Open Qualifier 2
20/8/22,Tricked (11),MASONIC (16),inf  Inferno,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,MASONIC (16),Tricked (11),vtg  Vertigo,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,Liquid (4),Natus Vincere (16),d2  Dust2,BLAST Premier Fall Groups 2022
20/8/22,Ooredoo Thunders (16),how bad u are (4),mrg  Mirage,IEM Road to Rio 2022 Middle East Open Qualifier 2
20/8/22,NASR (16),POGGERZ (7),mrg  Mirage,IEM Road to Rio 2022 Middle East Open Qualifier 2
20/8/22,Daotsu (16),ex-Holkattes (12),nuke  Nuke,CCT South America Series 1
20/8/22,ex-Holkattes (10),Daotsu (16),d2  Dust2,CCT South America Series 1
20/8/22,Natus Vincere (16),Complexity (3),ovp  Overpass,BLAST Premier Fall Groups 2022
20/8/22,G2 (14),Natus Vincere (16),mrg  Mirage,BLAST Premier Fall Groups 2022
20/8/22,Tricked (16),Sashi (14),nuke  Nuke,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,Tricked (14),Sashi (16),ovp  Overpass,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,Sashi (6),Tricked (16),vtg  Vertigo,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,Meta (11),The Union (16),inf  Inferno,CCT South America Series 1
20/8/22,The Union (10),Meta (16),anc  Ancient,CCT South America Series 1
20/8/22,Meta (10),The Union (16),vtg  Vertigo,CCT South America Series 1
20/8/22,d54 (12),MIRAI (16),d2  Dust2,IEM Road to Rio 2022 Asia Open Qualifier 2
20/8/22,Liquid (16),Complexity (14),vtg  Vertigo,BLAST Premier Fall Groups 2022
20/8/22,maGic (6),TheMongolz (16),inf  Inferno,IEM Road to Rio 2022 Asia Open Qualifier 2
20/8/22,D13 (16),Dobegaem (8),anc  Ancient,IEM Road to Rio 2022 Asia Open Qualifier 2
20/8/22,WDNMD (16),Invictus (11),inf  Inferno,IEM Road to Rio 2022 China Open Qualifier 2
20/8/22,ARAVT (16),Renewal (7),anc  Ancient,IEM Road to Rio 2022 Asia Open Qualifier 2
20/8/22,YK (13),CR (16),anc  Ancient,IEM Road to Rio 2022 China Open Qualifier 2
20/8/22,Wings Up (16),Atlantiss (7),inf  Inferno,IEM Road to Rio 2022 China Open Qualifier 2
20/8/22,TYLOO (16),SHPL (3),anc  Ancient,IEM Road to Rio 2022 China Open Qualifier 2
20/8/22,G2 (12),Liquid (16),mrg  Mirage,BLAST Premier Fall Groups 2022
20/8/22,MASONIC (16),minion bobs (3),inf  Inferno,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,minion bobs (10),MASONIC (16),ovp  Overpass,Nordic Masters Fall 2022 Denmark Closed Qualifier
20/8/22,Natus Vincere (9),Complexity (16),ovp  Overpass,BLAST Premier Fall Groups 2022
20/8/22,River Plate (16),WINDINGO (13),nuke  Nuke,CCT South America Series 1
19/8/22,Redragon (16),MIBR Academy (10),mrg  Mirage,CCT South America Series 1
19/8/22,MIBR Academy (13),Redragon (16),d2  Dust2,CCT South America Series 1
19/8/22,Astralis (19),Vitality (17),mrg  Mirage,BLAST Premier Fall Groups 2022
19/8/22,Boca Juniors (4),Isurus (16),ovp  Overpass,CCT South America Series 1
19/8/22,Isurus (22),Boca Juniors (20),inf  Inferno,CCT South America Series 1
19/8/22,Ninjas in Pyjamas (9),Astralis (16),anc  Ancient,BLAST Premier Fall Groups 2022
19/8/22,Astralis (16),OG (9),mrg  Mirage,BLAST Premier Fall Groups 2022
19/8/22,Ninjas in Pyjamas (12),Vitality (16),inf  Inferno,BLAST Premier Fall Groups 2022
19/8/22,Ninjas in Pyjamas (16),Astralis (10),ovp  Overpass,BLAST Premier Fall Groups 2022
19/8/22,Vitality (16),OG (11),d2  Dust2,BLAST Premier Fall Groups 2022
