Date,Team1,Team2,Map,Event
9/9/21,TBC (16),Newhappy (14),d2  Dust2,IEM Fall 2021 Asia Open Qualifier 1
9/9/21,INDINDA (16),Bco (6),mrg  Mirage,IEM Fall 2021 Asia Open Qualifier 1
9/9/21,OG (16),Ninjas in Pyjamas (4),d2  Dust2,ESL Pro League Season 14
9/9/21,Ninjas in Pyjamas (12),OG (16),mrg  Mirage,ESL Pro League Season 14
9/9/21,OG (15),Ninjas in Pyjamas (19),ovp  Overpass,ESL Pro League Season 14
9/9/21,Lynn Vision (16),Renewal (11),ovp  Overpass,IEM Fall 2021 Asia Open Qualifier 1
9/9/21,Checkmate (16),ARAVT (9),vtg  Vertigo,IEM Fall 2021 Asia Open Qualifier 1
9/9/21,Sprout (10),MAD Lions (16),mrg  Mirage,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
9/9/21,MAD Lions (19),Sprout (17),d2  Dust2,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
9/9/21,AaB (12),GORILLAZ (16),inf  Inferno,Elisa Invitational Fall 2021 Regionals
9/9/21,GORILLAZ (9),AaB (16),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
9/9/21,GORILLAZ (16),AaB (3),d2  Dust2,Elisa Invitational Fall 2021 Regionals
9/9/21,ATK (12),Strife (16),mrg  Mirage,IEM Fall 2021 North America Open Qualifier 1
9/9/21,Strife (16),ATK (5),nuke  Nuke,IEM Fall 2021 North America Open Qualifier 1
9/9/21,GGPR (16),Third Impact (13),ovp  Overpass,ESEA Premier Season 38 North America
9/9/21,Third Impact (17),GGPR (19),nuke  Nuke,ESEA Premier Season 38 North America
9/9/21,RBG (16),ChocoCheck (6),vtg  Vertigo,IEM Fall 2021 North America Open Qualifier 1
9/9/21,RBG (19),ChocoCheck (16),d2  Dust2,IEM Fall 2021 North America Open Qualifier 1
8/9/21,Coalesce (13),Sprout (16),mrg  Mirage,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
8/9/21,Coalesce (16),PACT (10),vtg  Vertigo,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
8/9/21,XGC (13),Copenhagen Flames (16),vtg  Vertigo,Gjirafa50 Masters League Season 2
8/9/21,XGC (12),Copenhagen Flames (16),mrg  Mirage,Gjirafa50 Masters League Season 2
8/9/21,Apeks (17),777 (19),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
8/9/21,Apeks (16),777 (10),anc  Ancient,Elisa Invitational Fall 2021 Regionals
8/9/21,777 (16),Apeks (11),ovp  Overpass,Elisa Invitational Fall 2021 Regionals
8/9/21,fnatic (21),Liquid (25),d2  Dust2,ESL Pro League Season 14
8/9/21,Liquid (16),fnatic (4),nuke  Nuke,ESL Pro League Season 14
8/9/21,Sprout (17),DBL PONEY (19),inf  Inferno,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
8/9/21,SKADE (8),Virtus.pro (16),d2  Dust2,Pinnacle Fall Series 1
8/9/21,Virtus.pro (16),SKADE (11),ovp  Overpass,Pinnacle Fall Series 1
8/9/21,Sprout (16),PACT (3),inf  Inferno,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
8/9/21,DBL PONEY (16),Coalesce (12),nuke  Nuke,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier
8/9/21,NAVI Junior (16),eSuba (10),mrg  Mirage,Gjirafa50 Masters League Season 2
8/9/21,eSuba (12),NAVI Junior (16),vtg  Vertigo,Gjirafa50 Masters League Season 2
8/9/21,NAVI Junior (17),eSuba (19),anc  Ancient,Gjirafa50 Masters League Season 2
8/9/21,MASONIC (10),AaB (16),inf  Inferno,Elisa Invitational Fall 2021 Regionals
8/9/21,AaB (16),MASONIC (2),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
8/9/21,ENCE (16),FORZE (11),mrg  Mirage,ESL Pro League Season 14
8/9/21,FORZE (5),ENCE (16),nuke  Nuke,ESL Pro League Season 14
8/9/21,FaZe (11),Virtus.pro (16),d2  Dust2,Pinnacle Fall Series 1
8/9/21,FaZe (16),Virtus.pro (8),inf  Inferno,Pinnacle Fall Series 1
8/9/21,Virtus.pro (16),FaZe (2),mrg  Mirage,Pinnacle Fall Series 1
8/9/21,Marten (10),Trasko (16),inf  Inferno,Gjirafa50 Masters League Season 2
8/9/21,Trasko (16),Marten (8),vtg  Vertigo,Gjirafa50 Masters League Season 2
8/9/21,Ground Zero (16),Bandits (9),inf  Inferno,ESL Australia & NZ Championship Season 13
8/9/21,Spirit (7),SKADE (16),mrg  Mirage,Pinnacle Fall Series 1
8/9/21,Spirit (9),SKADE (16),inf  Inferno,Pinnacle Fall Series 1
8/9/21,lol123 (16),Caught off Guard (14),nuke  Nuke,ESEA Premier Season 38 Australia
8/9/21,Caught off Guard (6),lol123 (16),mrg  Mirage,ESEA Premier Season 38 Australia
8/9/21,VERTEX (16),Alke (12),anc  Ancient,ESEA Premier Season 38 Australia
