Date,Team1,Team2,Map,Event
13/10/22,Monte (11),ex-SKADE (16),d2  Dust2,CCT South Europe Series 1
13/10/22,Monte (10),ex-SKADE (16),ovp  Overpass,CCT South Europe Series 1
13/10/22,ex-SKADE (11),Monte (16),mrg  Mirage,CCT South Europe Series 1
13/10/22,Iron Branch (16),fnatic Rising (19),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
13/10/22,Entropiq Prague (5),Wolsung (16),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
13/10/22,Wolsung (16),Entropiq Prague (8),d2  Dust2,CCT Central Europe Series 3 Closed Qualifier
13/10/22,Entropiq Prague (16),Wolsung (12),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
13/10/22,AGO (12),SAW (16),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
13/10/22,SAW (16),AGO (3),inf  Inferno,ESL Challenger League Season 42 Europe Relegation
13/10/22,Aurora (10),ex-Finest (16),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
13/10/22,ex-Finest (16),Aurora (9),d2  Dust2,ESL Challenger League Season 42 Europe Relegation
13/10/22,Astralis Talent (16),MIBR Academy (9),inf  Inferno,WePlay Academy League Season 6
13/10/22,Sampi (10),eSuba (16),mrg  Mirage,Slovak National Championship 2022
13/10/22,eSuba (19),Sampi (17),anc  Ancient,Slovak National Championship 2022
13/10/22,NAVI Junior (16),Apeks Rebels (12),inf  Inferno,WePlay Academy League Season 6
13/10/22,EYEBALLERS (16),BLUEJAYS (12),ovp  Overpass,Elisa Invitational Fall 2022
13/10/22,EYEBALLERS (22),BLUEJAYS (19),mrg  Mirage,Elisa Invitational Fall 2022
13/10/22,BLUEJAYS (16),EYEBALLERS (12),inf  Inferno,Elisa Invitational Fall 2022
13/10/22,IKLA (19),GoodJob (15),inf  Inferno,CCT South Europe Series 1
13/10/22,GoodJob (8),IKLA (16),mrg  Mirage,CCT South Europe Series 1
13/10/22,Tricked (14),SC (16),vtg  Vertigo,CCT North Europe Series 1
13/10/22,Tricked (2),SC (16),mrg  Mirage,CCT North Europe Series 1
13/10/22,SC (11),Tricked (16),nuke  Nuke,CCT North Europe Series 1
13/10/22,Young Ninjas (16),BIG Academy (12),nuke  Nuke,WePlay Academy League Season 6
13/10/22,ONYX (16),Illuminar (7),ovp  Overpass,CCT Central Europe Series 3 Closed Qualifier
13/10/22,Illuminar (7),ONYX (16),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
13/10/22,Enterprise (12),ECLOT (16),anc  Ancient,Slovak National Championship 2022
13/10/22,ECLOT (16),Enterprise (6),ovp  Overpass,Slovak National Championship 2022
13/10/22,Apeks Rebels (10),fnatic Rising (16),anc  Ancient,WePlay Academy League Season 6
13/10/22,IKLA (12),Sprout (16),ovp  Overpass,Elisa Invitational Fall 2022
13/10/22,Sprout (16),IKLA (7),mrg  Mirage,Elisa Invitational Fall 2022
13/10/22,HAVU (16),UNGENTIUM (12),anc  Ancient,CCT North Europe Series 1
13/10/22,UNGENTIUM (12),HAVU (16),nuke  Nuke,CCT North Europe Series 1
13/10/22,God's Work (16),Nut-E (8),mrg  Mirage,ESL Australia & NZ Championship Season 15
13/10/22,Nut-E (11),God's Work (16),inf  Inferno,ESL Australia & NZ Championship Season 15
13/10/22,Copenhagen Flames (16),BLUEJAYS (13),d2  Dust2,CCT South Europe Series 1
13/10/22,BLUEJAYS (11),Copenhagen Flames (16),anc  Ancient,CCT South Europe Series 1
13/10/22,Cryptova (2),HONORIS (16),nuke  Nuke,CCT Central Europe Series 3 Closed Qualifier
13/10/22,HONORIS (16),Cryptova (6),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
13/10/22,GLORE (9),Entropiq Prague (16),ovp  Overpass,Slovak National Championship 2022
13/10/22,Entropiq Prague (16),GLORE (12),mrg  Mirage,Slovak National Championship 2022
13/10/22,9INE (13),IKLA (16),mrg  Mirage,CCT North Europe Series 1
13/10/22,IKLA (12),9INE (16),ovp  Overpass,CCT North Europe Series 1
13/10/22,9INE (7),IKLA (16),vtg  Vertigo,CCT North Europe Series 1
13/10/22,Tricked (16),ALTERNATE aTTaX (13),inf  Inferno,CCT South Europe Series 1
13/10/22,ALTERNATE aTTaX (14),Tricked (16),vtg  Vertigo,CCT South Europe Series 1
13/10/22,AVEZ (5),AGO (16),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
13/10/22,AGO (16),AVEZ (10),vtg  Vertigo,CCT Central Europe Series 3 Closed Qualifier
13/10/22,Meat Grinders (13),Frontier (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
13/10/22,Frontier (9),Meat Grinders (16),nuke  Nuke,ESL Australia & NZ Championship Season 15
