Date,Team1,Team2,Map,Event
3/12/21,Bad News Bears (16),Triumph (0),ovp  Overpass,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,Triumph (16),Bad News Bears (12),anc  Ancient,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,Bad News Bears (19),Triumph (16),inf  Inferno,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,ChocoCheck (8),Bad News Bears (16),d2  Dust2,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,Triumph (16),Party Astronauts (14),nuke  Nuke,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,River Plate (16),Leviatan (9),inf  Inferno,BLAST Rising 2021 Latin America
3/12/21,ChocoCheck (16),RBG (11),mrg  Mirage,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,ATK (11),Bad News Bears (16),anc  Ancient,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,Strife (9),Triumph (16),nuke  Nuke,ESL Challenger Anaheim 2022 North America Open Qualifier 2
3/12/21,Party Astronauts (16),Eros (2),mrg  Mirage,ESL Challenger Anaheim 2022 North America Open Qualifier 2
2/12/21,Liberty (14),ex-Ceará (16),nuke  Nuke,ESL Challenger Anaheim 2022 South America Open Qualifier 2
2/12/21,Imperial (9),Leviatan (16),mrg  Mirage,ESL Challenger Anaheim 2022 South America Open Qualifier 2
2/12/21,TYLOO (10),OG (16),inf  Inferno,IEM Winter 2021
2/12/21,OG (16),TYLOO (10),mrg  Mirage,IEM Winter 2021
2/12/21,Liquid (14),G2 (16),d2  Dust2,IEM Winter 2021
2/12/21,G2 (16),Liquid (13),vtg  Vertigo,IEM Winter 2021
2/12/21,Stone (9),River Plate (16),inf  Inferno,BLAST Rising 2021 Latin America
2/12/21,River Plate (16),Stone (7),vtg  Vertigo,BLAST Rising 2021 Latin America
2/12/21,Finest (12),777 (16),d2  Dust2,Elisa Invitational Winter 2021 Regionals
2/12/21,777 (16),Finest (8),anc  Ancient,Elisa Invitational Winter 2021 Regionals
2/12/21,Finest (19),777 (16),ovp  Overpass,Elisa Invitational Winter 2021 Regionals
2/12/21,MOUZ (10),Astralis (16),nuke  Nuke,IEM Winter 2021
2/12/21,Astralis (16),MOUZ (6),anc  Ancient,IEM Winter 2021
2/12/21,MOUZ NXT (16),Feenix (9),inf  Inferno,Malta Vibes Knockout Series 4
2/12/21,Feenix (10),MOUZ NXT (16),nuke  Nuke,Malta Vibes Knockout Series 4
2/12/21,MOUZ NXT (11),Feenix (16),anc  Ancient,Malta Vibes Knockout Series 4
2/12/21,Eternal Fire (16),cowana (6),inf  Inferno,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
2/12/21,cowana (10),Eternal Fire (16),d2  Dust2,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
2/12/21,Tricked (16),Fiend (4),inf  Inferno,Exeedme Revolution 2021
2/12/21,Tricked (11),Fiend (16),mrg  Mirage,Exeedme Revolution 2021
2/12/21,Fiend (8),Tricked (16),nuke  Nuke,Exeedme Revolution 2021
2/12/21,MASONIC (16),eSuba (3),nuke  Nuke,Exeedme Revolution 2021
2/12/21,eSuba (16),MASONIC (19),ovp  Overpass,Exeedme Revolution 2021
2/12/21,MASONIC (10),eSuba (16),vtg  Vertigo,Exeedme Revolution 2021
2/12/21,Entropiq (16),Wisla Krakow (10),nuke  Nuke,ESEA Premier Season 39 Europe
2/12/21,Wisla Krakow (12),Entropiq (16),mrg  Mirage,ESEA Premier Season 39 Europe
2/12/21,Leviatan (16),Mad Kings (3),mrg  Mirage,BLAST Rising 2021 Latin America
2/12/21,Mad Kings (12),Leviatan (16),inf  Inferno,BLAST Rising 2021 Latin America
2/12/21,Ninjas in Pyjamas (9),Vitality (16),mrg  Mirage,IEM Winter 2021
2/12/21,Vitality (16),Ninjas in Pyjamas (6),inf  Inferno,IEM Winter 2021
2/12/21,AGO (16),Izako Boars (2),d2  Dust2,Polish Esport League Autumn 2021 Finals
2/12/21,AGO (16),Izako Boars (14),mrg  Mirage,Polish Esport League Autumn 2021 Finals
2/12/21,GamerLegion (7),Eternal Fire (16),mrg  Mirage,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
2/12/21,Heroic (13),GODSENT (16),mrg  Mirage,IEM Winter 2021
2/12/21,DBL PONEY (16),FPSBUG (4),nuke  Nuke,ESL Challenger Anaheim 2022 Europe Open Qualifier 2
2/12/21,Endpoint (14),Tricked (16),inf  Inferno,Exeedme Revolution 2021
2/12/21,K23 (16),TTC (3),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 4
2/12/21,TTC (11),K23 (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4
2/12/21,FaZe (17),BIG (19),mrg  Mirage,IEM Winter 2021
2/12/21,FORZE (28),eSuba (26),mrg  Mirage,Exeedme Revolution 2021
