Date,Team1,Team2,Map,Event
20/9/21,Lese (13),VERTEX (16),d2  Dust2,ESEA Premier Season 38 Australia
20/9/21,LDLC (11),Young Ninjas (16),vtg  Vertigo,Malta Vibes Knockout Series 2
20/9/21,LDLC (9),Young Ninjas (16),anc  Ancient,Malta Vibes Knockout Series 2
20/9/21,Young Ninjas (11),LDLC (16),nuke  Nuke,Malta Vibes Knockout Series 2
20/9/21,CAMO (3),Looking For Org (16),ovp  Overpass,ESL Australia & NZ Championship Season 13
20/9/21,CAMO (12),Looking For Org (16),d2  Dust2,ESL Australia & NZ Championship Season 13
20/9/21,ATK (16),RBG (12),mrg  Mirage,IEM Fall 2021 North America Closed Qualifier
20/9/21,RBG (16),ATK (6),nuke  Nuke,IEM Fall 2021 North America Closed Qualifier
20/9/21,ATK (16),RBG (13),vtg  Vertigo,IEM Fall 2021 North America Closed Qualifier
20/9/21,Extra Salt (19),Party Astronauts (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 7 North America
20/9/21,Party Astronauts (15),Extra Salt (19),anc  Ancient,ESEA Summer 2021 Cash Cup 7 North America
20/9/21,Extra Salt (14),Party Astronauts (16),inf  Inferno,ESEA Summer 2021 Cash Cup 7 North America
20/9/21,Eros (11),Levitate (16),vtg  Vertigo,ESEA Summer 2021 Cash Cup 7 North America
20/9/21,Levitate (16),Eros (12),inf  Inferno,ESEA Summer 2021 Cash Cup 7 North America
19/9/21,Strife (0),Triumph (16),ovp  Overpass,IEM Fall 2021 North America Closed Qualifier
19/9/21,Triumph (16),Strife (8),nuke  Nuke,IEM Fall 2021 North America Closed Qualifier
19/9/21,Eros (5),Party Astronauts (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 7 North America
19/9/21,Party Astronauts (16),Eros (8),inf  Inferno,ESEA Summer 2021 Cash Cup 7 North America
19/9/21,Levitate (9),Extra Salt (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 7 North America
19/9/21,Extra Salt (16),Levitate (7),inf  Inferno,ESEA Summer 2021 Cash Cup 7 North America
19/9/21,Liberty (7),Imperial (16),anc  Ancient,IEM Fall 2021 South America Closed Qualifier
19/9/21,Liberty (16),Imperial (13),nuke  Nuke,IEM Fall 2021 South America Closed Qualifier
19/9/21,Liberty (19),Imperial (22),vtg  Vertigo,IEM Fall 2021 South America Closed Qualifier
19/9/21,iNation (11),1WIN (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,1WIN (16),iNation (9),d2  Dust2,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,eSuba (5),Fiend (16),mrg  Mirage,V4 Future Sports Festival 2021 International Cup
19/9/21,Fiend (16),eSuba (9),nuke  Nuke,V4 Future Sports Festival 2021 International Cup
19/9/21,MOUZ NXT (10),FURIA (16),nuke  Nuke,Malta Vibes Knockout Series 2
19/9/21,MOUZ NXT (16),FURIA (12),inf  Inferno,Malta Vibes Knockout Series 2
19/9/21,FURIA (16),MOUZ NXT (6),vtg  Vertigo,Malta Vibes Knockout Series 2
19/9/21,Trasko (8),INDE IRAE (16),vtg  Vertigo,IEM Fall 2021 CIS Closed Qualifier
19/9/21,Trasko (16),INDE IRAE (7),nuke  Nuke,IEM Fall 2021 CIS Closed Qualifier
19/9/21,INDE IRAE (16),Trasko (12),ovp  Overpass,IEM Fall 2021 CIS Closed Qualifier
19/9/21,OPAA (13),iNation (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,iNation (6),OPAA (16),vtg  Vertigo,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,OPAA (14),iNation (16),anc  Ancient,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,777 (8),00NATION (16),mrg  Mirage,Malta Vibes Knockout Series 2
19/9/21,777 (8),00NATION (16),d2  Dust2,Malta Vibes Knockout Series 2
19/9/21,00NATION (13),777 (16),anc  Ancient,Malta Vibes Knockout Series 2
19/9/21,4glory (13),SINNERS (16),anc  Ancient,V4 Future Sports Festival 2021 International Cup
19/9/21,SINNERS (16),4glory (13),inf  Inferno,V4 Future Sports Festival 2021 International Cup
19/9/21,AnimeSubmarine (10),1WIN (16),vtg  Vertigo,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,1WIN (16),AnimeSubmarine (10),anc  Ancient,ESEA Summer 2021 Cash Cup 7 Europe
19/9/21,Singularity (11),AVE (16),anc  Ancient,IEM Fall 2021 CIS Closed Qualifier
19/9/21,AVE (16),Singularity (9),ovp  Overpass,IEM Fall 2021 CIS Closed Qualifier
19/9/21,Checkmate (16),Wings Up (6),nuke  Nuke,IEM Fall 2021 Asia Closed Qualifier
19/9/21,Checkmate (14),Wings Up (16),inf  Inferno,IEM Fall 2021 Asia Closed Qualifier
19/9/21,Wings Up (10),Checkmate (16),vtg  Vertigo,IEM Fall 2021 Asia Closed Qualifier
19/9/21,Lyngby Vikings (16),Endpoint (10),inf  Inferno,Malta Vibes Knockout Series 2
19/9/21,Endpoint (13),Lyngby Vikings (16),anc  Ancient,Malta Vibes Knockout Series 2
