Date,Team1,Team2,Map,Event
26/11/22,Mad Kings (18),New Threat (22),ovp  Overpass,CCT North America Series 2
26/11/22,Iron Blood (16),MIBR (14),vtg  Vertigo,ESL Challenger League Season 43 North America
26/11/22,Iron Blood (12),MIBR (16),nuke  Nuke,ESL Challenger League Season 43 North America
26/11/22,MIBR (8),Iron Blood (16),ovp  Overpass,ESL Challenger League Season 43 North America
26/11/22,Take Flyte (13),1 JIN (16),inf  Inferno,CCT North America Series 2
26/11/22,1 JIN (22),Take Flyte (18),anc  Ancient,CCT North America Series 2
26/11/22,Paquetá (11),Sharks (16),inf  Inferno,CCT South America Series 3
26/11/22,Sharks (16),Paquetá (13),mrg  Mirage,CCT South America Series 3
26/11/22,Paquetá (16),Sharks (7),d2  Dust2,CCT South America Series 3
26/11/22,EG White (16),X13 (7),vtg  Vertigo,CCT North America Series 2
26/11/22,X13 (4),EG White (16),inf  Inferno,CCT North America Series 2
25/11/22,Illuminar (2),Into the Breach (16),ovp  Overpass,CCT North Europe Series 2
25/11/22,Into the Breach (16),Illuminar (7),mrg  Mirage,CCT North Europe Series 2
25/11/22,Natus Vincere (10),Ninjas in Pyjamas (16),ovp  Overpass,BLAST Premier Fall Final 2022
25/11/22,Ninjas in Pyjamas (19),Natus Vincere (22),mrg  Mirage,BLAST Premier Fall Final 2022
25/11/22,Natus Vincere (10),Ninjas in Pyjamas (16),inf  Inferno,BLAST Premier Fall Final 2022
25/11/22,NOFEAR5 (16),ATK fe (3),ovp  Overpass,ESL Impact League Season 2 Finals
25/11/22,ATK fe (5),NOFEAR5 (16),d2  Dust2,ESL Impact League Season 2 Finals
25/11/22,cowana (16),MOREKATS (8),mrg  Mirage,ESL Meisterschaft Autumn 2022
25/11/22,MOREKATS (10),cowana (16),d2  Dust2,ESL Meisterschaft Autumn 2022
25/11/22,PROSPECTS (16),Lilmix (10),anc  Ancient,Svenska Elitserien Fall 2022 Finals
25/11/22,Lilmix (10),PROSPECTS (16),ovp  Overpass,Svenska Elitserien Fall 2022 Finals
25/11/22,PROSPECTS (17),Lilmix (19),d2  Dust2,Svenska Elitserien Fall 2022 Finals
25/11/22,Movistar Riders (10),SAW (16),anc  Ancient,ESL Masters Spain Season 12
25/11/22,SAW (5),Movistar Riders (16),inf  Inferno,ESL Masters Spain Season 12
25/11/22,SAW (16),Movistar Riders (14),vtg  Vertigo,ESL Masters Spain Season 12
25/11/22,SSP (14),Entropy (16),d2  Dust2,ESL Meisterschaft Autumn 2022
25/11/22,Entropy (16),SSP (8),anc  Ancient,ESL Meisterschaft Autumn 2022
25/11/22,Entropy (13),SSP (16),ovp  Overpass,ESL Meisterschaft Autumn 2022
25/11/22,los kogutos (16),AVEZ (6),nuke  Nuke,Polish Esport League Autumn 2022 Challenger Division
25/11/22,AVEZ (20),los kogutos (22),mrg  Mirage,Polish Esport League Autumn 2022 Challenger Division
25/11/22,los kogutos (16),AVEZ (10),vtg  Vertigo,Polish Esport League Autumn 2022 Challenger Division
25/11/22,Rehl (14),INTZ (16),vtg  Vertigo,CCT South America Series 3
25/11/22,INTZ (16),Rehl (7),mrg  Mirage,CCT South America Series 3
25/11/22,ARCRED (16),KTRL (12),inf  Inferno,SCL Season 7
25/11/22,KTRL (10),ARCRED (16),mrg  Mirage,SCL Season 7
25/11/22,BLUEJAYS (16),Strive in chaos (10),vtg  Vertigo,RES Adriatic League 2022
25/11/22,Strive in chaos (16),BLUEJAYS (6),mrg  Mirage,RES Adriatic League 2022
25/11/22,BLUEJAYS (16),Strive in chaos (6),inf  Inferno,RES Adriatic League 2022
25/11/22,FURIA fe (16),B4 fe (11),nuke  Nuke,ESL Impact League Season 2 Finals
25/11/22,AVANGAR (16),Tricked (3),anc  Ancient,1xBet FRAG Season 10
25/11/22,Tricked (13),AVANGAR (16),mrg  Mirage,1xBet FRAG Season 10
25/11/22,Nigma Galaxy (16),CLG Red (3),ovp  Overpass,ESL Impact League Season 2 Finals
25/11/22,9INE (16),777 (10),anc  Ancient,CCT North Europe Series 2
25/11/22,9INE (19),777 (22),mrg  Mirage,CCT North Europe Series 2
25/11/22,777 (17),9INE (19),ovp  Overpass,CCT North Europe Series 2
25/11/22,G2 (12),Heroic (16),vtg  Vertigo,BLAST Premier Fall Final 2022
25/11/22,G2 (16),Heroic (6),nuke  Nuke,BLAST Premier Fall Final 2022
25/11/22,Heroic (16),G2 (8),mrg  Mirage,BLAST Premier Fall Final 2022
25/11/22,Liberty (7),FURIA Academy (16),vtg  Vertigo,CCT South America Series 3
