Date,Team1,Team2,Map,Event
25/8/21,Spirit Academy (5),Galaxy Racer (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,Galaxy Racer (7),Spirit Academy (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,South (19),Monte Carlo (17),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,AGF (5),MAD Lions (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,Finest (16),777 (13),ovp  Overpass,Elisa Invitational Fall 2021 Regionals
25/8/21,777 (9),Finest (16),d2  Dust2,Elisa Invitational Fall 2021 Regionals
25/8/21,AVE (16),Lilmix (8),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,Lilmix (8),AVE (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,Entropiq (19),Copenhagen Flames (16),ovp  Overpass,Malta Vibes Knockout Series 1
25/8/21,Copenhagen Flames (11),Entropiq (16),mrg  Mirage,Malta Vibes Knockout Series 1
25/8/21,Entropiq (8),Copenhagen Flames (16),anc  Ancient,Malta Vibes Knockout Series 1
25/8/21,Movistar Riders (16),SJ (11),ovp  Overpass,Pinnacle Fall Series 1 Regionals
25/8/21,SJ (14),Movistar Riders (16),anc  Ancient,Pinnacle Fall Series 1 Regionals
25/8/21,GamerLegion (16),Wisla Krakow (8),mrg  Mirage,Pinnacle Fall Series 1 Regionals
25/8/21,Wisla Krakow (16),GamerLegion (3),ovp  Overpass,Pinnacle Fall Series 1 Regionals
25/8/21,GamerLegion (16),Wisla Krakow (14),anc  Ancient,Pinnacle Fall Series 1 Regionals
25/8/21,DBL PONEY (16),K23 (12),nuke  Nuke,European Development Championship 5
25/8/21,DBL PONEY (16),K23 (7),d2  Dust2,European Development Championship 5
25/8/21,DBL PONEY (11),K23 (16),ovp  Overpass,European Development Championship 5
25/8/21,AIRLYA (16),Croatia (7),vtg  Vertigo,European Nations Cup 2021
25/8/21,AIRLYA (14),Croatia (16),mrg  Mirage,European Nations Cup 2021
25/8/21,Croatia (11),AIRLYA (16),inf  Inferno,European Nations Cup 2021
25/8/21,Coalesce (6),BLINK (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,Coalesce (16),BLINK (13),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,BLINK (16),Coalesce (14),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,ONYX (10),SKADE (16),d2  Dust2,IronWar Grand Prix 2021
25/8/21,ONYX (9),SKADE (16),mrg  Mirage,IronWar Grand Prix 2021
25/8/21,SKADE (11),ONYX (16),anc  Ancient,IronWar Grand Prix 2021
25/8/21,bankaPEPSI (12),AGO (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,bankaPEPSI (16),AGO (12),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,bankaPEPSI (16),AGO (19),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
25/8/21,OG (16),SINNERS (7),mrg  Mirage,ESL Pro League Season 14
25/8/21,OG (16),SINNERS (10),inf  Inferno,ESL Pro League Season 14
25/8/21,OG (20),SINNERS (22),nuke  Nuke,ESL Pro League Season 14
25/8/21,DBL PONEY (16),ex-100PG (4),d2  Dust2,European Development Championship 5
25/8/21,Izako Boars (9),ENCE (16),nuke  Nuke,Malta Vibes Knockout Series 1
25/8/21,ENCE (16),Izako Boars (14),vtg  Vertigo,Malta Vibes Knockout Series 1
25/8/21,Izako Boars (16),ENCE (14),anc  Ancient,Malta Vibes Knockout Series 1
25/8/21,Galaxy Racer (16),Lilmix (14),inf  Inferno,Pinnacle Fall Series 1 Regionals
25/8/21,Lilmix (9),Galaxy Racer (16),d2  Dust2,Pinnacle Fall Series 1 Regionals
25/8/21,Kanga (6),Warriors (16),inf  Inferno,ESEA Premier Season 38 Australia
25/8/21,Warriors (16),Kanga (19),mrg  Mirage,ESEA Premier Season 38 Australia
25/8/21,Warriors (16),Kanga (6),d2  Dust2,ESEA Premier Season 38 Australia
25/8/21,domilk (2),Alke (16),mrg  Mirage,ESEA Premier Season 38 Australia
25/8/21,Alke (16),domilk (3),nuke  Nuke,ESEA Premier Season 38 Australia
25/8/21,Bandits (17),VERTEX (19),vtg  Vertigo,ESEA Premier Season 38 Australia
25/8/21,VERTEX (16),Bandits (5),mrg  Mirage,ESEA Premier Season 38 Australia
25/8/21,777 (10),Apeks (16),ovp  Overpass,Pinnacle Fall Series 1 Regionals
25/8/21,Rooster (7),Dire Wolves (16),vtg  Vertigo,ESEA Premier Season 38 Australia
25/8/21,Rooster (7),Dire Wolves (16),d2  Dust2,ESEA Premier Season 38 Australia
