Date,Team1,Team2,Map,Event
12/10/21,Checkmate (16),TBC (6),ovp  Overpass,Funspark ULTI 2021 Asia Regional Series 3
12/10/21,TBC (9),Checkmate (16),d2  Dust2,Funspark ULTI 2021 Asia Regional Series 3
12/10/21,Ground Zero (4),Looking For Org (16),ovp  Overpass,ESEA Premier Season 38 Australia
12/10/21,Looking For Org (16),Ground Zero (4),inf  Inferno,ESEA Premier Season 38 Australia
12/10/21,Alke (5),ORDER (16),nuke  Nuke,ESEA Premier Season 38 Australia
12/10/21,ORDER (16),Alke (1),anc  Ancient,ESEA Premier Season 38 Australia
12/10/21,VERTEX (16),FURY (11),nuke  Nuke,ESEA Premier Season 38 Australia
12/10/21,Nexus (16),OPAA (7),anc  Ancient,Malta Vibes Knockout Series 3
12/10/21,OPAA (7),Nexus (16),d2  Dust2,Malta Vibes Knockout Series 3
12/10/21,Nexus (4),OPAA (16),inf  Inferno,Malta Vibes Knockout Series 3
12/10/21,INDE IRAE (14),Nemiga (16),nuke  Nuke,Pinnacle Fall Series 2
12/10/21,Nemiga (16),INDE IRAE (10),mrg  Mirage,Pinnacle Fall Series 2
12/10/21,INDE IRAE (16),Nemiga (12),inf  Inferno,Pinnacle Fall Series 2
12/10/21,1WIN (16),K23 (12),mrg  Mirage,Pinnacle Fall Series 2
12/10/21,K23 (8),1WIN (16),nuke  Nuke,Pinnacle Fall Series 2
12/10/21,NSN (6),NKT (16),nuke  Nuke,Funspark ULTI 2021 Asia Regional Series 3
12/10/21,NKT (16),NSN (10),mrg  Mirage,Funspark ULTI 2021 Asia Regional Series 3
12/10/21,GODSENT (16),ATK (1),mrg  Mirage,ESEA Advanced Season 38 North America
12/10/21,ATK (12),GODSENT (16),vtg  Vertigo,ESEA Advanced Season 38 North America
11/10/21,Lyngby Vikings (16),AGO (3),mrg  Mirage,Elisa Invitational Fall 2021
11/10/21,AGO (13),Lyngby Vikings (16),vtg  Vertigo,Elisa Invitational Fall 2021
11/10/21,Bravado (16),DNMK (10),mrg  Mirage,ESEA Intermediate Season 38 South Africa
11/10/21,DNMK (4),Bravado (16),inf  Inferno,ESEA Intermediate Season 38 South Africa
11/10/21,LDLC (16),MIBR (5),anc  Ancient,REPUBLEAGUE TIPOS Season 2
11/10/21,MIBR (7),LDLC (16),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
11/10/21,D13 (13),OPAA (16),vtg  Vertigo,William Hill Cup 2021 Closed Qualifier
11/10/21,OPAA (16),D13 (12),nuke  Nuke,William Hill Cup 2021 Closed Qualifier
11/10/21,D13 (16),OPAA (6),anc  Ancient,William Hill Cup 2021 Closed Qualifier
11/10/21,Coalesce (9),HONORIS (16),mrg  Mirage,Malta Vibes Knockout Series 3
11/10/21,Coalesce (16),HONORIS (12),nuke  Nuke,Malta Vibes Knockout Series 3
11/10/21,HONORIS (16),Coalesce (12),vtg  Vertigo,Malta Vibes Knockout Series 3
11/10/21,FunPlus Phoenix (16),EC Kyiv (12),vtg  Vertigo,Pinnacle Fall Series 2
11/10/21,EC Kyiv (11),FunPlus Phoenix (16),inf  Inferno,Pinnacle Fall Series 2
11/10/21,FunPlus Phoenix (14),EC Kyiv (16),d2  Dust2,Pinnacle Fall Series 2
11/10/21,Nemiga (14),MOUZ NXT (16),nuke  Nuke,Pinnacle Fall Series 2
11/10/21,MOUZ NXT (16),Nemiga (4),inf  Inferno,Pinnacle Fall Series 2
11/10/21,HAVU (16),DBL PONEY (3),nuke  Nuke,Elisa Invitational Fall 2021
11/10/21,DBL PONEY (11),HAVU (16),d2  Dust2,Elisa Invitational Fall 2021
11/10/21,MIBR (16),Entropiq Prague (13),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
11/10/21,Entropiq Prague (8),MIBR (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
11/10/21,hREDS (16),PACT (9),nuke  Nuke,Malta Vibes Knockout Series 3
11/10/21,PACT (5),hREDS (16),inf  Inferno,Malta Vibes Knockout Series 3
11/10/21,OPAA (19),OFFSET (17),nuke  Nuke,William Hill Cup 2021 Closed Qualifier
11/10/21,OFFSET (6),OPAA (16),anc  Ancient,William Hill Cup 2021 Closed Qualifier
11/10/21,Endpoint (8),Unique (16),anc  Ancient,Pinnacle Fall Series 2
11/10/21,Unique (16),Endpoint (3),d2  Dust2,Pinnacle Fall Series 2
11/10/21,Unique (13),Endpoint (16),inf  Inferno,Pinnacle Fall Series 2
11/10/21,Lyngby Vikings (16),SAW (10),nuke  Nuke,Pinnacle Fall Series 2
11/10/21,SAW (16),Lyngby Vikings (19),inf  Inferno,Pinnacle Fall Series 2
11/10/21,BIG Academy (16),Spirit Academy (12),inf  Inferno,Malta Vibes Knockout Series 3
