Date,Team1,Team2,Map,Event
2/9/22,RCL (6),wannafly (16),vtg  Vertigo,Cyberpark Cup 2022
2/9/22,RCL (16),wannafly (11),anc  Ancient,Cyberpark Cup 2022
2/9/22,wannafly (16),RCL (3),inf  Inferno,Cyberpark Cup 2022
2/9/22,Brosskiez (16),Peace of Heroes (11),inf  Inferno,ESA Supremes Fall 2022
2/9/22,Brosskiez (15),Peace of Heroes (19),anc  Ancient,ESA Supremes Fall 2022
2/9/22,Brosskiez (16),Peace of Heroes (8),vtg  Vertigo,ESA Supremes Fall 2022
2/9/22,DNMK (16),Bravado (12),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Bravado (12),DNMK (16),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Goliath (2),Nixuh (16),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Nixuh (16),Goliath (8),mrg  Mirage,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,NIJE (12),X (16),anc  Ancient,RES Season 3
2/9/22,X (9),NIJE (16),ovp  Overpass,RES Season 3
2/9/22,NIJE (6),X (16),d2  Dust2,RES Season 3
2/9/22,Finest (5),EC Kyiv (16),inf  Inferno,CCT Central Europe Series 1
2/9/22,EC Kyiv (16),Finest (14),vtg  Vertigo,CCT Central Europe Series 1
2/9/22,Spirit (16),Ninjas in Pyjamas (7),nuke  Nuke,ESL Pro League Season 16
2/9/22,Ninjas in Pyjamas (9),Spirit (16),mrg  Mirage,ESL Pro League Season 16
2/9/22,9 Pandas (9),VP.Prodigy (16),nuke  Nuke,Cyberpark Cup 2022
2/9/22,9 Pandas (12),VP.Prodigy (16),mrg  Mirage,Cyberpark Cup 2022
2/9/22,Beyond Possible (11),FORZE (16),d2  Dust2,CCT Central Europe Series 1
2/9/22,FORZE (16),Beyond Possible (5),anc  Ancient,CCT Central Europe Series 1
2/9/22,Wings Up (16),EG White (11),nuke  Nuke,ESL Challenger Melbourne 2022
2/9/22,EG White (7),Wings Up (16),inf  Inferno,ESL Challenger Melbourne 2022
2/9/22,Endpoint (16),Natus Vincere (10),d2  Dust2,ESL Pro League Season 16
2/9/22,Natus Vincere (7),Endpoint (16),anc  Ancient,ESL Pro League Season 16
2/9/22,paiN (16),Imperial (5),d2  Dust2,ESL Challenger Melbourne 2022
2/9/22,Monte (16),BLUEJAYS (14),mrg  Mirage,CCT Central Europe Series 1
2/9/22,BLUEJAYS (16),Monte (8),d2  Dust2,CCT Central Europe Series 1
2/9/22,Monte (16),BLUEJAYS (6),vtg  Vertigo,CCT Central Europe Series 1
2/9/22,OG (13),Entropiq (16),mrg  Mirage,ESL Challenger Melbourne 2022
2/9/22,Grayhound (12),paiN (16),nuke  Nuke,ESL Challenger Melbourne 2022
2/9/22,Imperial (16),VERTEX (13),inf  Inferno,ESL Challenger Melbourne 2022
2/9/22,EG White (4),Entropiq (16),ovp  Overpass,ESL Challenger Melbourne 2022
2/9/22,OG (16),Wings Up (13),mrg  Mirage,ESL Challenger Melbourne 2022
2/9/22,ATK (16),Strife (9),vtg  Vertigo,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,Strife (16),ATK (11),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,ATK (16),Strife (2),mrg  Mirage,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,BHOP (12),Evil Geniuses (16),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,Evil Geniuses (16),BHOP (11),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,Stars Horizon (16),Daotsu (10),nuke  Nuke,Liga Gamers Club 2022 Serie A August Cup
2/9/22,Daotsu (9),Stars Horizon (16),anc  Ancient,Liga Gamers Club 2022 Serie A August Cup
2/9/22,Stars Horizon (6),Daotsu (16),d2  Dust2,Liga Gamers Club 2022 Serie A August Cup
2/9/22,Evil Geniuses (16),TeamOne (13),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,ATK (22),Mythic (20),d2  Dust2,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,Strife (16),timbermen (13),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,BHOP (16),Vendetta (11),mrg  Mirage,IEM Road to Rio 2022 North America Open Qualifier 2
1/9/22,Sprout (16),Gravity 0 (8),inf  Inferno,Flow FiReLEAGUE 2022 Europe Closed Qualifier
1/9/22,Gravity 0 (10),Sprout (16),mrg  Mirage,Flow FiReLEAGUE 2022 Europe Closed Qualifier
1/9/22,Sprout (10),Gravity 0 (16),ovp  Overpass,Flow FiReLEAGUE 2022 Europe Closed Qualifier
1/9/22,Eternal Fire (16),Peace of Heroes (1),d2  Dust2,ESA Supremes Fall 2022
