Date,Team1,Team2,Map,Event
21/11/21,Unique (16),ARCRED (11),inf  Inferno,SteelSeries FRAG Season 7
21/11/21,ARCRED (13),Unique (16),anc  Ancient,SteelSeries FRAG Season 7
21/11/21,iNation (16),Marten (13),d2  Dust2,A1 Adria League Season 8
21/11/21,Marten (14),iNation (16),inf  Inferno,A1 Adria League Season 8
21/11/21,Conquer (16),SJ (11),nuke  Nuke,Fragleague Season 7
21/11/21,SJ (6),Conquer (16),vtg  Vertigo,Fragleague Season 7
21/11/21,AGF (16),AVE (10),inf  Inferno,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,AGF (17),AVE (19),d2  Dust2,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,AVE (13),AGF (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,DBL PONEY (14),Into the Breach (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,Into the Breach (10),DBL PONEY (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,DBL PONEY (14),Into the Breach (16),anc  Ancient,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,cowana (16),CCO (3),vtg  Vertigo,UNITED Pro Series 2021 Finals
21/11/21,CCO (16),cowana (19),anc  Ancient,UNITED Pro Series 2021 Finals
21/11/21,cowana (10),CCO (16),d2  Dust2,UNITED Pro Series 2021 Finals
21/11/21,Gambit (16),Entropiq (4),d2  Dust2,V4 Future Sports Festival 2021
21/11/21,Gambit (7),Entropiq (16),mrg  Mirage,V4 Future Sports Festival 2021
21/11/21,Entropiq (16),Gambit (13),ovp  Overpass,V4 Future Sports Festival 2021
21/11/21,Gambit (16),Entropiq (12),anc  Ancient,V4 Future Sports Festival 2021
21/11/21,Gambit (16),Entropiq (10),vtg  Vertigo,V4 Future Sports Festival 2021
21/11/21,4glory (5),PORTUGAL (16),mrg  Mirage,A1 Adria League Season 8
21/11/21,4glory (10),PORTUGAL (16),d2  Dust2,A1 Adria League Season 8
21/11/21,PORTUGAL (6),4glory (16),inf  Inferno,A1 Adria League Season 8
21/11/21,Leviatan (10),Isurus (16),d2  Dust2,Flow FiReLEAGUE 2021 Finals
21/11/21,Isurus (6),Leviatan (16),inf  Inferno,Flow FiReLEAGUE 2021 Finals
21/11/21,Leviatan (10),Isurus (16),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
20/11/21,paiN (14),9z (16),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
20/11/21,9z (19),paiN (16),anc  Ancient,Flow FiReLEAGUE 2021 Finals
20/11/21,paiN (16),9z (14),inf  Inferno,Flow FiReLEAGUE 2021 Finals
20/11/21,cowana (12),Sprout (16),anc  Ancient,UNITED Pro Series 2021 Finals
20/11/21,Sprout (16),cowana (7),ovp  Overpass,UNITED Pro Series 2021 Finals
20/11/21,Eternal Fire (7),fnatic (16),ovp  Overpass,REPUBLEAGUE TIPOS Season 2
20/11/21,Eternal Fire (2),fnatic (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
20/11/21,fnatic (13),Eternal Fire (16),vtg  Vertigo,REPUBLEAGUE TIPOS Season 2
20/11/21,PROSPECTS (14),777 (16),nuke  Nuke,Telia League Fall 2021 Finals
20/11/21,777 (16),PROSPECTS (8),vtg  Vertigo,Telia League Fall 2021 Finals
20/11/21,CCO (16),REZIST (13),vtg  Vertigo,UNITED Pro Series 2021 Finals
20/11/21,REZIST (6),CCO (16),d2  Dust2,UNITED Pro Series 2021 Finals
20/11/21,Fiend (5),Entropiq (16),anc  Ancient,V4 Future Sports Festival 2021
20/11/21,Entropiq (16),Fiend (12),mrg  Mirage,V4 Future Sports Festival 2021
20/11/21,Sestri (14),ex-Akuma (16),inf  Inferno,UESF Parimatch Championship of Ukraine 2021 Finals
20/11/21,ex-Akuma (16),Sestri (5),d2  Dust2,UESF Parimatch Championship of Ukraine 2021 Finals
20/11/21,PROSPECTS (16),Apeks Rebels (11),ovp  Overpass,Telia League Fall 2021 Finals
20/11/21,PROSPECTS (16),Apeks Rebels (2),anc  Ancient,Telia League Fall 2021 Finals
20/11/21,Apeks Rebels (16),PROSPECTS (11),vtg  Vertigo,Telia League Fall 2021 Finals
20/11/21,REZIST (16),NLG (5),inf  Inferno,UNITED Pro Series 2021 Finals
20/11/21,REZIST (11),NLG (16),vtg  Vertigo,UNITED Pro Series 2021 Finals
20/11/21,NLG (15),REZIST (19),ovp  Overpass,UNITED Pro Series 2021 Finals
20/11/21,Gambit (16),BIG (12),d2  Dust2,V4 Future Sports Festival 2021
20/11/21,BIG (5),Gambit (16),anc  Ancient,V4 Future Sports Festival 2021
