Date,Team1,Team2,Map,Event
22/9/21,TeamOne (12),paiN (16),nuke  Nuke,DreamHack Open September 2021 North America
22/9/21,Unique (13),AVE (16),mrg  Mirage,ESEA Advanced Season 38 Europe
22/9/21,AVE (14),Unique (16),vtg  Vertigo,ESEA Advanced Season 38 Europe
22/9/21,Unique (16),AVE (19),anc  Ancient,ESEA Advanced Season 38 Europe
22/9/21,Ninjas in Pyjamas (16),BIG (5),inf  Inferno,BLAST Premier Fall Groups 2021
22/9/21,BIG (13),Ninjas in Pyjamas (16),mrg  Mirage,BLAST Premier Fall Groups 2021
22/9/21,Ninjas in Pyjamas (14),BIG (16),d2  Dust2,BLAST Premier Fall Groups 2021
22/9/21,4glory (16),1shot (3),nuke  Nuke,Gjirafa50 Masters League Season 2
22/9/21,1shot (7),4glory (16),vtg  Vertigo,Gjirafa50 Masters League Season 2
22/9/21,AGO (16),Anonymo (4),mrg  Mirage,ESEA Premier Season 38 Europe
22/9/21,Anonymo (11),AGO (16),anc  Ancient,ESEA Premier Season 38 Europe
22/9/21,SKADE (13),Movistar Riders (16),inf  Inferno,ESEA Premier Season 38 Europe
22/9/21,Movistar Riders (16),SKADE (14),vtg  Vertigo,ESEA Premier Season 38 Europe
22/9/21,Movistar Riders (13),SKADE (16),mrg  Mirage,ESEA Premier Season 38 Europe
22/9/21,LDLC (16),Endpoint (5),inf  Inferno,ESEA Premier Season 38 Europe
22/9/21,LDLC (12),Endpoint (16),vtg  Vertigo,ESEA Premier Season 38 Europe
22/9/21,Endpoint (16),LDLC (19),d2  Dust2,ESEA Premier Season 38 Europe
22/9/21,BLINK (16),SAW (14),anc  Ancient,ESEA Premier Season 38 Europe
22/9/21,SAW (3),BLINK (16),inf  Inferno,ESEA Premier Season 38 Europe
22/9/21,BLINK (10),SAW (16),vtg  Vertigo,ESEA Premier Season 38 Europe
22/9/21,Enterprise (5),Sangal (16),nuke  Nuke,ESEA Premier Season 38 Europe
22/9/21,Sangal (16),Enterprise (9),anc  Ancient,ESEA Premier Season 38 Europe
22/9/21,Paquetá (11),Bravos (16),ovp  Overpass,DreamHack Open September 2021 South America
22/9/21,Paquetá (3),Bravos (16),nuke  Nuke,DreamHack Open September 2021 South America
22/9/21,Bravos (16),Paquetá (19),d2  Dust2,DreamHack Open September 2021 South America
22/9/21,Sharks (11),9z (16),nuke  Nuke,DreamHack Open September 2021 South America
22/9/21,9z (16),Sharks (12),mrg  Mirage,DreamHack Open September 2021 South America
22/9/21,DBL PONEY (16),Fiend (11),inf  Inferno,Elisa Invitational Fall 2021
22/9/21,Fiend (16),DBL PONEY (12),anc  Ancient,Elisa Invitational Fall 2021
22/9/21,DBL PONEY (16),Fiend (10),ovp  Overpass,Elisa Invitational Fall 2021
22/9/21,BIG (19),G2 (17),inf  Inferno,BLAST Premier Fall Groups 2021
22/9/21,BIG (16),G2 (12),d2  Dust2,BLAST Premier Fall Groups 2021
22/9/21,Lyngby Vikings (14),SINNERS (16),nuke  Nuke,Malta Vibes Knockout Series 2
22/9/21,SINNERS (16),Lyngby Vikings (4),inf  Inferno,Malta Vibes Knockout Series 2
22/9/21,SKADE (16),Wisla Krakow (12),ovp  Overpass,ESEA Premier Season 38 Europe
22/9/21,Wisla Krakow (11),SKADE (16),mrg  Mirage,ESEA Premier Season 38 Europe
22/9/21,Entropiq (5),1WIN (16),d2  Dust2,Malta Vibes Knockout Series 2
22/9/21,1WIN (13),Entropiq (16),mrg  Mirage,Malta Vibes Knockout Series 2
22/9/21,1WIN (16),Entropiq (14),vtg  Vertigo,Malta Vibes Knockout Series 2
22/9/21,Hazard (14),8Ballers (16),anc  Ancient,LPL Pro League Season 9
22/9/21,8Ballers (16),Hazard (8),inf  Inferno,LPL Pro League Season 9
22/9/21,ORDER (8),Looking For Org (16),d2  Dust2,DreamHack Open September 2021 Oceania
22/9/21,ORDER (15),Looking For Org (19),vtg  Vertigo,DreamHack Open September 2021 Oceania
22/9/21,VERTEX (7),Ground Zero (16),anc  Ancient,ESEA Premier Season 38 Australia
22/9/21,Ground Zero (16),VERTEX (8),inf  Inferno,ESEA Premier Season 38 Australia
22/9/21,FURY (16),Caught off Guard (9),inf  Inferno,ESEA Premier Season 38 Australia
22/9/21,Caught off Guard (7),FURY (16),nuke  Nuke,ESEA Premier Season 38 Australia
22/9/21,Alke (16),Lese (9),nuke  Nuke,LPL Pro League Season 9
22/9/21,Lese (4),Alke (16),vtg  Vertigo,LPL Pro League Season 9
21/9/21,Tricked (21),EC Kyiv (25),vtg  Vertigo,ESEA Advanced Season 38 Europe
