Date,Team1,Team2,Map,Event
13/8/22,ONYX (12),Nexus (16),nuke  Nuke,CCT Central Europe Series 1 Closed Qualifier
13/8/22,Nexus (16),ONYX (10),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
13/8/22,Entropiq Prague (16),Moratur (9),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
13/8/22,Moratur (7),Entropiq Prague (16),ovp  Overpass,CCT Central Europe Series 1 Closed Qualifier
13/8/22,Wings Up (16),Rare Atom (6),inf  Inferno,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
13/8/22,Astralis Talent (17),Spirit Academy (19),vtg  Vertigo,WePlay Academy League Season 5
13/8/22,Spirit Academy (16),Astralis Talent (5),mrg  Mirage,WePlay Academy League Season 5
13/8/22,Wings Up (16),Lord Rabbit (9),nuke  Nuke,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
13/8/22,los kogutos (9),BLINK (16),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
13/8/22,los kogutos (14),BLINK (16),d2  Dust2,CCT Central Europe Series 1 Closed Qualifier
13/8/22,BLINK (8),los kogutos (16),nuke  Nuke,CCT Central Europe Series 1 Closed Qualifier
13/8/22,Lynn Vision (16),Rare Atom (14),ovp  Overpass,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
13/8/22,Lynn Vision (16),Wings Up (7),anc  Ancient,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
13/8/22,Rare Atom (16),Lord Rabbit (3),mrg  Mirage,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
13/8/22,B4 (16),Fluxo (14),nuke  Nuke,Flow FiReLEAGUE 2022 Brazil Qualifier
13/8/22,Fluxo (14),B4 (16),mrg  Mirage,Flow FiReLEAGUE 2022 Brazil Qualifier
13/8/22,B4 (5),Fluxo (16),vtg  Vertigo,Flow FiReLEAGUE 2022 Brazil Qualifier
12/8/22,ODDIK (16),Meta (11),d2  Dust2,Flow FiReLEAGUE 2022 Brazil Qualifier
12/8/22,Meta (16),ODDIK (3),nuke  Nuke,Flow FiReLEAGUE 2022 Brazil Qualifier
12/8/22,ODDIK (16),Meta (6),mrg  Mirage,Flow FiReLEAGUE 2022 Brazil Qualifier
12/8/22,Rehl (16),Boca Juniors (9),nuke  Nuke,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Boca Juniors (12),Rehl (16),d2  Dust2,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Los Grandes Academy (12),Arvum (16),nuke  Nuke,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Arvum (19),Los Grandes Academy (17),inf  Inferno,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Redragon (7),B4 (16),mrg  Mirage,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,B4 (16),Redragon (8),vtg  Vertigo,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Revelacoes do Ano (16),Los Grandes (3),inf  Inferno,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Los Grandes (14),Revelacoes do Ano (16),mrg  Mirage,CBCS Masters Festival 2022 Closed Qualifier
12/8/22,Entropiq Prague (12),BLINK (16),inf  Inferno,CCT Central Europe Series 1 Closed Qualifier
12/8/22,BLINK (10),Entropiq Prague (16),nuke  Nuke,CCT Central Europe Series 1 Closed Qualifier
12/8/22,Entropiq Prague (14),BLINK (16),d2  Dust2,CCT Central Europe Series 1 Closed Qualifier
12/8/22,Budapest Five (16),ROYALS (9),d2  Dust2,CCT Central Europe Series 1 Closed Qualifier
12/8/22,ROYALS (2),Budapest Five (16),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
12/8/22,BIG Academy (16),Spirit Academy (7),mrg  Mirage,WePlay Academy League Season 5
12/8/22,Spirit Academy (16),BIG Academy (10),ovp  Overpass,WePlay Academy League Season 5
12/8/22,BIG Academy (22),Spirit Academy (18),nuke  Nuke,WePlay Academy League Season 5
12/8/22,Nexus (13),Budapest Five (16),inf  Inferno,CCT Central Europe Series 1 Closed Qualifier
12/8/22,Budapest Five (16),Nexus (8),vtg  Vertigo,CCT Central Europe Series 1 Closed Qualifier
12/8/22,los kogutos (16),Moratur (6),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
12/8/22,Moratur (12),los kogutos (16),anc  Ancient,CCT Central Europe Series 1 Closed Qualifier
12/8/22,IHC (16),YK (10),inf  Inferno,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
12/8/22,Astralis Talent (9),fnatic Rising (16),ovp  Overpass,WePlay Academy League Season 5
12/8/22,Astralis Talent (14),fnatic Rising (16),vtg  Vertigo,WePlay Academy League Season 5
12/8/22,fnatic Rising (16),Astralis Talent (19),anc  Ancient,WePlay Academy League Season 5
12/8/22,YK (16),ARAVT (11),inf  Inferno,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
12/8/22,ONYX (4),ROYALS (16),d2  Dust2,CCT Central Europe Series 1 Closed Qualifier
12/8/22,ROYALS (16),ONYX (13),mrg  Mirage,CCT Central Europe Series 1 Closed Qualifier
12/8/22,IHC (11),TYLOO (16),d2  Dust2,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
12/8/22,YK (14),IHC (16),anc  Ancient,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
12/8/22,TYLOO (16),ARAVT (10),anc  Ancient,5E Arena Asia Cup Fall 2022 - BLAST Premier Qualifier
