Date,Team1,Team2,Map,Event
6/7/21,LDLC (16),Bad News Bears (6),mrg  Mirage,IEM Cologne 2021 Play-In
6/7/21,Bad News Bears (9),LDLC (16),inf  Inferno,IEM Cologne 2021 Play-In
6/7/21,Spirit (12),Vitality (16),nuke  Nuke,IEM Cologne 2021 Play-In
6/7/21,Spirit (13),Vitality (16),mrg  Mirage,IEM Cologne 2021 Play-In
6/7/21,Vitality (14),Spirit (16),d2  Dust2,IEM Cologne 2021 Play-In
6/7/21,MOUZ (11),Ninjas in Pyjamas (16),anc  Ancient,IEM Cologne 2021 Play-In
6/7/21,Ninjas in Pyjamas (16),MOUZ (8),mrg  Mirage,IEM Cologne 2021 Play-In
6/7/21,Ambush (14),GamerLegion (16),mrg  Mirage,Domination League Season 2
6/7/21,GamerLegion (16),Ambush (7),inf  Inferno,Domination League Season 2
6/7/21,Tricked (16),CEPTER (9),mrg  Mirage,POWER Ligaen Season 17
6/7/21,Tricked (16),CEPTER (8),nuke  Nuke,POWER Ligaen Season 17
6/7/21,CEPTER (16),Tricked (8),ovp  Overpass,POWER Ligaen Season 17
6/7/21,FaZe (16),Evil Geniuses (12),mrg  Mirage,IEM Cologne 2021 Play-In
6/7/21,Complexity (16),ViCi (10),mrg  Mirage,IEM Cologne 2021 Play-In
6/7/21,TeamOne (6),OG (16),inf  Inferno,IEM Cologne 2021 Play-In
6/7/21,Young Ninjas (5),FORZE (16),mrg  Mirage,Domination League Season 2
6/7/21,FORZE (16),Young Ninjas (11),inf  Inferno,Domination League Season 2
6/7/21,Sprout (8),BIG (16),d2  Dust2,IEM Cologne 2021 Play-In
6/7/21,Renegades (6),Vitality (16),ovp  Overpass,IEM Cologne 2021 Play-In
6/7/21,Spirit (22),MIBR (18),inf  Inferno,IEM Cologne 2021 Play-In
6/7/21,Bad News Bears (7),MOUZ (16),nuke  Nuke,IEM Cologne 2021 Play-In
6/7/21,LDLC (6),Ninjas in Pyjamas (16),anc  Ancient,IEM Cologne 2021 Play-In
6/7/21,Wisla Krakow (16),PACT (11),nuke  Nuke,Domination League Season 2
6/7/21,PACT (19),Wisla Krakow (16),vtg  Vertigo,Domination League Season 2
6/7/21,PACT (8),Wisla Krakow (16),ovp  Overpass,Domination League Season 2
6/7/21,Entropiq (16),100PG (12),d2  Dust2,Pinnacle Cup II
6/7/21,100PG (7),Entropiq (16),nuke  Nuke,Pinnacle Cup II
6/7/21,HeadShotKings (10),Coldest Riders (16),mrg  Mirage,ESEA Advanced Season 37 North America
6/7/21,Coldest Riders (16),HeadShotKings (12),ovp  Overpass,ESEA Advanced Season 37 North America
5/7/21,bankaPEPSI (16),EC Kyiv (12),d2  Dust2,Domination League Season 2
5/7/21,EC Kyiv (11),bankaPEPSI (16),anc  Ancient,Domination League Season 2
5/7/21,bankaPEPSI (9),EC Kyiv (16),inf  Inferno,Domination League Season 2
5/7/21,Enterprise (16),PACT (8),inf  Inferno,ESEA Advanced Season 37 Europe
5/7/21,PACT (15),Enterprise (19),ovp  Overpass,ESEA Advanced Season 37 Europe
5/7/21,SKADE (16),1WIN (14),vtg  Vertigo,ESEA Advanced Season 37 Europe
5/7/21,1WIN (10),SKADE (16),mrg  Mirage,ESEA Advanced Season 37 Europe
5/7/21,MIBR (16),Endpoint (19),vtg  Vertigo,Pinnacle Cup II
5/7/21,MIBR (22),Endpoint (20),ovp  Overpass,Pinnacle Cup II
5/7/21,Endpoint (16),MIBR (14),anc  Ancient,Pinnacle Cup II
5/7/21,AaB (16),MASONIC (13),ovp  Overpass,POWER Ligaen Season 17
5/7/21,MASONIC (13),AaB (16),inf  Inferno,POWER Ligaen Season 17
5/7/21,Movistar Riders (16),SAW (14),nuke  Nuke,ESEA Premier Season 37 Europe
5/7/21,SAW (11),Movistar Riders (16),ovp  Overpass,ESEA Premier Season 37 Europe
5/7/21,MAD Lions (16),Sharks (3),d2  Dust2,Domination League Season 2
5/7/21,Sharks (16),MAD Lions (11),mrg  Mirage,Domination League Season 2
5/7/21,MAD Lions (16),Sharks (4),nuke  Nuke,Domination League Season 2
5/7/21,Tricked (22),Singularity (20),d2  Dust2,POWER Ligaen Season 17
5/7/21,SKADE (16),MOUZ NXT (14),mrg  Mirage,Pinnacle Cup II
5/7/21,DBL PONEY (16),FATE (4),ovp  Overpass,ESEA Advanced Season 37 Europe
5/7/21,FATE (11),DBL PONEY (16),vtg  Vertigo,ESEA Advanced Season 37 Europe
