Date,Team1,Team2,Map,Event
17/10/22,Spirit Academy (16),MIBR Academy (6),mrg  Mirage,WePlay Academy League Season 6
17/10/22,NAVI Junior (16),MOUZ NXT (2),vtg  Vertigo,WePlay Academy League Season 6
17/10/22,BLUEJAYS (16),Into the Breach (13),inf  Inferno,CCT North Europe Series 1
17/10/22,Into the Breach (12),BLUEJAYS (16),mrg  Mirage,CCT North Europe Series 1
17/10/22,HAVU (16),Zero Tenacity (10),inf  Inferno,CCT South Europe Series 1
17/10/22,Zero Tenacity (16),HAVU (19),nuke  Nuke,CCT South Europe Series 1
17/10/22,BIG Academy (10),ENCE Academy (16),mrg  Mirage,WePlay Academy League Season 6
17/10/22,FURIA Academy (8),Flames Ascent (16),d2  Dust2,WePlay Academy League Season 6
17/10/22,IKLA (16),HAVU (9),inf  Inferno,CCT North Europe Series 1
17/10/22,HAVU (10),IKLA (16),mrg  Mirage,CCT North Europe Series 1
17/10/22,IKLA (10),HAVU (16),anc  Ancient,CCT North Europe Series 1
17/10/22,Partizan (12),ALTERNATE aTTaX (16),d2  Dust2,CCT South Europe Series 1
17/10/22,ALTERNATE aTTaX (16),Partizan (10),mrg  Mirage,CCT South Europe Series 1
17/10/22,yellow (19),Elemental (17),anc  Ancient,ESL Australia & NZ Championship Season 15
17/10/22,yellow (7),Elemental (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
17/10/22,Elemental (9),yellow (16),inf  Inferno,ESL Australia & NZ Championship Season 15
17/10/22,KRAKEN (8),Encore (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
17/10/22,Encore (16),KRAKEN (7),inf  Inferno,ESL Australia & NZ Championship Season 15
17/10/22,Vendetta (14),ATK (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,ATK (16),Vendetta (9),ovp  Overpass,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Billionaires (16),Iron Blood (7),inf  Inferno,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Iron Blood (13),Billionaires (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Billionaires (8),Vendetta (16),anc  Ancient,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Billionaires (14),Vendetta (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Vendetta (16),Billionaires (19),mrg  Mirage,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,Iron Blood (5),ATK (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 2 North America
17/10/22,ATK (16),Iron Blood (6),mrg  Mirage,ESEA Autumn 2022 Cash Cup 2 North America
16/10/22,paiN (10),Spirit (16),vtg  Vertigo,Flow FiReLEAGUE 2022 Global Finals
16/10/22,paiN (8),Spirit (16),nuke  Nuke,Flow FiReLEAGUE 2022 Global Finals
16/10/22,Spirit (12),paiN (16),d2  Dust2,Flow FiReLEAGUE 2022 Global Finals
16/10/22,PROSPECTS (17),Astralis Talent (19),anc  Ancient,WePlay Academy League Season 6
16/10/22,fnatic Rising (13),MOUZ NXT (16),ovp  Overpass,WePlay Academy League Season 6
16/10/22,NeedDOCTOR (9),OneTap (16),mrg  Mirage,Jaxi League Balkan Series 2022
16/10/22,OneTap (13),NeedDOCTOR (16),inf  Inferno,Jaxi League Balkan Series 2022
16/10/22,NeedDOCTOR (13),OneTap (16),d2  Dust2,Jaxi League Balkan Series 2022
16/10/22,Nemiga (15),SC (19),mrg  Mirage,CCT North Europe Series 1
16/10/22,BLINK (9),GoodJob (16),d2  Dust2,CCT South Europe Series 1
16/10/22,GoodJob (16),BLINK (4),vtg  Vertigo,CCT South Europe Series 1
16/10/22,BLINK (16),GoodJob (13),inf  Inferno,CCT South Europe Series 1
16/10/22,GenOne (16),163ON (5),ovp  Overpass,ESEA Autumn 2022 Cash Cup 2 Europe
16/10/22,163ON (17),GenOne (19),d2  Dust2,ESEA Autumn 2022 Cash Cup 2 Europe
16/10/22,GenOne (15),163ON (19),anc  Ancient,ESEA Autumn 2022 Cash Cup 2 Europe
16/10/22,Young Ninjas (14),ENCE Academy (16),mrg  Mirage,WePlay Academy League Season 6
16/10/22,9z (7),Spirit (16),anc  Ancient,Flow FiReLEAGUE 2022 Global Finals
16/10/22,Spirit (16),9z (12),d2  Dust2,Flow FiReLEAGUE 2022 Global Finals
16/10/22,Outsiders (16),ENCE (14),vtg  Vertigo,ESL Challenger Rotterdam 2022
16/10/22,ENCE (8),Outsiders (16),d2  Dust2,ESL Challenger Rotterdam 2022
16/10/22,NAVI Junior (12),fnatic Rising (16),vtg  Vertigo,WePlay Academy League Season 6
16/10/22,EYEBALLERS (6),Ninjas in Pyjamas (16),vtg  Vertigo,Svenska Cupen 2022
16/10/22,Ninjas in Pyjamas (16),EYEBALLERS (6),inf  Inferno,Svenska Cupen 2022
