Date,Team1,Team2,Map,Event
2/1/22,Strife (12),Bad News Bears (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Bad News Bears (16),Strife (6),inf  Inferno,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,ONET4P (5),RBG (16),nuke  Nuke,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,ONET4P (7),RBG (16),inf  Inferno,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,RBG (15),ONET4P (19),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Bad News Bears (16),BOOZOOMERS (7),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,BOOZOOMERS (11),Bad News Bears (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Bad News Bears (11),BOOZOOMERS (16),inf  Inferno,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,MongolZ (4),ChocoCheck (16),vtg  Vertigo,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,ChocoCheck (16),MongolZ (9),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Valors (7),Strife (16),inf  Inferno,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Strife (16),Valors (6),mrg  Mirage,ESEA Winter 2021 Cash Cup 1 North America
2/1/22,Steel Helmet (16),Renewal (7),anc  Ancient,Funspark ULTI 2021 Asia Playoffs 2
2/1/22,Renewal (16),Steel Helmet (12),mrg  Mirage,Funspark ULTI 2021 Asia Playoffs 2
2/1/22,Steel Helmet (16),Renewal (8),d2  Dust2,Funspark ULTI 2021 Asia Playoffs 2
2/1/22,Checkmate (16),TBC (9),nuke  Nuke,Funspark ULTI 2021 Asia Playoffs 2
2/1/22,TBC (8),Checkmate (16),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 2
2/1/22,Checkmate (9),TBC (16),anc  Ancient,Funspark ULTI 2021 Asia Playoffs 2
26/12/21,Team shoke (14),Team StRoGo (16),d2  Dust2,Buster All-Star Haval Cup 2021
26/12/21,Team StRoGo (16),Team shoke (12),anc  Ancient,Buster All-Star Haval Cup 2021
26/12/21,B8 (16),IKIGAI (13),mrg  Mirage,ROG Winter Cup 2021
26/12/21,B8 (17),IKIGAI (19),anc  Ancient,ROG Winter Cup 2021
26/12/21,IKIGAI (6),B8 (16),nuke  Nuke,ROG Winter Cup 2021
26/12/21,INDE IRAE (13),DNG (16),nuke  Nuke,Dell Gaming Academy Season 2
26/12/21,INDE IRAE (10),DNG (16),mrg  Mirage,Dell Gaming Academy Season 2
26/12/21,INDE IRAE (16),DNG (8),ovp  Overpass,Dell Gaming Academy Season 2
26/12/21,DNG (16),INDE IRAE (4),inf  Inferno,Dell Gaming Academy Season 2
26/12/21,INDE IRAE (16),DNG (13),vtg  Vertigo,Dell Gaming Academy Season 2
26/12/21,Team Evelone192 (13),Team StRoGo (16),anc  Ancient,Buster All-Star Haval Cup 2021
26/12/21,Team Evelone192 (15),Team StRoGo (19),d2  Dust2,Buster All-Star Haval Cup 2021
25/12/21,okura (17),IKIGAI (19),mrg  Mirage,ROG Winter Cup 2021
25/12/21,okura (13),IKIGAI (16),anc  Ancient,ROG Winter Cup 2021
25/12/21,IKIGAI (17),okura (19),nuke  Nuke,ROG Winter Cup 2021
25/12/21,Team Evelone192 (16),Team Buster (5),anc  Ancient,Buster All-Star Haval Cup 2021
25/12/21,Team Evelone192 (16),Team Buster (6),nuke  Nuke,Buster All-Star Haval Cup 2021
25/12/21,GUESS (4),B8 (16),nuke  Nuke,ROG Winter Cup 2021
25/12/21,B8 (16),GUESS (6),mrg  Mirage,ROG Winter Cup 2021
25/12/21,Unique (16),hxh (12),ovp  Overpass,Alaman Main Season 3 Finals
25/12/21,hxh (13),Unique (16),mrg  Mirage,Alaman Main Season 3 Finals
25/12/21,Team shoke (16),Team StRoGo (4),mrg  Mirage,Buster All-Star Haval Cup 2021
25/12/21,Team StRoGo (16),Team shoke (10),inf  Inferno,Buster All-Star Haval Cup 2021
25/12/21,Team StRoGo (9),Team shoke (16),d2  Dust2,Buster All-Star Haval Cup 2021
24/12/21,Team Buster (6),Team StRoGo (16),mrg  Mirage,Buster All-Star Haval Cup 2021
24/12/21,Team StRoGo (16),Team Buster (14),anc  Ancient,Buster All-Star Haval Cup 2021
24/12/21,Team StRoGo (11),Team Buster (16),inf  Inferno,Buster All-Star Haval Cup 2021
24/12/21,Team shoke (16),Team Evelone192 (14),mrg  Mirage,Buster All-Star Haval Cup 2021
24/12/21,Team shoke (19),Team Evelone192 (16),inf  Inferno,Buster All-Star Haval Cup 2021
24/12/21,Team Evelone192 (16),Team shoke (5),nuke  Nuke,Buster All-Star Haval Cup 2021
21/12/21,MIBR (8),Sharks (16),inf  Inferno,CBCS Finals 2021
21/12/21,Sharks (16),MIBR (13),anc  Ancient,CBCS Finals 2021
