Date,Team1,Team2,Map,Event
2/9/21,Party Astronauts (23),paiN (25),nuke  Nuke,ESEA Premier Season 38 North America
2/9/21,paiN (16),Party Astronauts (10),inf  Inferno,ESEA Premier Season 38 North America
2/9/21,Verum (16),Eros (10),nuke  Nuke,ESEA Premier Season 38 North America
2/9/21,Eros (16),Verum (10),mrg  Mirage,ESEA Premier Season 38 North America
2/9/21,Verum (16),Eros (10),anc  Ancient,ESEA Premier Season 38 North America
2/9/21,RBG (16),Triumph (12),inf  Inferno,ESEA Premier Season 38 North America
2/9/21,Furious (16),Meta Academy (9),d2  Dust2,Aorus League 2021 Season 3 Southern Cone
2/9/21,Meta Academy (3),Furious (16),nuke  Nuke,Aorus League 2021 Season 3 Southern Cone
2/9/21,Furious (11),Meta Academy (16),inf  Inferno,Aorus League 2021 Season 3 Southern Cone
2/9/21,SWS (13),Sharks (16),anc  Ancient,CBCS Retake Series 2021 Season 2
2/9/21,Sharks (16),SWS (4),mrg  Mirage,CBCS Retake Series 2021 Season 2
1/9/21,Coscu Army (16),Isurus (11),nuke  Nuke,Aorus League 2021 Season 3 Southern Cone
1/9/21,Isurus (9),Coscu Army (16),ovp  Overpass,Aorus League 2021 Season 3 Southern Cone
1/9/21,MEGAZORD (4),Liberty (16),ovp  Overpass,CBCS Retake Series 2021 Season 2
1/9/21,Liberty (16),MEGAZORD (11),vtg  Vertigo,CBCS Retake Series 2021 Season 2
1/9/21,Trasko (16),Copenhagen Flames (13),ovp  Overpass,Gjirafa50 Masters League Season 2
1/9/21,Trasko (16),Copenhagen Flames (10),anc  Ancient,Gjirafa50 Masters League Season 2
1/9/21,Copenhagen Flames (16),Trasko (9),nuke  Nuke,Gjirafa50 Masters League Season 2
1/9/21,Liquid (16),Ninjas in Pyjamas (10),d2  Dust2,ESL Pro League Season 14
1/9/21,Ninjas in Pyjamas (9),Liquid (16),inf  Inferno,ESL Pro League Season 14
1/9/21,Galaxy Racer (16),Lyngby Vikings (4),mrg  Mirage,Elisa Invitational Fall 2021 Regionals
1/9/21,Lyngby Vikings (6),Galaxy Racer (16),inf  Inferno,Elisa Invitational Fall 2021 Regionals
1/9/21,MAD Lions (16),Coalesce (8),ovp  Overpass,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,Coalesce (12),MAD Lions (16),anc  Ancient,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,Sangal (7),BLINK (16),inf  Inferno,ESEA Premier Season 38 Europe
1/9/21,Sangal (2),BLINK (16),mrg  Mirage,ESEA Premier Season 38 Europe
1/9/21,BLINK (9),Sangal (16),d2  Dust2,ESEA Premier Season 38 Europe
1/9/21,GamerLegion (11),Wisla Krakow (16),anc  Ancient,ESEA Premier Season 38 Europe
1/9/21,GamerLegion (16),Wisla Krakow (14),ovp  Overpass,ESEA Premier Season 38 Europe
1/9/21,Wisla Krakow (19),GamerLegion (16),mrg  Mirage,ESEA Premier Season 38 Europe
1/9/21,Anonymo (16),Movistar Riders (13),vtg  Vertigo,ESEA Premier Season 38 Europe
1/9/21,Anonymo (10),Movistar Riders (16),ovp  Overpass,ESEA Premier Season 38 Europe
1/9/21,Movistar Riders (12),Anonymo (16),mrg  Mirage,ESEA Premier Season 38 Europe
1/9/21,Apeks (16),Akuma (9),nuke  Nuke,ESEA Premier Season 38 Europe
1/9/21,Akuma (17),Apeks (19),ovp  Overpass,ESEA Premier Season 38 Europe
1/9/21,AGO (15),Endpoint (19),inf  Inferno,Pinnacle Fall Series 1
1/9/21,Endpoint (16),AGO (9),anc  Ancient,Pinnacle Fall Series 1
1/9/21,SKADE (22),1WIN (19),mrg  Mirage,Pinnacle Fall Series 1
1/9/21,1WIN (8),SKADE (16),ovp  Overpass,Pinnacle Fall Series 1
1/9/21,SKADE (4),1WIN (16),nuke  Nuke,Pinnacle Fall Series 1
1/9/21,FORZE (16),1shot (11),mrg  Mirage,Gjirafa50 Masters League Season 2
1/9/21,FORZE (16),1shot (14),nuke  Nuke,Gjirafa50 Masters League Season 2
1/9/21,Tranquillum (16),MAD Lions (19),nuke  Nuke,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,MAD Lions (16),Tranquillum (10),d2  Dust2,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,Coalesce (16),LastWind (14),inf  Inferno,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,LastWind (16),Coalesce (19),ovp  Overpass,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1
1/9/21,SAW Youngsters (15),777 (19),mrg  Mirage,Elisa Invitational Fall 2021 Regionals
1/9/21,777 (19),SAW Youngsters (17),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
1/9/21,Entropiq (16),FURIA (13),anc  Ancient,ESL Pro League Season 14
1/9/21,FURIA (14),Entropiq (16),ovp  Overpass,ESL Pro League Season 14
