Date,Team1,Team2,Map,Event
14/9/22,AVANGAR (16),RCL (13),anc  Ancient,PARI Patriki Vibe LAN 2022
14/9/22,RCL (10),AVANGAR (16),ovp  Overpass,PARI Patriki Vibe LAN 2022
14/9/22,pashaBiceps' Team (12),Edward's Team (16),mrg  Mirage,Kinguin Legends 2022
14/9/22,eSuba (8),ECLOT (16),anc  Ancient,CCT Central Europe Series 2 Closed Qualifier
14/9/22,ECLOT (16),eSuba (9),mrg  Mirage,CCT Central Europe Series 2 Closed Qualifier
14/9/22,MOUZ (16),Heroic (9),d2  Dust2,ESL Pro League Season 16
14/9/22,Heroic (14),MOUZ (16),mrg  Mirage,ESL Pro League Season 16
14/9/22,Dynasty (16),Elemental (6),d2  Dust2,ESL Australia & NZ Championship Season 15
14/9/22,Elemental (5),Dynasty (16),inf  Inferno,ESL Australia & NZ Championship Season 15
14/9/22,pashaBiceps' Team (8),Maikelele's Team (16),nuke  Nuke,Kinguin Legends 2022
14/9/22,ECSTATIC (13),Into the Breach (16),ovp  Overpass,Elisa Invitational Fall 2022
14/9/22,Into the Breach (11),ECSTATIC (16),d2  Dust2,Elisa Invitational Fall 2022
14/9/22,ECSTATIC (17),Into the Breach (19),inf  Inferno,Elisa Invitational Fall 2022
14/9/22,K23 (3),Forward (16),mrg  Mirage,PARI Patriki Vibe LAN 2022
14/9/22,Forward (16),K23 (7),inf  Inferno,PARI Patriki Vibe LAN 2022
14/9/22,K23 (16),Forward (12),d2  Dust2,PARI Patriki Vibe LAN 2022
14/9/22,KRAKEN (9),VERTEX (16),ovp  Overpass,ESL Australia & NZ Championship Season 15
14/9/22,VERTEX (16),KRAKEN (4),mrg  Mirage,ESL Australia & NZ Championship Season 15
14/9/22,X13 (11),Victorum (16),anc  Ancient,CCT North America Series 1
14/9/22,Victorum (19),X13 (16),nuke  Nuke,CCT North America Series 1
14/9/22,BHOP (7),Vendetta (16),d2  Dust2,ESL Challenger League Season 42 North America
14/9/22,BHOP (16),Vendetta (7),anc  Ancient,ESL Challenger League Season 42 North America
14/9/22,Vendetta (16),BHOP (13),mrg  Mirage,ESL Challenger League Season 42 North America
14/9/22,Phantom Troupe (16),Unjustified (9),nuke  Nuke,ESL Challenger League Season 42 North America
14/9/22,Unjustified (16),Phantom Troupe (8),mrg  Mirage,ESL Challenger League Season 42 North America
14/9/22,Phantom Troupe (16),Unjustified (11),anc  Ancient,ESL Challenger League Season 42 North America
14/9/22,Squirtle Squad (10),ATK (16),mrg  Mirage,ESL Challenger League Season 42 North America
14/9/22,ATK (16),Squirtle Squad (6),inf  Inferno,ESL Challenger League Season 42 North America
14/9/22,Davenport University (19),Mythic (16),ovp  Overpass,ESL Challenger League Season 42 North America
14/9/22,Davenport University (16),Mythic (7),inf  Inferno,ESL Challenger League Season 42 North America
14/9/22,Detonate (9),Strife (16),mrg  Mirage,ESL Challenger League Season 42 North America
14/9/22,Strife (16),Detonate (11),vtg  Vertigo,ESL Challenger League Season 42 North America
14/9/22,Kari (7),All Gas No Brakes (16),d2  Dust2,CCT North America Series 1
14/9/22,All Gas No Brakes (16),Kari (12),ovp  Overpass,CCT North America Series 1
14/9/22,Infinity (16),REIGN (6),nuke  Nuke,CCT North America Series 1
14/9/22,REIGN (14),Infinity (16),ovp  Overpass,CCT North America Series 1
13/9/22,Liberty (10),WINDINGO (16),d2  Dust2,CCT South America Series 2
13/9/22,Liberty (12),WINDINGO (16),nuke  Nuke,CCT South America Series 2
13/9/22,WINDINGO (16),Liberty (19),mrg  Mirage,CCT South America Series 2
13/9/22,Nexus (22),TITANS (20),mrg  Mirage,CCT Central Europe Series 2 Closed Qualifier
13/9/22,Nexus (10),TITANS (16),inf  Inferno,CCT Central Europe Series 2 Closed Qualifier
13/9/22,TITANS (12),Nexus (16),d2  Dust2,CCT Central Europe Series 2 Closed Qualifier
13/9/22,Paquetá (19),FUSION (17),anc  Ancient,CCT South America Series 2
13/9/22,FUSION (6),Paquetá (16),d2  Dust2,CCT South America Series 2
13/9/22,Paquetá (12),FUSION (16),inf  Inferno,CCT South America Series 2
13/9/22,UNGENTIUM (14),ECSTATIC (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
13/9/22,ECSTATIC (19),UNGENTIUM (17),d2  Dust2,ESL Challenger League Season 42 Europe
13/9/22,Falcons (17),Bad News Eagles (19),mrg  Mirage,ESL Challenger League Season 42 Europe
13/9/22,ECLOT (16),9INE (10),ovp  Overpass,CCT Central Europe Series 2 Closed Qualifier
13/9/22,9INE (13),ECLOT (16),d2  Dust2,CCT Central Europe Series 2 Closed Qualifier
