Date,Team1,Team2,Map,Event
25/10/21,LDLC (14),Dignitas (16),vtg  Vertigo,REPUBLEAGUE TIPOS Season 2
25/10/21,Dignitas (16),LDLC (8),inf  Inferno,REPUBLEAGUE TIPOS Season 2
25/10/21,TeamOne (22),RBG (20),mrg  Mirage,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,TeamOne (6),RBG (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,RBG (7),TeamOne (16),d2  Dust2,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,Extra Salt (16),Party Astronauts (8),nuke  Nuke,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,Extra Salt (19),Party Astronauts (22),inf  Inferno,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,Party Astronauts (9),Extra Salt (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 3 North America
25/10/21,SWS (16),ex-PR Stars (7),d2  Dust2,Liga Gamers Club 2021 Serie A October Cup
25/10/21,ex-PR Stars (12),SWS (16),nuke  Nuke,Liga Gamers Club 2021 Serie A October Cup
25/10/21,SWS (13),ex-PR Stars (16),anc  Ancient,Liga Gamers Club 2021 Serie A October Cup
24/10/21,Extra Salt (16),RBG (12),vtg  Vertigo,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,Extra Salt (14),RBG (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,RBG (9),Extra Salt (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,TeamOne (12),Party Astronauts (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,TeamOne (12),Party Astronauts (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,Party Astronauts (11),TeamOne (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,BLINK (16),Izako Boars (14),vtg  Vertigo,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,Izako Boars (16),BLINK (19),mrg  Mirage,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,OPAA (16),hREDS (6),anc  Ancient,William Hill Cup 2021
24/10/21,hREDS (10),OPAA (16),vtg  Vertigo,William Hill Cup 2021
24/10/21,OPAA (6),hREDS (16),nuke  Nuke,William Hill Cup 2021
24/10/21,Eternal Fire (16),Thunderbolts (5),mrg  Mirage,ESL Turkey Championship Summer 2021
24/10/21,Thunderbolts (1),Eternal Fire (16),ovp  Overpass,ESL Turkey Championship Summer 2021
24/10/21,OneTap (11),Nexus (16),nuke  Nuke,Superbet Open 2021
24/10/21,Nexus (13),OneTap (16),mrg  Mirage,Superbet Open 2021
24/10/21,OneTap (22),Nexus (18),inf  Inferno,Superbet Open 2021
24/10/21,Nexus (16),OneTap (5),d2  Dust2,Superbet Open 2021
24/10/21,DBL PONEY (8),LDLC (16),inf  Inferno,ESL National Championship France Autumn 2021
24/10/21,DBL PONEY (9),LDLC (16),nuke  Nuke,ESL National Championship France Autumn 2021
24/10/21,LDLC (5),DBL PONEY (16),anc  Ancient,ESL National Championship France Autumn 2021
24/10/21,SKADE (16),Singularity (12),mrg  Mirage,William Hill Cup 2021
24/10/21,Singularity (8),SKADE (16),inf  Inferno,William Hill Cup 2021
24/10/21,BLINK (25),COUSCOUS (23),vtg  Vertigo,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,COUSCOUS (8),BLINK (16),anc  Ancient,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,BLINK (10),COUSCOUS (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,00NATION (11),Izako Boars (16),vtg  Vertigo,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,Izako Boars (16),00NATION (13),d2  Dust2,ESEA Autumn 2021 Cash Cup 3 Europe
24/10/21,SAW (16),KOVA (12),nuke  Nuke,William Hill Cup 2021
24/10/21,KOVA (12),SAW (16),vtg  Vertigo,William Hill Cup 2021
24/10/21,ORDER (16),Looking For Org (19),vtg  Vertigo,ESL Australia & NZ Championship Season 13
24/10/21,ORDER (12),Looking For Org (16),nuke  Nuke,ESL Australia & NZ Championship Season 13
24/10/21,Looking For Org (16),ORDER (12),d2  Dust2,ESL Australia & NZ Championship Season 13
24/10/21,Extra Salt (16),ChocoCheck (5),ovp  Overpass,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,Triumph (4),TeamOne (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 3 North America
24/10/21,INTZ (17),ex-PR Stars (19),d2  Dust2,Liga Gamers Club 2021 Serie A October Cup
24/10/21,INTZ (22),ex-PR Stars (25),nuke  Nuke,Liga Gamers Club 2021 Serie A October Cup
24/10/21,ex-PR Stars (10),INTZ (16),inf  Inferno,Liga Gamers Club 2021 Serie A October Cup
24/10/21,Detonate (6),Triumph (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 3 North America
23/10/21,ChocoCheck (19),ATK (17),inf  Inferno,ESEA Autumn 2021 Cash Cup 3 North America
