Date,Team1,Team2,Map,Event
21/6/22,Apeks (6),BLUEJAYS (16),mrg  Mirage,ESEA Advanced Season 41 Europe
21/6/22,ECLOT (13),Entropiq Prague (16),mrg  Mirage,Sazka eLEAGUE Spring 2022 Finals
20/6/22,BLINK (3),MASONIC (16),ovp  Overpass,ESEA Advanced Season 41 Europe
20/6/22,MASONIC (16),BLINK (14),inf  Inferno,ESEA Advanced Season 41 Europe
20/6/22,Imperial (20),Enterprise (22),ovp  Overpass,REPUBLEAGUE Season 3
20/6/22,Imperial (16),Enterprise (7),inf  Inferno,REPUBLEAGUE Season 3
20/6/22,Enterprise (16),Imperial (9),mrg  Mirage,REPUBLEAGUE Season 3
20/6/22,Dark Tigers (17),eSuba (19),nuke  Nuke,Y-Games Pro Series 2022
20/6/22,eSuba (16),Dark Tigers (9),d2  Dust2,Y-Games Pro Series 2022
20/6/22,Illuminar (12),FTW (16),vtg  Vertigo,ESL Pro League Season 16 Conference
20/6/22,FTW (5),Illuminar (16),ovp  Overpass,ESL Pro League Season 16 Conference
20/6/22,Illuminar (9),FTW (16),nuke  Nuke,ESL Pro League Season 16 Conference
20/6/22,EYEBALLERS (2),1PIN (16),mrg  Mirage,ESEA Advanced Season 41 Europe
20/6/22,1PIN (12),EYEBALLERS (16),inf  Inferno,ESEA Advanced Season 41 Europe
20/6/22,EYEBALLERS (6),1PIN (16),anc  Ancient,ESEA Advanced Season 41 Europe
20/6/22,Entropiq Prague (16),Impression (14),nuke  Nuke,ESEA Advanced Season 41 Europe
20/6/22,Impression (11),Entropiq Prague (16),mrg  Mirage,ESEA Advanced Season 41 Europe
20/6/22,Into the Breach (16),Anonymo (12),nuke  Nuke,ESEA Advanced Season 41 Europe
20/6/22,Into the Breach (11),Anonymo (16),anc  Ancient,ESEA Advanced Season 41 Europe
20/6/22,Anonymo (10),Into the Breach (16),ovp  Overpass,ESEA Advanced Season 41 Europe
20/6/22,Nemiga (16),B8 (14),d2  Dust2,ESEA Advanced Season 41 Europe
20/6/22,B8 (8),Nemiga (16),inf  Inferno,ESEA Advanced Season 41 Europe
20/6/22,Nemiga (13),B8 (16),nuke  Nuke,ESEA Advanced Season 41 Europe
20/6/22,VP.Prodigy (16),FLET (7),anc  Ancient,ESEA Advanced Season 41 Europe
20/6/22,VP.Prodigy (16),FLET (8),nuke  Nuke,ESEA Advanced Season 41 Europe
20/6/22,FLET (16),VP.Prodigy (13),vtg  Vertigo,ESEA Advanced Season 41 Europe
20/6/22,Nexus (9),Iron Branch (16),d2  Dust2,ESEA Advanced Season 41 Europe
20/6/22,Iron Branch (16),Nexus (14),vtg  Vertigo,ESEA Advanced Season 41 Europe
20/6/22,UNGENTIUM (7),ECLOT (16),mrg  Mirage,ESEA Advanced Season 41 Europe
20/6/22,ECLOT (16),UNGENTIUM (9),vtg  Vertigo,ESEA Advanced Season 41 Europe
20/6/22,PACT (16),Narcis (5),anc  Ancient,Y-Games Pro Series 2022
20/6/22,PACT (16),Narcis (5),vtg  Vertigo,Y-Games Pro Series 2022
20/6/22,PACT (9),Narcis (16),inf  Inferno,Y-Games Pro Series 2022
20/6/22,MOUZ NXT (19),FORZE (17),nuke  Nuke,REPUBLEAGUE Season 3
20/6/22,FORZE (21),MOUZ NXT (25),mrg  Mirage,REPUBLEAGUE Season 3
20/6/22,MOUZ NXT (15),FORZE (19),d2  Dust2,REPUBLEAGUE Season 3
20/6/22,Falcons (4),HEET (16),vtg  Vertigo,ESL Pro League Season 16 Conference
20/6/22,Falcons (10),HEET (16),nuke  Nuke,ESL Pro League Season 16 Conference
20/6/22,HEET (13),Falcons (16),d2  Dust2,ESL Pro League Season 16 Conference
20/6/22,Axolotls (16),Davenport University (3),d2  Dust2,Fragadelphia 17 Chicago
20/6/22,Davenport University (16),Axolotls (2),vtg  Vertigo,Fragadelphia 17 Chicago
20/6/22,Axolotls (16),Davenport University (8),ovp  Overpass,Fragadelphia 17 Chicago
20/6/22,Vexo Purple (14),Bad News Bears (16),nuke  Nuke,Fragadelphia 17 Chicago
20/6/22,Bad News Bears (16),Vexo Purple (14),inf  Inferno,Fragadelphia 17 Chicago
19/6/22,Davenport University (19),Bad News Bears (17),nuke  Nuke,Fragadelphia 17 Chicago
19/6/22,Bad News Bears (20),Davenport University (22),ovp  Overpass,Fragadelphia 17 Chicago
19/6/22,Vexo Purple (15),Axolotls (19),anc  Ancient,Fragadelphia 17 Chicago
19/6/22,Axolotls (16),Vexo Purple (5),d2  Dust2,Fragadelphia 17 Chicago
19/6/22,Quem Sao Elas (3),Black Dragons fe (16),inf  Inferno,ESL Impact Spring 2022 Cash Cup 6 South America
19/6/22,Quem Sao Elas (9),Black Dragons fe (16),nuke  Nuke,ESL Impact Spring 2022 Cash Cup 6 South America
