Date,Team1,Team2,Map,Event
15/7/22,Movistar Riders (16),Liquid (9),anc  Ancient,IEM Cologne 2022
15/7/22,UNGENTIUM (16),Sangal (14),d2  Dust2,ESL Challenger League Season 41 Europe Relegation
15/7/22,UNGENTIUM (16),Sangal (13),anc  Ancient,ESL Challenger League Season 41 Europe Relegation
15/7/22,Sangal (16),UNGENTIUM (3),vtg  Vertigo,ESL Challenger League Season 41 Europe Relegation
15/7/22,EC Kyiv (14),K23 (16),ovp  Overpass,ESL Challenger League Season 41 Europe Relegation
15/7/22,K23 (16),EC Kyiv (10),inf  Inferno,ESL Challenger League Season 41 Europe Relegation
15/7/22,VP.Prodigy (4),Iron Branch (16),d2  Dust2,SCL Season 5
15/7/22,Iron Branch (16),VP.Prodigy (14),vtg  Vertigo,SCL Season 5
15/7/22,FORZE (16),Bad News Eagles (9),mrg  Mirage,ESL Challenger League Season 41 Europe Relegation
15/7/22,Bad News Eagles (5),FORZE (16),d2  Dust2,ESL Challenger League Season 41 Europe Relegation
15/7/22,ECLOT (4),Finest (16),vtg  Vertigo,ESL Challenger League Season 41 Europe Relegation
15/7/22,Finest (16),ECLOT (6),mrg  Mirage,ESL Challenger League Season 41 Europe Relegation
15/7/22,Astralis (16),MOUZ (12),anc  Ancient,IEM Cologne 2022
15/7/22,MOUZ (9),Astralis (16),nuke  Nuke,IEM Cologne 2022
15/7/22,Astralis (8),MOUZ (16),mrg  Mirage,IEM Cologne 2022
15/7/22,ECLOT (16),Apeks (12),inf  Inferno,ESEA Advanced Season 41 Europe
15/7/22,ECLOT (4),Apeks (16),ovp  Overpass,ESEA Advanced Season 41 Europe
15/7/22,Apeks (16),ECLOT (19),mrg  Mirage,ESEA Advanced Season 41 Europe
15/7/22,BLUEJAYS (16),FORZE (14),ovp  Overpass,ESEA Advanced Season 41 Europe
15/7/22,FORZE (13),BLUEJAYS (16),mrg  Mirage,ESEA Advanced Season 41 Europe
15/7/22,BLUEJAYS (11),FORZE (16),d2  Dust2,ESEA Advanced Season 41 Europe
15/7/22,ATK (10),EG White (16),ovp  Overpass,ESL Challenger Melbourne 2022 North America Closed Qualifier
15/7/22,EG White (16),ATK (11),vtg  Vertigo,ESL Challenger Melbourne 2022 North America Closed Qualifier
15/7/22,Racing Avellaneda (7),Hawks (16),mrg  Mirage,Flow FiReLEAGUE 2022
15/7/22,Hawks (28),Racing Avellaneda (26),d2  Dust2,Flow FiReLEAGUE 2022
14/7/22,EG White (16),Gaimin Gladiators (5),d2  Dust2,ESL Challenger Melbourne 2022 North America Closed Qualifier
14/7/22,Gaimin Gladiators (13),EG White (16),mrg  Mirage,ESL Challenger Melbourne 2022 North America Closed Qualifier
14/7/22,EG White (18),Gaimin Gladiators (22),inf  Inferno,ESL Challenger Melbourne 2022 North America Closed Qualifier
14/7/22,VELOX Academy (1),Furious (16),vtg  Vertigo,Flow FiReLEAGUE 2022
14/7/22,Furious (16),VELOX Academy (10),nuke  Nuke,Flow FiReLEAGUE 2022
14/7/22,Daotsu (16),Young Gods (11),mrg  Mirage,Monster Energy BGS Bomb B Cup 2022
14/7/22,Young Gods (8),Daotsu (16),ovp  Overpass,Monster Energy BGS Bomb B Cup 2022
14/7/22,Daotsu (11),Young Gods (16),anc  Ancient,Monster Energy BGS Bomb B Cup 2022
14/7/22,Sprout (16),Entropiq (19),nuke  Nuke,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,Sprout (8),Entropiq (16),d2  Dust2,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,Entropiq (7),Sprout (16),vtg  Vertigo,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,Sangal (16),CloudRunners (3),d2  Dust2,SCL Season 5
14/7/22,CloudRunners (3),Sangal (16),anc  Ancient,SCL Season 5
14/7/22,Sangal (13),CloudRunners (16),inf  Inferno,SCL Season 5
14/7/22,MIBR Academy (12),Meta (16),d2  Dust2,Monster Energy BGS Bomb B Cup 2022
14/7/22,Meta (12),MIBR Academy (16),mrg  Mirage,Monster Energy BGS Bomb B Cup 2022
14/7/22,MIBR Academy (10),Meta (16),inf  Inferno,Monster Energy BGS Bomb B Cup 2022
14/7/22,SINNERS (16),Enterprise (10),nuke  Nuke,Sazka eCUP 2022
14/7/22,Enterprise (9),SINNERS (16),ovp  Overpass,Sazka eCUP 2022
14/7/22,SINNERS (15),Enterprise (19),mrg  Mirage,Sazka eCUP 2022
14/7/22,Entropiq (16),HEET (14),d2  Dust2,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,HEET (14),Entropiq (16),ovp  Overpass,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,Entropiq (12),HEET (16),nuke  Nuke,ESL Challenger Melbourne 2022 Europe Closed Qualifier
14/7/22,Wings Up (16),IHC (14),nuke  Nuke,ESL Challenger Melbourne 2022 Asia Closed Qualifier
14/7/22,IHC (12),Wings Up (16),mrg  Mirage,ESL Challenger Melbourne 2022 Asia Closed Qualifier
