Date,Team1,Team2,Map,Event
5/3/22,9z (11),Imperial (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
5/3/22,Underground Kings (8),Stealth (16),nuke  Nuke,Fragadelphia 16
5/3/22,Stealth (9),Underground Kings (16),anc  Ancient,Fragadelphia 16
5/3/22,Underground Kings (2),Stealth (16),ovp  Overpass,Fragadelphia 16
4/3/22,New Threat (10),Tribute to Tribute (16),mrg  Mirage,Fragadelphia 16
4/3/22,Tribute to Tribute (14),New Threat (16),vtg  Vertigo,Fragadelphia 16
4/3/22,New Threat (12),Tribute to Tribute (16),inf  Inferno,Fragadelphia 16
4/3/22,Monkey Business (3),Prison Break (16),mrg  Mirage,Fragadelphia 16
4/3/22,Prison Break (16),Monkey Business (14),nuke  Nuke,Fragadelphia 16
4/3/22,Apeks Legends (16),Kinship (10),ovp  Overpass,Fragadelphia 16
4/3/22,Kinship (14),Apeks Legends (16),mrg  Mirage,Fragadelphia 16
4/3/22,FORZE (16),1shot (6),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,1shot (14),FORZE (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,Sprout (16),Unique (12),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,SAW (8),BIG (16),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,Isurus (7),00NATION (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Isurus (15),00NATION (19),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,00NATION (5),Isurus (16),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Sharks (14),Case (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Case (19),Sharks (15),d2  Dust2,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Sharks (16),Case (10),anc  Ancient,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,B4 (13),9z (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,B4 (16),9z (13),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,9z (16),B4 (14),anc  Ancient,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Imperial (16),Meta (5),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Meta (14),Imperial (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,FORZE (16),WinX (14),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,Illuminar (14),1shot (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,BIG (16),Sprout (5),d2  Dust2,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,Omega (16),Underground Kings (13),inf  Inferno,Fragadelphia 16
4/3/22,Omega (12),Underground Kings (16),vtg  Vertigo,Fragadelphia 16
4/3/22,Underground Kings (11),Omega (16),ovp  Overpass,Fragadelphia 16
4/3/22,Tribute to Tribute (16),Old But Gold (10),mrg  Mirage,Fragadelphia 16
4/3/22,Old But Gold (8),Tribute to Tribute (16),inf  Inferno,Fragadelphia 16
4/3/22,New Threat (5),Touch Point (16),inf  Inferno,Fragadelphia 16
4/3/22,Touch Point (16),New Threat (12),anc  Ancient,Fragadelphia 16
4/3/22,Garfie (6),Stealth (16),nuke  Nuke,Fragadelphia 16
4/3/22,Stealth (16),Garfie (2),mrg  Mirage,Fragadelphia 16
4/3/22,Prison Break (6),TeamOne (16),ovp  Overpass,Fragadelphia 16
4/3/22,TeamOne (16),Prison Break (7),anc  Ancient,Fragadelphia 16
4/3/22,Planet Express (7),Monkey Business (16),d2  Dust2,Fragadelphia 16
4/3/22,Monkey Business (16),Planet Express (3),inf  Inferno,Fragadelphia 16
4/3/22,ELES (5),00NATION (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,SAW (16),Unique (3),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 3
4/3/22,GAS (14),Apeks Legends (16),inf  Inferno,Fragadelphia 16
4/3/22,Cruzeiro (14),Case (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Stars Horizon (8),B4 (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Redragon (14),Isurus (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,Meta (16),ARCTIC (8),inf  Inferno,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
4/3/22,9z (16),MIBR (7),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1
