Date,Team1,Team2,Map,Event
16/9/22,Tricked (17),Sprout (19),d2  Dust2,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,Sprout (16),Tricked (9),anc  Ancient,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,fnatic Rising (6),Entropiq (16),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,Entropiq (16),fnatic Rising (11),vtg  Vertigo,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,FORZE (11),Iron Branch (16),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,Eternal Fire (14),1WIN (16),nuke  Nuke,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
16/9/22,Astralis (14),HEET (16),nuke  Nuke,ESL Pro League Season 16
16/9/22,HEET (10),Astralis (16),inf  Inferno,ESL Pro League Season 16
16/9/22,Astralis (12),HEET (16),d2  Dust2,ESL Pro League Season 16
16/9/22,Take Flyte (13),Victorum (16),d2  Dust2,CCT North America Series 1
16/9/22,Take Flyte (14),Victorum (16),nuke  Nuke,CCT North America Series 1
16/9/22,Victorum (12),Take Flyte (16),mrg  Mirage,CCT North America Series 1
16/9/22,Fluxo (16),Paquetá (13),inf  Inferno,ESL Challenger Rotterdam 2022 South America Closed Qualifier
16/9/22,Paquetá (11),Fluxo (16),d2  Dust2,ESL Challenger Rotterdam 2022 South America Closed Qualifier
16/9/22,Phantom Troupe (10),TeamOne (16),nuke  Nuke,ESL Challenger League Season 42 North America
16/9/22,TeamOne (16),Phantom Troupe (6),mrg  Mirage,ESL Challenger League Season 42 North America
16/9/22,Unjustified (5),MIBR (16),vtg  Vertigo,ESL Challenger League Season 42 North America
16/9/22,MIBR (16),Unjustified (5),inf  Inferno,ESL Challenger League Season 42 North America
16/9/22,9z (16),Fluxo (7),d2  Dust2,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
16/9/22,Nouns (16),Detonate (12),inf  Inferno,ESL Challenger League Season 42 North America
16/9/22,Detonate (7),Nouns (16),d2  Dust2,ESL Challenger League Season 42 North America
16/9/22,Nouns (13),Detonate (16),vtg  Vertigo,ESL Challenger League Season 42 North America
16/9/22,Iron Blood (2),BHOP (16),inf  Inferno,ESL Challenger Rotterdam 2022 North America Open Qualifier 2
16/9/22,BHOP (16),Iron Blood (14),vtg  Vertigo,ESL Challenger Rotterdam 2022 North America Open Qualifier 2
16/9/22,Davenport University (9),Sojoga (16),d2  Dust2,CCT North America Series 1
16/9/22,Sojoga (16),Davenport University (12),ovp  Overpass,CCT North America Series 1
16/9/22,Infinity (16),DNA (8),inf  Inferno,CCT North America Series 1
16/9/22,DNA (6),Infinity (16),anc  Ancient,CCT North America Series 1
16/9/22,Victorum (9),ATK (16),mrg  Mirage,ESL Challenger League Season 42 North America
16/9/22,ATK (16),Victorum (6),anc  Ancient,ESL Challenger League Season 42 North America
15/9/22,Isurus (16),Meta (10),nuke  Nuke,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
15/9/22,ODDIK (16),Furious (13),d2  Dust2,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
15/9/22,WINDINGO (16),Boca Juniors (12),inf  Inferno,CCT South America Series 2
15/9/22,Boca Juniors (3),WINDINGO (16),mrg  Mirage,CCT South America Series 2
15/9/22,Paquetá (16),O PLANO (6),ovp  Overpass,ESL Challenger Rotterdam 2022 South America Closed Qualifier
15/9/22,O PLANO (16),Paquetá (10),mrg  Mirage,ESL Challenger Rotterdam 2022 South America Closed Qualifier
15/9/22,Paquetá (16),O PLANO (12),nuke  Nuke,ESL Challenger Rotterdam 2022 South America Closed Qualifier
15/9/22,SC (14),PGE Turow (16),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
15/9/22,9z (16),Mad Kings (2),anc  Ancient,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
15/9/22,JoinTheForce (16),LowLandLions (10),vtg  Vertigo,betFIRST Elite Series Summer Split 2022
15/9/22,LowLandLions (10),JoinTheForce (16),mrg  Mirage,betFIRST Elite Series Summer Split 2022
15/9/22,JoinTheForce (13),LowLandLions (16),ovp  Overpass,betFIRST Elite Series Summer Split 2022
15/9/22,EKO (13),SC (16),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
15/9/22,Fluxo (19),WINDINGO (16),nuke  Nuke,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
15/9/22,Heroic (16),ENCE (10),vtg  Vertigo,ESL Pro League Season 16
15/9/22,ENCE (13),Heroic (16),anc  Ancient,ESL Pro League Season 16
15/9/22,Sangal (16),PGE Turow (2),anc  Ancient,GAM3RS_X EU Champions Fall 2022 - BLAST Premier Qualifier
15/9/22,GoodJob (16),RCL (9),d2  Dust2,PARI Patriki Vibe LAN 2022
15/9/22,RCL (8),GoodJob (16),mrg  Mirage,PARI Patriki Vibe LAN 2022
15/9/22,GoodJob (7),RCL (16),vtg  Vertigo,PARI Patriki Vibe LAN 2022
