Date,Team1,Team2,Map,Event
6/8/22,KOVA (11),JANO (16),mrg  Mirage,Assembly Summer 2022
6/8/22,JANO (16),KOVA (14),nuke  Nuke,Assembly Summer 2022
6/8/22,WINDINGO (3),9z (16),nuke  Nuke,Flow FiReLEAGUE 2022 Finals
6/8/22,9z (16),WINDINGO (7),anc  Ancient,Flow FiReLEAGUE 2022 Finals
5/8/22,Hawks (6),Boca Juniors (16),nuke  Nuke,Flow FiReLEAGUE 2022 Finals
5/8/22,Hawks (9),Boca Juniors (16),inf  Inferno,Flow FiReLEAGUE 2022 Finals
5/8/22,PROSPECTS (16),Eternal Fire Academy (11),inf  Inferno,WePlay Academy League Season 5
5/8/22,OG Academy (14),FURIA Academy (16),inf  Inferno,WePlay Academy League Season 5
5/8/22,fnatic Rising (14),Astralis Talent (16),nuke  Nuke,WePlay Academy League Season 5
5/8/22,Arvum (19),Isurus (22),d2  Dust2,Flow FiReLEAGUE 2022 Finals
5/8/22,Isurus (16),Arvum (14),mrg  Mirage,Flow FiReLEAGUE 2022 Finals
5/8/22,BIG Academy (16),FURIA Academy (9),mrg  Mirage,WePlay Academy League Season 5
5/8/22,Conquer (19),HAVU (22),d2  Dust2,Assembly Summer 2022
5/8/22,HAVU (16),Conquer (2),inf  Inferno,Assembly Summer 2022
5/8/22,MOUZ NXT (16),NAVI Junior (14),inf  Inferno,WePlay Academy League Season 5
5/8/22,KOVA (16),ENCE Academy (12),mrg  Mirage,Assembly Summer 2022
5/8/22,ENCE Academy (10),KOVA (16),vtg  Vertigo,Assembly Summer 2022
5/8/22,Conquer (16),VOID (9),anc  Ancient,Assembly Summer 2022
5/8/22,VOID (14),Conquer (16),nuke  Nuke,Assembly Summer 2022
5/8/22,9z (19),Furious (17),d2  Dust2,Flow FiReLEAGUE 2022 Finals
5/8/22,Holkattes (14),WINDINGO (16),d2  Dust2,Flow FiReLEAGUE 2022 Finals
5/8/22,9z (16),Isurus (9),d2  Dust2,Flow FiReLEAGUE 2022 Finals
4/8/22,WINDINGO (16),Boca Juniors (13),anc  Ancient,Flow FiReLEAGUE 2022 Finals
4/8/22,ENCE Academy (12),BIG Academy (16),mrg  Mirage,WePlay Academy League Season 5
4/8/22,Furious (16),Arvum (8),ovp  Overpass,Flow FiReLEAGUE 2022 Finals
4/8/22,fnatic Rising (22),PROSPECTS (25),inf  Inferno,WePlay Academy League Season 5
4/8/22,FURIA Academy (8),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 5
4/8/22,Holkattes (16),Hawks (5),mrg  Mirage,Flow FiReLEAGUE 2022 Finals
4/8/22,MOUZ NXT (3),fnatic Rising (16),vtg  Vertigo,WePlay Academy League Season 5
4/8/22,JANO (19),HAVU (16),inf  Inferno,Assembly Summer 2022
4/8/22,VISU (5),KOVA (16),nuke  Nuke,Assembly Summer 2022
4/8/22,KOVA (16),VISU (13),mrg  Mirage,Assembly Summer 2022
4/8/22,FURIA Academy (16),OG Academy (13),mrg  Mirage,WePlay Academy League Season 5
4/8/22,NAVI Junior (16),Eternal Fire Academy (6),mrg  Mirage,WePlay Academy League Season 5
4/8/22,JANO (16),Conquer (13),nuke  Nuke,Assembly Summer 2022
4/8/22,ENCE Academy (7),Into the Breach (16),mrg  Mirage,Assembly Summer 2022
4/8/22,VOID (7),HAVU (16),mrg  Mirage,Assembly Summer 2022
4/8/22,KOVA (14),ENCE Academy (16),anc  Ancient,Assembly Summer 2022
4/8/22,Into the Breach (16),VISU (10),ovp  Overpass,Assembly Summer 2022
3/8/22,Spirit Academy (6),MOUZ NXT (16),vtg  Vertigo,WePlay Academy League Season 5
3/8/22,fnatic Rising (16),Eternal Fire Academy (9),inf  Inferno,WePlay Academy League Season 5
3/8/22,FURIA Academy (16),Apeks Rebels (11),nuke  Nuke,WePlay Academy League Season 5
3/8/22,OG Academy (12),BIG Academy (16),ovp  Overpass,WePlay Academy League Season 5
3/8/22,fnatic Rising (16),NAVI Junior (12),inf  Inferno,WePlay Academy League Season 5
3/8/22,Daotsu (5),ODDIK (16),inf  Inferno,Liga Gamers Club 2022 Serie A July Cup
3/8/22,Daotsu (15),ODDIK (19),anc  Ancient,Liga Gamers Club 2022 Serie A July Cup
3/8/22,ODDIK (14),Daotsu (16),d2  Dust2,Liga Gamers Club 2022 Serie A July Cup
2/8/22,ENCE Academy (17),FURIA Academy (19),ovp  Overpass,WePlay Academy League Season 5
2/8/22,Spirit Academy (13),fnatic Rising (16),ovp  Overpass,WePlay Academy League Season 5
2/8/22,OG Academy (16),Apeks Rebels (19),ovp  Overpass,WePlay Academy League Season 5
